,NICK,GATSBY,DAISY,TOM,WILSON
0,came back New York wa disgusted REVEAL NICK CARRAWAY 37 unshaven morbidly alcoholic Disgusted everyone everything one man wa exempt disgust REVEAL kind elderly DOCTOR wa single hopeful person ever met ever likely meet wa something Nick wanders slowly towards window remembering sensitivity wa like one machine register earthquake ten thousand mile away party New York Gatsby Doctor concludes neighbor Gatsby wa Well think history summer really began night drove cousin Daisy dinner Oh selling bond Tom Walter Chase outfit Big day new job tomorrow Oh yes dozen people send love absolutely mourning cry wailing screaming shouting Daisy Buchanan live without seen face cover Sporting Life Nick Carraway Jordan merely yawn stand get good look Well little shack cardboard box eighty month know single Jordan turn dramatically libel poor talk something else Anything Crops making feel uncivilized Daisy draw strangely violent interjection Tom Tom stand begin pace Well Mr Gatsby spoke neighbor something happening Got woman even faintly like rose work early daughter suppose talk eats everything green light want talk Doctor Nick break LONG SILENCE admits talk would Yeah well bring anyone else much solace good Doctor offer Nick pen Nick doe accept would write Wait second would Oh alright busy Really Oh sure good time wa going Nick exit blocked Nick Carraway making door Tom really going Tom think Daisy Tom pull Nick back toward party Ah well write little Tom clunk gramophone needle onto record Catherine raise voice music live West Egg live right next door like Wilson either nerve fine thanks Catherine smile mischievously put pill tongue suddenly kiss Nick splutter Catherine tip scotch mouth washing pill clue got home Yes wa watching fact know Gatsby wa always watching got invitation wa one FADE IMAGE immaculate CHAUFFEUR uniform robin egg blue stand Nick doorstep holding silver tray rest invitation one except every received actual invitation Gatsby word written invitation PUSH FORWARD Dear Mr Carraway honor would entirely mine would attend little party bartender know might find host Mr Gatsby brandish invitation live next door Wow unbeknownst mysterious masked guest stalk toward behind Hello like amusement park get invitation Well wa seem one Gatsby haughty East Egger TEDDY interjects believe killed man slowly Owl Eyes true expect know slightest Jordan Nick look might kiss Yes Ninth Battalion CUT MAN tanned handsome past thirty time expected Well yes young men drift coolly nowhere buy palace Long Island make sense Good night Thank Gatsby nod warmly turn inside Nick walk away confronted bizarre scene big crowd gather around COUPÉ resting side ditch SUDDENLY Owl Eyes pop wreck leer drunkenly opinion Europe Barrelling around blind turn Gatsby wrench wheel maniacally overtakes truck laden farmhand sure necessary Gatsby wheel Nick smiling charming intensity big request caught guard Jordan got One old Oxford pal time reached bridge wa impossibly confused Nick turn see Rolls Royce two stylish AFRICAN AMERICAN MEN WOMAN haughtily quaff champagne driven WHITE CHAUFFEUR orchestral melody surge Really fine thank heard married Oh yes talking people wife anyhow actor Fixed manage Mr Gatsby Mr Buchanan CLOSE Gatsby strange intensity offer hand lunch Mr Gats Nick turn inexplicably Gatsby gone PUSH TOWARD Nick surprise rising anger looking Ms Baker Yes famous sporting star golfer spotted Nick come abrupt halt front Jordan game Gatsby playing immaculate MAITRE offer Nick chair strange pick fancy yellow car going life war ruby Oxford big request Tea Nick expected Daisy Gatsby Nick sits strange coincidence Gatsby house across bay Jordan whirl round girl seen five year want tea think mean doe Daisy want see Gatsby place look like World Fair Coney Island late tonight must go bed Gatsby look crestfallen Nick put misery Happy Jay going call Daisy invite tea day would suit Day tomorrow alright really Trying got hand full Gatsby face fall favor Jay favor Nick sincerity disarms Gatsby tiny embarrassed nod Happy Yes one ha ever done favor life Goodnight Gatsby turn stroll back toward blazing castle Nick gaze fall upon unkempt lawn smile grass look fine Perhaps flower Beautiful think want Gatsby straightens suit sits hurriedly check watch Another long silence PUSH Gatsby SUDDENLY leap foot silly two minute four Gatsby head door PUSH GATSBY Mind racing secret Carraway Castle funny One moment Without word Gatsby stalk past need pop town village right back Nick leaf Gatsby follows embarrassed Daisy embarrassed much acting like little boy rude Daisy alone Gatsby raise hand look Nick reproachfully head back living room stopped raining Daisy turn radiant smile Every vestige embarrassment Daisy Gatsby gone Gatsby literally glow sure want come father see doctor Gatsby real name wa James Gatz rowed rescued vessel captain alcoholic millionaire Dan Cody bleary face DAN CODY appears yacht railing next door Daisy glide toward Well Tom wandering around party looking Daisy flash Gatsby shoulder glance suddenly Herzog appears murmur Gatsby wa unable return Daisy Nick cross tattered streamer littered dance floor CRANE HIGH FADE library window Well Daisy left asked tell wonderful time Gatsby amused course mean party ask much Gatsby grows suddenly strangely emotional turn back Nick compose Jay repeat past Gatsby wheel around Laughter Among whispering champagne star one Tom Daisy visit remembered today birthday thirty Tom mutter pours drink thanks wait outside Tom stare Nick absorbing disdain thanks think enough everyone CLOSE Jordan give Nick long hurt look Nick stare decisively back moment turn sharply walk Dejected Jordan sweep inside Yes see Trouble woman ran dead Jay Daisy hear wrong could Tom wa right nothing goddamn coward Yes wa saw ripped open Panicked Gatsby grab Nick trying explain SUDDENLY CREAK door opening shaft light Henri emerges INTERMINABLE moment Gatsby Nick hold breath Finally Henri go back CLOSE Nick realization wa Daisy Finally slowly Gatsby admits Jay get Gatsby gaze back house Tom touch even thinking Alright Alright wait see commotion Jay Everything alright Exhausted Gatsby turn Jay oughtta go away help Gatsby cover car Tonight trace car understand woman ha killed Nick follows garage toward house Jay Sensing Nick tone Gatsby cut banishes doubt intense certainty wa letter Gatsby reach end wharf look green light across bay Jay got go work call suppose Well Goodbye Nick lingers shake hand start away reach hedge turn back call rotten crowd worth whole damn bunch put together First Gatsby nod politely face break radiant understanding smile May speak Mrs Buchanan Mr Carraway cousin Well see tell funeral tomorrow Please know would want could get message like amusement park,trying new hydroplane morning Want go old sport Nick shake reverie time suit Gatsby turn catch first time Jordan Lovely see Miss Baker Sorry keep old sport forget going hydroplane tomorrow morning Herzog appears behind Gatsby Good night old sport pretty old sport seen custom job Supercharged engine Get dressed lunch Ah well Ah Look old sport opinion anyhow Yes yes opinion Gatsby yank wheel Nick hang dear life want get wrong impression bizarre accusation must hearing pack lie assure heard story tell God truth God truth raise right hand son wealthy people Middle West sadly dead wa brought America educated Oxford ancestor educated many year see family tradition Gatsby speech continues breakneck speed Nick V fade lived like young Prince capital Europe Yes Europe Paris Venice Rome Vienna Zurich Helsinki Collecting jewel chiefly ruby hunting big game painting little thing mostly trying forget something sad happened long ago came war old sport wa great relief tried hard die seemed bear enchanted life Argonne Forest took machine gun detachment far forward outnumbered five one wa half mile gap either side u infantry advance stayed two day two night 130 men 16 Lewis gun Something catch Nick eye NICK POV Myrtle Wilson pump gas outside Wilson Garage infantry came last found insignia 3 German division among pile dead SCREEECHHH Gatsby slam halt train crossing wa promoted Major every Allied government gave decoration even Montenegro Little Montenegro Adriatic Sea SLAM medal suddenly Nick lap one Montenegro look authentic Turn right SLAP photograph join medal another thing always carry souvenir Oxford day man left Earl Doncaster CLOSE photograph Young men blazer loaf front Oxford College Gatsby stand cricket bat hand Oh though see thought ought know something life want think nobody see old sport going make big request today Yes Yes Miss Baker explain everything take tea afternoon Oh assure nothing underhand Miss Baker honest sportswoman never anything alright RRIIIRRRAA shrieking police siren Gatsby continue MOTORCYCLE COP pull alongside Well actually wa able Commissioner favor sends Christmas card every year Meyer Meyer Mr Carraway friend Mr Wolfsheim Gatsby guide Nick Wolfsheim toward back shop talk later HEAD WAITER appears Yes highball point Nick take good care friend portly man obvious stature surrounded scantily clad flapper yell corner booth careful turning real Jazz Hound Commissioner careful table Senator Shall order waiter Lobster tail round man friend told excuse make call gesturing Nick Meyer mind Gatsby leaving Nick Wolfsheim alone Gentlemen Everything alright taking seat people wife Ah see Gatsby look Wolfsheim people wife Meyer Wolfsheim nod smile check dancing girl excuse old age prone digress regular around real denizen Broadway Meyer gambler Nick Gatsby shoulder Wolfsheim mingling lady occasionally glancing direction Meyer man fixed 1919 World Series Fixed saw opportunity suppose smart man try change subject old sport Miss Baker request spoke Gatsby go Tom Buchanan loom table delighted make acquaintance Tom turn back Nick take plunge swimming pool made use summer Oh alright want put trouble day would suit want put trouble Day tomorrow Well want get grass cut look grass sharp line Nick ragged lawn end Gatsby manicured one begin another little thing thought Look old sport make much money pardon see carry little business side sort sideline understand saying right selling bond old sport Well might interest happens rather confidential sort thing might pick nice bit money business Wolfsheim assure favor Ah right right Goodnight One paper said thought rain would stop four think wa Journal awkward beat Grass Gatsby look Nick without really comprehending seeing Grass got everything need think fine job think much think impressed old sport wait day leaving Nobody coming tea late BEEEEEP Gatsby glimpse Daisy Rolls Royce arriving front turn Nick flushed fresh panic certainly glad see well heart pound tension excruciating EEEEKKK scream boiling kettle SCREEN break met SUDDENLY CLOCK tilt pressure Gatsby elbow Ah sorry clumsily try repair clock drop automatic reflex Five year next November precision Gatsby answer acutely embarrassing got speak Oh God mistake terrible terrible mistake embarrassed talk loud Yes ha think Daisy Come look Daisy join Gatsby step onto porch together know view place Nick want Daisy see house like show around Absolutely old sport Absolutely like keep always full interesting celebrated people Daisy run ahead Gatsby murmur Nick house look well See whole front catch light like Daisy yell back press button orange shoot crushed juice 200 orange extracted one hour Gatsby press machine groan juice splash remarkable little camera latest design nearby butler boat stand watch spinning gramophone bottle champagne look like could cover Vogue think custom Wurlitzer Klipspringer footman Someone wake Ewing Daisy twirl round overjoyed Ewing symphonic genius play anything Daisy run stair call dream make look splendid think old sport got man England buy clothes playfully toss Daisy boater hat Something lady begin yanking shirt tossing rail Daisy sends selection beginning season silk Linen Indian flannel Egyptian cotton Daisy intoxicated leap bed arm outstretched mist could see green light one burn night end dock Gatsby Daisy stare across bay Mr Dan Cody old sport dead used best friend year ago Daisy join Nick bottom step photo Cody also yachting costume young Gatsby want show something Look lot clipping admire scrapbook together wa first photo Daisy flip pull old letter hear reading letter abstract VOICEOVER Excuse Gatsby cross room snatch receiver turn away lower voice Ah Klipspringer must awake Shall Across room Nick exhausted drunk unnoticed stand leave ballroom door turn back glimpse Gatsby Daisy universe got great band look around Excuse turn briefly talk Senator Gulick May introduce Senator Gulick Mr Carraway Mrs Buchanan Mr Buchanan moment hesitation polo player group May show around guide stair must see face lot people heard Perhaps know lady Gatsby indicates lovely orchid woman MARLENE MOON silent film star believe met somewhere Mr Buchanan month ago right See know wife Yes number subsides crowd applauds Herzog appears address Gatsby whispered intensity Herzog silently recedes romantic foxtrot strike Trimalchio introduces Mr Buchanan would mind terribly see along every idea every decision course anything liking change Run away Darling Daisy respectable going live house together Daisy time tell Tom Excuse Nick would mind Gatsby follows Herzog back toward castle like like good time feel far away hard make understand party care le party see ha tell Tom never loved Yes go back Louisville parent house parent lovely people old sport married see Daisy going start five year ago Ask much beg pardon old sport sad hard make understand repeat past course course see going fix thing way Everything confused since Gatsby look green light could get back start could get back start could find knew kissed girl would forever wed stopped waited waited let go knew wa great mistake man like fall love great mistake 32 might still great man could forget lost Daisy life old sport life ha got like draw slanting line lawn star got keep going Gatsby look green light ha go Tom tell never loved need give time need give time turn Nick reassuring worry old sport worry protect Good night old sport Gatsby head castle turn call wrong past old sport Gatsby POV green light across bay wrong Yes Daisy much love Daisy come sometimes afternoon wanted people gossip decided going see two town pretty close together get paper understand difference long cook make bed right across Every night see light end dock blinking see Mr Buchanan wanted close Daisy sudden intensity Daisy stand think much gas old sport Gatsby look Daisy burning stare let alone old sport Tom turn Gatsby exactly Yes went Tom laugh incredulous insulting slow intense told went like know wa nineteen nineteen stayed five month exactly call Oxford man Tom glance around see others mirror disbelief looking Gatsby see wa opportunity gave officer actually fought war Nick help smile Go Please Mr Buchanan go wife love never loved love old sport See never loved married wa poor wa tired waiting wa terrible terrible mistake heart never loved anyone Daisy nothing hide told going going five year Tom turn Daisy sharply seeing u loved time old sport know used laugh sometimes think know tell truth never loved pain wiped forever Daisy look Gatsby blindly never loved Daisy hesitates late realizes right shocked uncomprehending loved want speak Daisy alone excited taking care Daisy leaving old sport Well friend Walter Chase proud come called greed old sport got nothing vicious sneer respectable thing old sport money much mean equal Tom smile smug condescending scorn Daisy darling None ha consequence listen Daisy Daisy blanches Gatsby desperate babble incoherently Daisy Daisy Gatsby gone terrible silence fill room Tom begin wrapping unopened whiskey bottle towel car STRIKES Myrtle Hello old sport Cautiously Nick approach hedge closer get certain becomes Gatsby hiding Daisy window pace quickens sitting see trouble road thought told Daisy better shock come Please Keep voice old sport killed instantly understand wa fault woman rushed wanted speak u happened quickly tried turn wheel see left New York wa nervous thought driving would steady woman rushed u CUT replay violent accident time fully REVEALING wa Daisy behind wheel happened quickly fault wa fault taken wheel going wait wait night necessary see Daisy locked room going turn light try bother unpleasantness afternoon try brutality whatsoever Oh trust old sport trust Nick considers light end terrace Would Thank Thank old sport Oh hello old sport Yes yes everything fine four clock came window stood well turned light beckons car Give hand old sport CLOSE Nick Nick crazy Go away leave tonight Daisy going call morning make plan go away together need time think continues calm call morning need time think need think going call morning Gatsby smile smile endless possibility turn go stop Wait sun almost know thought awhile lot thing truth empty suppose make thing wanted tell whole story long time see grew terribly terribly poor old sport folk well Gatbsy continues Nick V FADES describe surprised wa find loved old sport loved never realized extraordinary nice girl could thought life Daisy trying figure could marry struggle along many dollar month Finally Nick able ask truth reason war able return cloud overhead IMAGE DAISY bathtub DISSOLVING LETTER see Gatsby wrote fateful last letter Daisy truth penniless see felt married wa Keep open personal call today beautiful Let go swim phone transferred pool Gatsby head toward pool Nick check watch understand Well walk Gatsby lead Nick toward side gate gate old sport please Daisy face hardens slowly fall backwards SPLASH Placing gun mouth Wilson pull trigger make look splendid think old sport come old sport need,miss Chicago p paralyzed happiness Daisy take Nick hand squeal childish glee drag sofa onto back floor stare mysterious athletic girl glare back 22 year old JORDAN BAKER Jordan Baker famous golfer CLOSE Nick blood drain face know summer sort fling Jordan together Tom prepares drink bar glance skittishly white telephone set ostentatiously upon marble pedestal push linen closet sea boat life adorable Jordan toy golf club speaks bored contempt Gatsby CLOSE Daisy struggle control rising emotion Gatsby anyone reply Henri announces Would like hear family secret butler nose Nicky heard rumor getting married girl west subtly mocking Tom got beat SUDDENLY BRINNNGGG telephone freeze Another ring sorry follows Tom house Nick loss turn Jordan tense gayety love seeing table Nicky remind rose absolute rose Nicky stay Oh Nicky well see think everything terrible anyhow know everywhere seen everything done everything bad time Nicky pretty cyncical everything Daisy gaze melancholic across bay awkward silence Nick try change subject Pammy Oh yes Daisy lean stone balustrade gaze toward dock green light glow velvet dusk Listen Nick wa born Tom wa God know God know asked nurse wa boy girl told wa girl wept right said glad girl hope fool best thing girl world beautiful little fool break look Nick smile bright precious thing fade fast sad sweet underscore play PUSH water across bay toward Gatsby castle come back Leave alone absolutely live dearest one look mysterious smile come alone love Come back hour Ferdie funny KNOCK KNOCK Someone door certainly glad see Gatsby face flushed vein stand neck lip spasm hopeless attempt speak Finally find word desperate small talk Lovely though lovely clock Gatsby finally manages set clock back mantle Gatsby take seat long silent beat met many year Look house across bay Gatsby Daisy eye meet place Gatsby turn back Nick Oh Jay grand love live alone know champion golfer show done CRACK Daisy cut marvelous swing snapping club two fall Gatsby arm Nick film Oh beautiful anyone play Music dance night demand Charleston Gatsby gaze Daisy confides Nick never seen anything like Jay ever increasing enthusiasm Jay ruin make sad Daisy glance Nick direction suspended moment Daisy incapable speaking heart never seen beautiful shirt green light wish could always like Gatsby businessman owned lot drug store Gatsby gracefully introduces Senator Gulick group Delighted Oh Tom proud achievement Absolutely taking Gatsby arm Marlene Moon adore picture Gatsby lead Daisy catch Tom repeating Nick case need take address Tom fume Gatsby lead Daisy onto dance floor PUSH CLOSE Tom growing increasingly suspicious made entirely imagination perfect perfect irresistible imagination wish could run away Remember much fun used fun like Gatsby frustrated speak Nick suddenly appears shadow Gatsby Daisy break startled Oh hello Nicky row thing future trying funny future Colored Empires Nicky Mr Gatsby wa showing u ground want go home Gatsby hold tighter verge tear hot Agitated sweep toward sideboard Everything confused pluck cigarette carved box fumble paperweight sized lighter afternoon day snap next thirty year alone look cool always look cool like advertisement man Times Square CLOSE Tom jaw tightening man cool beautiful shirt CAMERA FLOATS TOWARD TOM violently snuff cigar like anyone least cigarette Oh let fun hot fuss changed mind Fine way Tom Come Jordan Jordan rush past Tom hall Tom turn calmly Gatsby take Nick Jordan Tom slip quickly coupé meet Plaza man corner smoking two cigarette Gatsby Tom eye flash harsh competitive glance Tom lunge Duesenberg slam gear lurch away leaving Gatsby Daisy coupé dust Open another window telephone axe see Tom going make personal remark stay one minute Gatsby foot beat restless tattoo Tom eye suddenly Tom Gatsby stand make drink Tom seem stupid Tom done yet causing row causing row Please little self control Jay let go please revolting Daisy voice drop octave lower filling room thrilling scorn know left Chicago surprised treat story little spree Gatsby walk stand beside Daisy could love possibly never loved Please Jay tremble look Gatsby want much love enough help past begin sob love loved Even alone say never loved Tom true mattered visible effort though sincerest apology seem lost temper Struggling self control Gatsby turn toward Tom suddenly longer exists Please Tom stand anymore Daisy staring terrified courage gone look Tom explains Pammy Daddy taking care two favorite girl little trip daddy live alone Music dance night wish could always like perfect perfect irresistible imagination,Shakespeare great American novel coming Never heard em Tom slap Nick irritating heartiness Hey say dinner go town Catch old wolf pack Nonsense going First team American Tom admires achievement see Made today Tom pull favorite trophy cabinet Forest Hills played Prince Wales sissy Tom exchange trophy football Life something dominate Nick pelt Nick ball good Nick fumble Tom charge Ha ha ha Tom tackle Nick knocking back pair vaulting door Nick Daisy tell throwing lot social climbing primitive New Money type Civilization going piece read Rise Colored Empires fellow Goddard Everyone ought read idea u dominant race watch race Tom straightens bow tie black servant control thing proved scientific Excuse right back go inside embarrassed moment suddenly Daisy throw napkin dinner Nick wanted go town Right Nick Yale club Nonsense drink two Daisy Tom stare Nick demanding allegiance SUDDENLY telephone ring BRINNNGGG freeze BRINNNGGG PUSH Daisy telephone continues shriek Come Trust Hello Wilson business got man working Mrs Wilson Nick Carraway Nick writer Myrtle completely uninterested intently Myrtle Get next train Whatever want call sister glancing Nick like whisper Nick want embarrass Myrtle rude Get ice Myrtle everyone go sleep Myrtle sweep kitchen Tom open liquor cabinet grabbing Nick arm Nonsense Listen Nick like watch remember college OK make judgment got whole summer want sit sideline watch want play ball Hey Nick McKee artistic game Nick artistic Hey McKee take picture got right speak name Tom Myrtle emerge bedroom half dressed Hey Nick Nick Daisy furious called Nick Gatsby stand expected find temple virtue mutter Daisy lot newly rich people filthy bootlegger rather polo player really rather polo player right Nick barbershop course think keep amused Daisy take Gatsby arm tuck slim gold pencil Tom breast pocket murmur wonder devil met Daisy notice Marlene Moon seductively secretly watching seen wife Startled Nick turn funny Senator said saw Tom follows Nick gaze toward tree Well certainly must strained get menagerie together DAISY POV Ignoring Tom look back dark castle know read somewhere sun getting hotter every year Blue cigar smoke waft clearing plate wait minute opposite Tom stand stroll open French window sun getting colder every year Daisy grip wine glass trembling hand eye terrified perspiration form upper lip glance Gatsby stare resolutely across table CLOSE perspiring Nick glance Daisy Gatsby tension excruciating window Tom catch sight sailboat across bay like bay today CLOSE Gatsby look Beyond sailboat see outline castle light Gatsby gently move hand Daisy Town Women get notion Gatsby walk Daisy Tom puff Gatsby retrieves lighter one hand gently guide Daisy trembling hand moment eye tenderly meet Let go town perfectly willing marvelous idea Henri car brought around immediately smoked lunch wa great idea Daisy go town Daisy budge dangerous intensity got excited want go get great big room Plaza cold bucket ice whiskey fun join u Mr Gatsby turn call Henri Henri Get whiskey Two bottle wrapped towel Mr Gatsby Would good enough take coupé drive everyone else circus wagon look gauge Plenty gas run stop drug store hear buy anything drug store nowadays savagely eye Gatsby right Mr Gatsby moment sharp tension Daisy wrench Tom arm think pretty dumb almost second sight sometimes tell made small investigation fellow Oxford New Mexico wear pink suit Christ sake Tom shift gear Duesenberg rocket Wilson Wilson waiting Let gas wife doe Tom glance window garage Myrtle face badly bruised stare back Tom clock hesitates owe car send around tomorrow throw coin dirt Wilson collect floor gas peel coupé enough room large stifling hot ha filled huge ice bucket attempt cool Gatsby Tom Nick Daisy Jordan bathed thin sheen perspiration Forget heat make worse crabbing great expression Old sport pick Mr Gatsby understand Oxford man Oh yes understand went Oxford Sure man pink suit went Oxford heard like know Wait minute want ask Mr Gatsby one question kind row trying cause house anyhow open last Gatsby content Self control suppose latest thing sit back let Mr Nobody Nowhere make love wife Well idea count See nowadays people begin sneering family life family institution next know throw everything overboard intermarriage black white must crazy Sit Daisy going want hear seeing five year Oh crazy speak happened five year ago know Daisy damned see got within mile unless brought grocery back door rest god damned lie Daisy loved married love Tom start make drink doe though love Daisy go spree always come back heart love time Kapiolani husky tenderness day carried Punch Bowl keep shoe dry Daisy Never Daisy voice cold anger gone course Daisy turn husband course matter going take better care Nonsense leaving certainly common swindler Tom word suddenly lean Gatsby Mr Gatsby exactly anyhow see made small investigation affair one Meyer Wolfsheim bunch Tom turn others speaks rapidly See Wolfsheim bought lot drug store sold bootlegged alcohol counter call old sport drug store business small change compared bond stunt Wolfsheim got going giving thought doe reputable banker like Walter Chase find eyeball debt little kike like Wolfsheim right got half Wall Street swilling free booze fun park every weekend God ha little racket Oh different gesturing Nick different born different blood nothing say steal dream ever change girl like Daisy never Gatsby explodes terrifying rage right Mr Gatsby show u fine Oxford manner Gatsby recovers turn Diasy trembling corner verge tear two start home Go annoy think realizes little flirtation Daisy hysterical run room Gatsby pursues Want Jordan Nick Nick Want Happy birthday Nick staring window lost thought Wreck Good Wilson little business last Let take look look Get regains composure fine fine long pause really happened soothing gruffness Pull together Wilson distraught almost collapse Tom hold upright push Listen got New York wa bringing coupé yellow car mine hear seen afternoon policeman follows turn suspiciously Tom Blue coupé come straight New York tiny pause Fella named Gatsby crook George Gives party paper always talking Yeah Maybe Guy like know Wilson start sobbing Gatsby Something outta done fella like pay Oh pay goddamn coward even stop car Jordan Nick sit silently beside Tom turn triumphantly accusing gonna defend huh telephone taxi Nick Come supper wait Tom open door matter Tom snort go Jordan put hand Nick arm going right,Works pretty slow mean Oh sure Sure Wilson hurry back sick run need money bad wife want go West got wised something funny last two day goin whether want Tom listening see coupe approaching high speed threatening leave dust Dollar twenty blue coupé flash Tom glance back Myrtle jump Duesenberg God know everything Grabbing wife hair press face window might fool fool God WILSON SHOULDER see shock looking eye Doctor J Eckleberg God see everything Eckleberg sign train thunder level crossing final carriage clear reveal Gatsby yellow car waiting side crossing CLOSE Myrtle seeing yellow car desperate whisper Ga od Ga od crush gawking spectator speak hushed tone CUT Tom pushing crowd CLOSE stop make harsh sound MYRTLE BODY wrapped blanket lie work table Tom bend shocked motionless CUT Nick watching Tom reaction POLICEMAN stand next Tom taking name tell kind car wa know kind car wa Tom realizing danger move quickly seizes Wilson owns yella car Maybe wa one foolin Myrtle maybe killed Oh Ga od Oh Ga od rest head Tom shoulder Tom console Wilson whisper God see everything
