,D,LYNCH,R,A,DAN
0,happened fifty number Like know 51 maybe even 75 beat awkwardly reach touch face Nothing sweet sensitive trying Random SKIERS BOARDERS surrounding chair expresstheir disgust delay Parker instinctively grab Dan hand Laughter echo chair behind yell forward Cause still learning Come gonna argue See Chick magnet Almost cue RYAN enormous dude 20 stompsover shove Lynch snow Shannon way Finally Parker come stop next Dan clap day think could get one real run leave tonight Dan feel bad u like lift line jog Shannon Like quickest run ever Rifkin take place Last run Gotta make count wind blow chair really hard Parker hold low distant thunder roll echo far away everything biggest fear Lynch ha waiting everyone went home need get sit goddamn chair moving Dan hell strange reason really forget u jump see people jump chair lift time supposed go Dan move safety bar little Dan begin cheer wear watch DAN cont Hey snowing shiver together PARKER cont wait til morning bet someone come Like snow groomer shit Parker tear freezing cheek second tickby DAN cont Two Parker call chair Lynch hold head Lynch get ready try stand hearsomething surround freeze LYNCH cont Holy shit high know darkShe start rubbing cheek Silence Lynch get gloved hand around top cable Itis frozen thick layer ice Another two foot look first time see something scare shit LYNCH cont reveal Dan splayed ground darkness bush pack SIX WOLVES slowly silently descends angle Lynch hold head vice grip press forehead tear snot overflow onto glove going listen sorry Maybe fucked thing maybe stayed home forced every aspect life maybe best friend speak speaking Parker hear continues wet snow startsto fall around icy wind start pick want see Mom Dad want open present morning wait grandmother show Lynch ha start frost bite ear nose Slowly Parker eye flutter awakens struggle Parker hide bloody hand back inside coat awayfrom Lynch eye Well morning Maybe someone come one coming decides harm waiting justa little longer Lynch try yell help though soar throat ismaking almost impossible scream Lynch try hoist bail instantly like trainer giving 100th pull happened girlfriend see point right OK let try steady chair sway wind TIGHT bolt connecting arm cable Lynch squeeze eye shut take another reach forward Behind Parker look agony holding herbreath whispering wind blow hard swaying body back andforth momentarily rest LYNCH cont got audience quite hear reserved strength Lynch shimmy across cable asquickly Back Parker chair eye bending metal bolt two stare distance theirweather beaten face mess Parker buried corner chair closest theground holding back keep steady towards Lynch body One step time Lynch try fight wolf free arm Finally able plunge ski pole deep wolf body heard Parker sob quietly raise safety bar time think like movement stretch chair sway thewind Slowly look prepares fall make way spot tree bright red blood splayed snow around Cautiously slows,see cute JASON ski mountain employee approach thefront line excuse employee working chair Dude GIRLfriends Say girlfriend Parker got Cause girl going Minimum come skiing u Dan look back offended mind mind ten minute Dan Football game ten minute problem Forget ever said anything see Parker hand Jason something pocket sheglides way back end line look guy waiting hill thenexcitedly wave Proud great would asked change would definitely asked change hooked girl last semester called last name bed wa weird Oh Lynch hair soft harder Lynch wa like wa throwing Dan Dan look back Parker one imparticular Hey fair dating get make life suck Parker Dan tell getting hang board Please Snowboards EMO Give ten year fad dead Oh broke rule Uh oh someone afraid height bother Lynch rock chair back forth Parker grab hold safety bar Yeah gonna pay back like thing lurch chair start moving forward thewhirring sound cable start Applause heard chair Need help Woah Shit man wa trying help Instantly Dan move Lynch aid Parker followsslowly behind clearly good board wa seriously trying help mean could even Yeah fine Joe friend wa like one second away beating guy Seriously guy wa dick Last one bottom buying dinner eats mere second later land Well speaking good skiing cool bunny hill fine saying let step notch point cool watching Parker fall day would like actually ski point meant mean like Exactly Remember wa like Hey man Parker come missed part walked wa like Dude ha cool know friend Wait Lynch walk Shannon Dan Parker move towards teasing way Yeah probably yes Actually know Would cool got number Shit ski phone locker everyone else stuff pen laugh shake head shoot got really good memory smoked pot like 500 time good Shannon get serious Whew like Dan Remember 429 remember 429 Seriously hundred buck Wachusett still ha night skiing Papa Gino way mean baby Parker start laughing yelling sky told Yeah seriously kinda spooky Dan chick Jaws poster wa know wa naked Naked chick hot swim pool Well yes people die smoke inhalation fire even hit say jump defensive Sarlaac pit Return Jedi Hel lo slowly digested 1 000 year Worst Death Ever Shut wind start blowing Parker nestle close Dan Come messed kind shat pant bit gonna lie say guy Well clearly pissed enough messed Free lift ticket going stuck Parker Parker look Even make two u Well want gotta go safety bar really anything anyway pissing Lynch lift safety bar whip business andstarts pee side chair snow Ban mountain pay come back Make sit zero weather forever get damn Fisher Price lift working Sorry coming back Lynch finish business LYNCH cont Much better low thunder clap roll across tree chillingwind pick asshole Snow Cat switch back drive neither use phone Hold let run back Crunch Berries Hmm guess leaf gonna go oh yeah ski Get SKIS ironic huh Silence get frost bite fast like long ha hour top Dan inspects Parker face tough see dark Dan far drop know going find way dark Dan say something alright quiet breath Finally Oh shit OK Alright gotta stay Dan Buddy move go Dan throwing mine Alright Hold even pull Even made across Shit far Parker stare LYNCH cont give second start taking deep breath Trying psyche Parker sit gonna freeze death funny wa never afraid height like right Shh listen alright man relax last time heard wolf attack New England Parker coming Nothing quiet psyche start rise Please stop talking put one foot top chair back itslips side dog know keep touching face gonna rub Parker terrified LYNCH cont try cover face Try stay warm trying man trying Please Please start pull back chair quickly look look Parker camera boom tilt try fucking serious said could girlfriend see throwing front Oh would listened said wa bad idea Say Parker look uncertain know spent whole fucking day bunny slope watching fall fair best friend DEAD Parker begin sob Fuck 5022 429 5022 gonna call girl get home know gonna marry messing around gonna like Hey Shannon Joe chair lift marry gonna get house 2 kid dog named Steve Shannon got great Says kind pizza get Papa Gino starve death going die frost bite getting worse start touch face bad fix please think ONE positive thing Please sky want stand chair hold onto Well anything gonna get fear height Shit thought stopped breathing Nothing study eye Clearly something wrong LYNCH cont help try get strength Like gonna feel better wait little longer done last night still strength Even wa foot deeper Nothing Let sit nothing supposed answer serious girlfriend um favorite movie E wa like soul mate old shit know happened liked another guy fucking fraternity douchebag named Dean kept sending flower stuff know wa exactly every time go room guy named Dean left note shit know think liked getting attention Yup Told go laugh Dean Frat guy wa Maybe maybe quick walk Maybe needed thicker skin sensitive bitch know Sometimes think wa insecure maybe wa nothing either u could done Funny story First grade get left day mom know alone real school first time without folk around Dan Dan wa sort chubby kid wa little died give die bullshit Help Rrruh push hard grab cabling Shit Hold hold Rrrugh gritted teeth Got Slowly make way remaining distance positionshimself chair Shit Parker need yell hear,u since last semester never come around Monday night football nobody ha seen Third wheel Parker reach across playfully tap Lynch lift three begin get situated board ski asshole sometimes Lynch start hill North one day Hit Killington Okemo really right Parker look Dan Dan look Lynch gonna next weekend SHANNON cont Kidding stay open 10 Sundays Whatever happened night skiing back like 15 minute road mountain Heyman HEY HEYMAN solid Heyman look back face already say minute earlier come flying mountain past voice top lift cut radio Yes Anyone got joke surfer get hit behind even know happened beat know Cause like came know jumping wa better way sure gonna come back second go home retarded pee share uncomfortable laugh PARKER cont Sorry one said week Parker sob quietly Dan shoulder Suddenly beam light begin shine Dan head snap Parker take helmet throw Finally want die leave land sticking straight snow DAN cont drop without cutting chair way frozen ground LYNCH cont go piece never gonna get OK Moments pas breathing Remember Jenny Bluth fucking going guy Parker maneuver hold Joe leg Joe try move standing position panic Lynch try control panic laugh uncomfortable forced hell alaugh protection Dan take eye wolf shaking fear Ow feel like like sunburn Pieces chapped skin stuck icy glove Lynch slowly lift onto back chair bend awkward angle see long drop gritted teeth Slippery PARKER cont happened Finally Lynch grab face hand get close fighting tear bone popping joint creates chorus pain Dan scream much doe cry pain agony Parker feel terrible put hand shoulder LYNCH cont quietly sorry sorry Parker Lynch make something continues expression word Despite talk spirit shattered Steve good name dog beat put arm around huddle closely trying toshield wind movement startle Lynch awake bolt upright iffrom falling nightmare Discombobulated Lynch turn back forth frantically touch face OK get get doctor right away fix LYNCH cont Alright Look get chair two back could make ladder pole think could make Finally Lynch stir check Parker see still breathing appears post high school Freshmen year dumped cafeteria right wa sitting facing facing wall wa facing everyone cafeteria behind like total pussy Dan Alright reach grab hold strength weaning start pull turn back Parkerone time chair ha settled ass situation going take big leap try get near ladderand winded beyond belief Finally reach ground body fall THUD snow rest wolf quickly reveal bush slowly saunter towards impending kill morning sun hit Parker pale face dead Parker open eye must drifted night look tree line around chair fall several foot stop hangingonly one weak thread cabling wa used toinitially wire main line Parker hand catch base chair side chair landed boot unnatural angle Adrenaline overtakes pain lift chair remove foot beneath make eye contact beast stare back almost daring try take treasure Others pack look distracted briefly go back feeding Parker pack leader lock eye Finally leader turn away Parker back food Back family Though face emotionless Parker eye swollen tear continues way mountain side free,watched game last week Watch Lynch relax fun Worry school get home directly face Parker Dan watch afar Lynch help herboot strap ha one hand innocently back knee compete catch like wave Ryan Ryan look away Christmas kept calling calling Parker want Parker laugh POV chair lift still moving line empty start move empty lift line gone kinda like Ward Hill lame Hey remember number told JASON cont Oh come brother bachelor party put two month ago pizza Dan spy something RIFKIN cont gotta piss bad taste take 2 minute Heyman point ear hear Rifkin Last chair Rifkin pick radio call top mountain fourteen year old girl New Hampshire say father lost virginity beneath beat Like Jaws poster high heart stop hit ground even feel twisted leg wa like move side keep line going people stop celebrate right moment open Friday sobbing stuck week Silence Dan Lynch take pee wicked bad Parker take deep breath look like going stop Silence LYNCH cont something weird eating purple horseshoe right let die OK promise let die Parker cry See smoking get Lynch looking far Parker Lynch look back know tosay Lynch try grab Dan arm gonna gonna die take scarf toss blow away tree even make halfway hill buddy Dan fall onto back panting pain struggle flip hurt much next chair many would take found one closer ground LYNCH cont OK OK give second coyote something scared people probably even come anywhere near u tension breaker look Dan alright Walker girl alright focus task hand able reach top chunk ice shower around Dan Finally falling ice subsides hell wolf sniff air growl time baring teeth smell blood DAN cont expert think frost bite slowly start maneuver body top chairarm height look stomach droppingly scary camera never see Lynch Parker face seems unbearable minute sound begin dissipate Eventually Dan remains heard dragging away try stop believe blaming Lynch shrug hand orthodontist trying get bearing Parker cry holding bloody hand PARKER cont Shhhh Parker speak LYNCH cont Help Parker hold onto leg tightly LYNCH cont feel like gained 100 pound overnight reach pocket remove cigarette box damp cigarette inside still dry start remove one gloved left hand numb right hand make fumble pack kept seeing smiling someone behind like almost laughing wa like laughing know Like hell going like Dean making fun Emotion ha fought way surface Parker andLynch share nervous laugh together turn away Lynch bite severely chapped lip Joe try look back shoulder struggling keephimself cable body weight wetclothing Another quick reach forward halfwayacross next chair Lynch point view see foot floating abovethe earth hear sound heart beat LYNCH cont Please stand chair reach cable isweak LYNCH cont Stay perfectly still gonna get home OK pull straining hard Oooof wolf ear attention watch carefully safety bush One LEADER take cautious single step forward body top Pushing begin slide quickly hill sun coming try move body look back Lynch direction chair argues back another loud groan cable noise dangling fully beneath still long drop foot good 10feet closer ground CREEEEEK metal wire hold look around snow board fresh snowfall buried gone Parker lay body flat jacket begin push mountainside quickly clutch ground Another car approach distance hold hand weakly,shift change late wait PARKER NEIL college age red hair holding snowboard sigh stare back lift lane forever Trust lady love Lynch always go Lynch smile Parker Shit cool cool Parker Look smile real pretty tell Parker listen listen easy tell guy friend girlfriend forgot credit card pick lift ticket grab wad cash Lynch glove shove inParker hand got totally worst thing happens say say one ever say beautiful girl charming smile unzips jacket little bit showing body DAN cont shut gonna go either stand job minimal minimal Minimum wage minimum wage plus little bit Lynch sigh change subject said mind Dude girlfriend love girl know pet name guy See least call Neil Wha never said never said make life suck forced Sweetie awesome telling first time frustrating get hang like riding bike never would ever sniff floss friend Parker blow smoke DAN cont Gimme drag take cigarette worrying bullshit real life whole point Baby whole history time one chair ha ever fallen Actually paid good money swear look hot helmet side Lynch spot SHANNON cute brunette 20 struggling boot strap fall know man Come sweat tough gotta take weekend trip Done stayed cousin West two year ago wa like wa like OK would cool locker key tell right every message going Mom giving aggravation whatever hell Ready Two night ago watching movie Mom gave hundred buck gotten like 4 run Wicked fast wicked fast Like wind Jason sends lift check make sure oneis watching know right supposed pizza Check wind Parker Lynch invited Oh come Parker instinctively grab hand cold bite layer clothing quickly Get crushing think worst way die would teasing know never girlfriend guy Give minute yelling fucking kidding angered panic stop Nothing anything know still lost power something yelling need relax stuff happens time imagine law suit left everyone lift night stuck night Shh know scared scared minute gonna turn power back gonna laughing going piss hope catch throw hope ban quietly Put safety bar Joe louder Put bar tell guy huh WOO Dude quit aside Parker gonna die baby aside Parker alright alright Snow start lightly fall around Disneyworld 8th grade jumping gonna get help Parker Even get hurt long get bottom skin red getting frost bite get help Lynch stick trail ride bottom One Stay get bad really fucking bad starting cry much blood Parker keep coat got Oh motherfucker read one line somewhere last year Fuck Fuck Fuck warm Oh shit Oh shit hungry wolf circle around smell freezing blood make drool
