,CHARLIE,HANDSOME ROB,STELLA,STEVE,LYLE
0,Lyle SWISH PAN LYLE 21 brilliant punctilious fingering keyboard strap supercharged laptop Steve Italians yet office Fine fine fine Bridger seems amused answer become quite philosopher since quit drinking glad Makes better thief Bridger pull fine cigar still wrapper hand Charlie Hope get fire Steve Italians show three month prep shitter dragged retirement nothing sweet side door HEAR Italians Dixie cup Let get rich Handsome Rob pull port see mysterious crate lowered ship hold Half Ear climb taking large duffel bag Sweet Jesus could big shoe fill talking lived life Stella beautiful girl hell think thinking stupid move Hi Stella step inside Yeah found first seems Charlie word effect notice hand trembling tell sure answer Los Angeles respond ask go ask go gold brick stole u minted Singapore decorated face Balinese girl tentacle got call friend mine father Philly Steak Stella remembers got word L connection named Skinny Pete gold dealer ha buying brick Balinese girl three four time tracked Steve address Hollywood Hills changed last name Frezelli get Worthington 1000 installed house even moved know install Worthington 1000 unless something precious guard boosted gold terrorist group wa trade bio weapon exactly make u Robin Hood maybe little way good deed Problem one crew handle safe need someone trust heard father touch wa safecracker knew could open Worthington 1000 John Bridger daughter chance set thing right set working Gotta Important piece puzzle ten long Levinworth Chemo Found Jesus Handsome Rob stop Charlie ha skill motivation emotional u point kid think date going pretty well think shoot look could reverse global warming mean come time Sure Lawyers Judges kind crowd See gentleman sentenced 90 day county need talk Hey paid valet parking price get mention twenty spot busboy spill drink Mister Zipper Actually paid Charlie return wallet notice wa bumped earlier Anyway wa hoping could get know little better leave Los Angeles already booked flight idea said like sound Charlie beginning worry whole relationship John man crewed wa friend wa closest thing father ever wish God could bring back go guy guy killed hit life feel honesty word reply interrupted Oh sorry wa undressing eye Charlie go Stella help smile Hello see Drive Defensively motto way drive surprised named car bottle whiskey Left Another left hang left possibility endless little early expect u get quite fast Vespa pull lot headed way Lyle Charlie start introduction Lyle Gearhead really invented Napster Half Ear Explosives lost fifty percent hearing fifth grade Handsome Rob Premier wheel man drove way L could set record longest freeway chase thief since baby teeth Stella working u one IDs Handsome Rob hand fake driver license Enough sewing circle shit Phones Half Ear hand new cell phone everyone take old phone travel L separately Stella Bridger finishing job started Italy little stunned first need get video blueprint interior going place blind Half Ear take first surveillance shift go go level security know drill also want audio surveillance phone long Handsome Rob need know long get house Union Station downtown Stella much time need safe micro cassette recorder Housekeeper leaf 17 30 guesstimate travel like Rockefeller know Charlie going around long enough know going somewhere car first started catching worker tall ladder would use swiveling colored board traffic signal whenever Rockefeller would take drive mansion office Wall Street worker would make sure got green board way Lyle never get guard unless certain legit thinking cable TV cut cable call cable company show Send cable technician house pinhole video camera get feed RF antenna appointment Yes calling Adelphia Cable understand service appointment wa set Thursday Well technician working area finished appointment earlier expected someone next hour technician see nice day Let check camera got cable line kitchen living room bedroom cable modem computer office Try get 360 look room walk slowly image streak Lyle hand paper know fine stand Fucked Insecure Stella join know wa tough know Steve leaf Friday night go time realizes stood long gone gold Looks like went without hitch Lyle distance front door vault Lyle answer Lyle Handsome Rob lean Charlie calling Napster cause Handsome Rob far sigh give Napster riddle get ton gold vault getaway car Minis matchbox car got u spot three car car carrier five first class seat Train 59 Union Station New Orleans word Rockefeller help idea fast hit ENTER button Yeah making shit Yeah Radio check guy Moment truth take sharp curve moment Steve house come view hit brake expression turning complete surprise Shit Stella fake Laugh joke need ask Something wrong Steve look like want call Ghostbusters Half Ear furtively slide switchblade boot wear shit eating grin face know Versace shirt cold sweat going sleep minute tonight Cause thought gotten away free clear thought gotten rid u one screwed Right wall taking challenge Get guard Change alarm Buy dozen Ferraris still Sleep tight Charlie grab bread stick table go others follow Confirmed miss first call fast good news u Sometimes alligator forget started trying drain swamp trying get gold safe safe coming u boost transit might well said steal Holy Grail sunrise already set Napster would like create biggest traffic jam history Los Angeles gridlock every route except one choose Force truck go exactly want go outsmarted Charlie hum focused energy term horse racing thoroughbred peak condition twitching eagerness run muscle describes Charlie right like Italian job make thirty million gold drop sight interrupted Charlie cell phone RINGING throw else ha number Hello informing crew Philly Steak phone CAMERA TRACKS AROUND Philly Steak face weathered leathery football old school crook Clip talking clip anybody doe think know get touch Maybe way play advantage Still hope Nobel Prize shit thought dropped high school manage job pulling Good real feather cap Secret safe RUMBLING grows unbearable Metro roar closer headlight gobbling dark tunnel press crevice wall ROAR gust wind Metro howl make jaw clatter okay Take time need Another moment Half Ear set work Charlie hold mini flashlight illuminating intricate detonator carefully insert wire tube Remember wire must touch side wire half way LARGE SPIDER drop onto hand Frozen ponders Charlie see spider know Half Ear study spider close eye moment relaxes breathes breathes lean forward open mouth clamp lip spider come back Finishes inserting wire Job done calmly open mouth spider put hairy leg delicately explores cheek Half Ear pluck delicately depositing spider wall Charlie shake head disbelief Shit Decoys like shell game wheel monitor traffic video camera laptop right first camera truck go past Lyle hit command key see intersection Woodrow Wilson Drive Cahuenga vehicle driving traffic signal traffic video camera mounted weight gold lower suspension truck Gridlock time Lyle executes hitting series key Gentlemen start engine Give u flag ready Nice work Let get gold Stella go imposing safe Gives look momentary respect set work Stella want see inside Trust wanna look doe Inside mountain gold brick Split like driving get damn sidewalk Meanwhile Going want make toast Cause somebody missing today know raise glass John Bridger brilliant master planner wish wa u PAN ACROSS face three year odyssey got gold lost someone loved New IDs Handsome Rob pass new fake driver license arrive New Orleans get wanted wa good business Lyle hit final command something meaning ask Stella busy lately explosion car chase Ukrainians thing said back Philadelphia said relationship pickpocket gold robber kind thief still believe Well wa wondering retired pickpocket gold robber thief,shit wanna read something Read line Lemme see book Yeah chill back make hummingbird nervous Shit Click sound gun cocking pressed Handsome Rob temple go chick want crew Charlie ha someone else Bill Huchins Red Reilly Martin Hernandez want civilian screw Exactly emotional know happens emotion get Try Deal Meal problemo opening safe cop heart pounding ear Perspiration fingertip whole different ball game grenade launcher need one matter time either bad traffic peak traffic slit wrist traffic sure ideal carrying ton gold genius green light fourteen minute twenty time done average thirty two minute top time fifty minute get green light still need get video blueprint play cable technician Steve think dead Stella know exactly true think Stella dead know Would clam give woodpecker headache Okay Napster Heads cable chick see female service tech getting work truck Lyle zoom camera lens Adelphia Cable work shirt ha BECKY sewn right breast mystery girlfriend doubt talking Charlie know better mix business pleasure getting car allowed get work shirt service truck Lyle watch stroll Becky strike conversation parking lot Lyle hear said Becky smile lest forget name Handsome Rob reason Girls girl girl Half Ear pull switchblade boot put glove compartment Handsome Rob give questioning look scowl got great job hang Check dancer take whizz deck sometimes distended belly bursting shirt eye glazing repletion Skinny Pete writes address guy make Jabba Hut look like spokesman Subway Sandwiches diet pull front apartment building Pete sent trying answer Napster need three hold gold say Maserati 250 4 cylinder go 0 60 4 2 Never seen em life Souped navigate way parking lot ride pull blanket Vespa Lyle point Half Ear driving either Stella ever got speeding ticket drive drive Charlie drive Got cha bos place worse smog traffic L Good news Meaning fuck Charlie could take dozen different route airport idea one take armored truck rush hour want shoot armed guard Brink lose even pulled cop would u chasing u way Union Station outmanned outgunned Everything quiet Problemo brought three identical armored truck Three Brink truck leaving motorcycle escort plus Steve Ferrari Yeah,Daddy Really smell nice come receipt toweling hair bring could dinner leaf store head HOTEL ELEVATOR Let guess Checking birthplace Christopher Columbus parole officer approval step elevator Rides Dad break heart told promised Daddy elevator door open Bridger step start hall Buzz fluorescent throw cop come closer realize team know call first Well money send bill never look Bye guy walk look Four minute forty three second High five line Tell opened six minute flat breakfast Charlie Croker turn around Smiles Charming Refresh memory came see told happened father told never wanted see little confused want know wa little would play poker house drop quarter table find ever heard expression cut chase Precious deal ill gotten good think heard work side safecracker professional safe vault technician chance think coming Stealing gold going bring father back life get see nightmare Someone bump Stella mumbled Excuse Nightmare continues undress eye fly think need listen want leave Got believe paid someone spill drink truly fatuous odious man Well maybe understand Hit road Jack sorry Charlie cause kick nut hard voice high heel mean let secret relationship pickpocket gold robber kind thief Charlie look away let point whole thing getting pretty heated turn back us whole new approach emotion genuine Fine Richard Charlie Charlie wa saying goodbye Charlie staring Richard boring one thing Charlie one thing want see look face gold gone took father taking best worry Jack Daniels never let slap dashboard car Jack Daniels wa chief engineer Mini drive exactly way wa meant driven whip avenue going circle tailing week open five minute flat get safe open ocean sun death throe bruising sky coiling purple orange dead guess man job penny pound Fine fine Charlie seems amused answer okay used running sort dog job hold hand Becky shake hand hate feeling skin touch betray feeling stand moment want show problem like check cable modem first go onto TVs Turn see look like set Steve stare moment think Sign please hand paperwork pen sign Date Oh meant need put date signature 26th think good idea rule accept date men met known five minute touched hand came slimy disgusting man came onto pretend liked Stella keep eye forward road Charlie Lyle see face Charlie catch reflection rearview mirror watch tear glide cheek wipe away know mean created window opportunity wide hallway video Stella got hallway play laptop Lyle calculates Jack Daniels straight could rumble right front step bring getaway car right vault straight Union Station Handsome Rob like let size fool rally car back day 135 mph 155 horsepower Let put way get insurance company advertise TV 3 00 morning want safe cracked perfect nail Square tip even surface area Better grip slipping let valuable trade secret Loud clear know got date tonight really make laugh take lie like compliment want think tonight want late Let say made wrong call past like take thing slow cautious Next time trust everyone devil inside trust saying strike Steve look closely really closely wa table grab wrist squeeze like vise Ow remember hurting Let go wrist wrong saying Steve voice calm ease watching think wa pleasant dinner conversation charter air could change flight path anywhere good bye gold Shhh HEAR Stella heart pounding ear See perspiration fingertip know said opening safe cop right never look sure ha hectic day thing Oh thing Yeah entirely different question enigmatic smile settle across face,talk like person Patience worry come trust guy Yup Dixie cup toss em away problem road Anyone act stupid brain go windshield see two Italian Inspectors jump Jeep AK 47s leveled crew Steve ha double crossed CREW shocked would good place start Sorry Charlie want box Cracker Jack Italians pull crate gold back Humvee Think Well brilliant one Master Planner John Steve climb Humvee gun still Handsome Rob AK 47s aimed others bet wrong horse regret Dixie cup BOOM shoot Bridger head like Italians follow suit AK 47s SCREAMING burst full automatic fire crew camera cable See get someone fix right bother sure going able speak pull Steve Yeah Course way show step cable guy hooked weighed 300 pound wear underwear pant slung little low know mean try best ignore flirtatious stare word fixed Perfect met hoping get quickly read mind know meant smile might seem little sudden would like dinner kind cable rule dating customer guess sabotage cable get know better charming ha act like charming really want throw Look talking dinner Friday night big deal like never see know going stop say yes hurry okay total disinterest fact love hear like said way cousin way tape Yevhen tell many time never wanted meet anyone Yevhen sweat bit middleman supposed stay middle Dixie cup Yevhen smile quizzically sure complimented insulted lined dinner go Club Deep Ferrari always get front line little dancing curfew understand nothing worry trust interesting saying person ever heard say Used say time worry course used hear father man named John Bridger pick phrase John Bridger wa thief daughter age told took safe lock company used front wonder liked right away like liked old man right moment shot head tell working tell plan go ride break every bone body Stella intentionally knock glass wine shatters floor emergency signal Charlie Half Ear Handsome Rob Lyle appear around table Steve shocked see men left dead three year ago standing much alive pull chair another table encircling tense pointed talk Fine ha problem blown one thing going favor element surprise wa surprised laugh unpleasantly Jesus Christ saw guy come woodwork minute thought maybe ghost screwed arrogant sneer Half Ear figure take care security guard hire five Lyle know bypass alarm system new one installed tomorrow Handsome Rob tear inside seeing car drive buy matching one red Stella think crack safe end way dad Charlie smile Looks like Good Time Charlie got blue Give best shot outsmart every step way time bury hell turn radio Sonovabitch truck Metro Rail doe Blue Line go back ground never knew anyone named Yevhen Please shoot Please Thank Thank God,got orbital data SV clock correction satellite get signal make reading solid Precise Positioning Service use talkin 100 meter horizontal accuracy 156 meter vertical accuracy 340 nanosecond time accuracy SWISH PAN STEVE 30 bearded Steve ha arrogant confidence mixed hint smile need one thing Charlie Someone turn goddamn homing device signal score rock salute Charlie dial cell phone reading Melvin Lisp Could cool name even cool nickname still told u important thing exactly job Charlie exactly Lyle Half Ear kept dark hack phone company central office remote observance monitoring system fool thinking legal tap line Reroute digital copy call listening post burn night running morning micro cassette player Advent Home Navigator Hybrid System Monitors 132 point intrusion fire environmental hazard Best way around get back door password trip alarm heist call false alarm micro cassette recorder 15 25 gained 15 20 pound living money Handsome Rob going pissed see wheel Lyle watch security guard hit switch guard booth gate rise like blade guillotine reverse Ferrari zoom away Let see Carpet cleaner Gutter cleaner Flower delivery telling claim named Napster hair nappy underneath cap know real reason wa NAPPING stole idea cover Wired magazine Napster Becky Nice name wonder call one girlfriend Unfortunately even though relationship ceased objective reality still going mind tapping head woman lived rent free four year Lyle take picture Becky Okay need work shirt like one service truck like one think Stella able pull Maybe inserting hard drive software Clouds judgment going Whoa never heard Muzak version Purple Haze Thursday 9 3 p Charlie dial number cell phone Stella going patriotic today Lyle put American flag pin work shirt hit key laptop image pop monitor via RF antenna POV pin printed look like paperwork Adelphia done ask sign date bottom Stella look tense call Half Ear Handsome Rob Napster Five hundred yard six foot VIEW PUSHES FAST Stella get drive one ran Traffic Control Center top floor building Olympic Grand get data pavement loop detector video image vehicle detector info fused together specially designed algorithm predict traffic condition control traffic light change data creating algorithm need hard wire mainframe B4 X TTratio Bi Fisher linear discriminant function coefficient SpdRat speed ratio TTratio travel time ratio place Charlie Steve called confirm 7 30 reservation Ago getaway even Rockefeller good Check rock salute figure Well scared alright flying coop security guard called Brink Armored Car Service confirm 5 p pick house JetClub confirm MD11 cargo plane departing Imperial Terminal LAX 8 p must cellular cargo plane chartered Mexico City Keep talking Working Metro Rail system Almost ready reroute truck know truck reroute going figure truck ha gold Charlie frustrated tight spot always come idea Yeah Cahuenga Boulevard cross Lines top sign Next unfreezes first image time check next armored truck line FREEZE top truck also line perfectly top street sign First two truck License plate Opening space North Highland taking Lyle hit key command turn left got Hollywood Boulevard Time slow Shutting rail speak Tunnel clear Go Coming position Five Four Three going far far away fake license Simon Quackenbush Could cool name seat taken
