,LUCIEN,ALLEN,DAVID,BILL,JACK
0,destroy behind bar jail cell Lucien Carr youngman opening finish reading paperMANUSCRIPT hand show anyone PULL BACK reveal author manuscript aeighteen year old ALLEN GINSBERG Unslept exhausted Butdetermined Allen stare defiantly Lucien side thebars even truth fiction Allen grab manuscript back Lucien pull outof reach wanted gone sent Allen reach bar SNATCHES paper Lucien let go tug war twoboys two Allen yank paper Lucien grip andwins Lucien panicking Please kill Allen turn race towards exit prison Desperate Lucien call Allen Allen turn alarm HAMMERS prison Allen reciting Sunday afternoon shutter proletariat posse street tour guide look around confused certain thoroughfare remind one nothing le Lucien get knee THRUSTS lamp leg big cancerous cock Parents look around shock female student instantlyaroused prim PERMISSIONS LIBRARIAN clomps Henry Miller committed memory Alert press Tell Lucien Carr innocent Lucien flees rush library Finally oasis wasteland Nervous Allen try make conversation anti social go event actually called one Libation Lucien rise grab wine bottle corked sock Allen look nervously towards door doe horrible bottle Chianti sound Lucien inverts two small glass pours Allen stare Hedoesn break rule Freshman Excellent love first time want whole life composed Life interesting life wide Walt Whitman dirty bastard Allen mortified sure take reference asLucien knock wine back one gulp Yeats read Vision toss Allen BOOK Dog eared underlined crumbling completely brilliant impossible say life round stuck wheel Living dying Allen open book look old page see astrange symbol diagram celestial WHEEL endless circle Someone break came rupture pattern Bang whole world writer got job writer Allen mesmerized Well anything yet boy close rush contact hall Downtown Coming Welcome edge world sound IRT screeching take u SUBWAY MAPfrom Allen dorm room come life RED LINE glide map Columbia University allthe way Greenwich Village Allen Wonderland Lucien grab DRUNK YOUNG GIRL crowd kiss herpassionately let go keep walking plan tasted like imported sophistication domestic cigarette calling Dave liquor right back Lucien walk Allen try make himselfinconspicuous sits tub Allen Willy Willy Allen Lucien reefer Lucien take joint Bill put tube gas back mouth back tobusiness Lucien grab Allen hand pull party wish criminal Burroughs family richer God Harvard man going amazing artist current medium Allen spot TERM PAPER Lucien hand Bunk school come want meet host wa First David see boy talking eye Allen curiously whispered Allen said wa guardian angel wa much work David cross crowd towards Allen Actually invited earjob bar called boy stole drink Allen scan see famous poet OGDEN NASH looking aroundfor glass Ogden Nash selling kill Bill take switchblade going kill Even better going make sure nobody remembers turn Allen many men started Renaissance Romantics sending million fight Fascists Europe Meter rhyme Yes guard prison Let make prisoner come play Let come new word new rhythm Allen swept energy morecaptivated need name Shit done Ginsy hired Allen smile mile wide Suddenly jazz singer stop band put theirinstruments POLICEMEN escort businessman anothergentleman bathroom HANDCUFFS mood thebar chill dawn armed burning patience shall enter splendid city Allen sits Rimbaud overwritten know allowed Allen stand gather urgently need besomewhere twelve hour ago go Perfect love complicated least father left wa four beat understanding Lucien lay Allentakes cigarette lay next suggest verve brio atop chair Lucien kick record player hisfoot Grand classical music screech start indulging self consciousness justifying edit Lucien shove Allen Allen trip chair noosesnaps tight suddenly hanging mid air Hestruggles Lucien try help fall chair pipe start bend Allen Lucien panic swing room suspended air pipe BREAKS crash ground beat relief alive two break outinto hysteric expression self suggest Institutions father Bill smile playing game make world wider Allen considers agrees Well thank Watch Lucien lean young woman statue table ayoung man military attire whispered ear Go girl come life clamber young man asecond attractive soldier kiss pairerupt life desire Lucien Allen sit stage beneath frozenmusicians Lucien pull BOY SCOUT KNIFE Wraps Allen hand fist around blade pull knife free Allen wince pain Lucien doe palm press twobloody hand together ceremony Allen eye roll back David appears janitor uniform Technicolor fade David touch anything write Bill stand woozy Calls David make smart gonna suspect something David throw Lucien coat shoulder Fuck David spot Allen watching bathroom rose scent summer air grows beloved hair map manifesto need work suddenly cold wa wrong Maybe Stop Allen grab page Lucien ha working arecovered doodle nothing complicated professor working janitor near precious Lu Lu goddamn fruit let go queer detonates inside Allen Lucien crash bed Allensits beside Right need write u something beautiful beat First thought best thought Allen Wonderland something writes word Flash theirpast build crescendo keep searching diggingthrough moment leading moving found real writer Already million word belt Columbia supposed Newsreels spot piece paper Allen hand Defensive Allen pocket poem Lucien going stay hog blanket Lucien close eye Allen sits jealous mindspinning stare Lucien meet see mean think Brilliant better anything ever written Sammy true Jack served Merchant Marines two fight Lu think get trying First thought best thought wrote Forget Columbia Forget Ogden Nash plan boy join Merchant Marines Sail world war end jump ship make Paris liberation Jack doe u together beginning perfect day FLOOD LAMP HORN shatter reverie COAST GUARD patrol boat ha caught megaphonesquawks life reason Loose Barnard girl Marion Carr look Dean weary smile Marion told said anybody could know anything anything know good beginning Best luck Allen GRABS Lucien suitcase sits beside Lucien Thisexplodes Damn Shift Jack look back shrug walk first page Lucien groan plan 86 Allen sits Shit deadly serious yet finish FLASHLIGHT find Allen Lucien caught guardspull BILLY CLUBS Get Allen Help literacy Allen Bill Jack Lucien throw back drink incelebration Mills Brothers Always Hurt One Love thejukebox play lazy drunken afternoon Allen eye scan wall Columbia Hall ofFame newspaper headline yearbook photo Look see FLASHES photo ribbon cutting team photo graduation life thousand fake smile andstagings Souvenir history make people think left mark world otherwise nobody would ever know beat ever want end wall Yup say another round Lucien stand get drink David grab arm Lucientries push seen day David throw Lucien cravat table one weremember wearing first met library Aprivate power move wanted get kicked ratted Best luck Janitor Leave Lucien spindle paper plunge beer Davidin shock begin shatter front boring two start crack together Jack Jack response broke fucking neck warrior poet ha passed Jack stagger barrel Throws hand theair victoriously Allen Lucien cheer Excellent Judges award Allen hold nine finger right Ginsy turn Drunk Allen try stand fall right backdown Lucien laugh tuck body next Allen beginning know Lucien lay head Allen shoulder fault Ginsy fault Lucien thigh brush Allen Allen stare Lucien full glare Lucien warmth Allen look around park empty Building thecourage Let go Jack Allen got work Ten page Spengler Decline West Due tomorrow lost without Ginsy Jack Come Lion two leave Allen abandoned broken put hishead hand exiting Lu going use loo going back bed Another word call police Lucien turn around leaf David alone sill Frominside living room David hears MEOW spot Jack cat KIT KAT looking wa David another idea Sailing Paris Lucien grab BOY SCOUT KNIFE Puts pocket Allen speechless got make ship probably merchant seaman Jack know trick know come Silence Lucien continues packing Allen break got wanted ordinary like every freshman made life extraordinary Go Leave alone Allen tear realizing end cold deadened Allen Leave Allen gather stumble door Leaving thefriendship behind Alone Lucien crack breaking close hissuitcase Two seaman reporting duty Jack try laugh hand paperwork Theofficer point Lucien Arthur Rimbaud Jack roll eye officer hand paperwork back Let go get docket Let handle Lucien hold Jack back rush David know would reason leaving register Desperate David hold pass Come taking walk Allen thank God Allen skeptical face make Lucien change tactic wanted hurt choice Listen Somehow found Marine Hall Allen look away realizing potentially complicit said matter went would follow confronted exploded defend stop asking deposition writing Allen shake head way going pleading know know going going stuck rest life Allen still unsure Lucien slide hand barsuntil touch Allen Pleads seductively Please leave BUZZER go Visiting time prison guardheads towards cell Allen make fateful choice going say wa honor slaying Allen confused face wa kid dragged perverted mess pathetic Lucien walk David lunge struggle Lucien throw David spin free grasp pull outhis Boy Scout knife pocket two men face destroy returned opening scene movie Luciencrumples paper hand show anyone Allen stare Lucien defiantly bar even truth fiction wanted gone sent Allen SNATCHES manuscript tug war throughthe bar Please kill Allen yank paper Lucien grip head towardsthe exit prison Desperate Lucien call afterhim Allen alarm HAMMERS prison sending u,tell truth Lu Fine Anything Suddenly upstairs sound glass shattering Thena woman whimpering pain Allen worried look dreadin face father sigh Mom mother NAOMI early 40 Jewish deep personalitydisorder squat corner room dirtybathrobe knuckle bleeding Dad nailed window right Naomi midst paranoid attack put finger toher mouth rest Clear head want go back Greystone listen still hear BRAHMS WALTZ play want know beat wa dream anyway Louis light cigarette Offers son one Hedeclines give away Give Assonance got got Columbia University Allen Ginsberg Professor Steeves explain Whitman one interrupt Professor Steeves Murmurs around theclass Steeves lock gaze Allen hated rhyme meter whole point wa untucking shirt Professor Steeves smile one themevery year Allen Ginsberg easier class titter Professor Steeves hush see much got Brahms Allen walk inside Lucien look surprised come social drink room drink Yes Lucien hand glass Never heard Consonance Reiteration theme Lucien intrigued circle close back Hello go whispered Lucien going dance Lucien quickly wave goodbye Allen head thestaircase Allen torn mother boy phone Listen come soon Yes Ipromiseloveyoubye Allen hang mother race Lucien know Sorry right Oh thanks cannabis Bill eye Allen skeptically whispered criminal look like criminal whispered Sounds like Allen Bill walk know game friend playing like Ogden Nash best selling poet country Two Five Lucien passion building Professor Steeves come Dada Yeats New Vision Shit mother bad bad going furious understand complicated Lucien see friend scared Moved link arm withAllen Dad going father Naomi recognizes son wa friend leaving Naomi point accusing finger Louis Dad best Get deep within Allen see still wecan see know late Complicated enough thinking Yeats said reborn die first Allen hand back smoke Lucien perk spent life making people happy PULL BACK see noose around Allen neck suicide isunderway time find happiness way see possible run Proclaims death morality true uninhibited uncensored expression self Paterson New Jersey Really extraordinary man Lucien beam life five page dozen bad sonnet read class Steeves cock eye stare Allen first timeAllen ha defied anyone Ever Keep going sonnet Steeves Lucien flip journal close disappointed Show fucking map Oh right anything David write Lucien stand drunk Furious love complicated Lucien steady Furious fruit let get rid Lucien softens lean Allen Passing theliquor Writing Lu rough David sits Lucien desk writing Allen stop short David spy page Allen hand Lu allowed anymore stand David collect jacket approach Lucien start getting undressed mean Jack Lucien fumble tell Nothing Lucien get bed Jack real writer Lucien drink wine beside Jack ignores Allen wing thepigskin right Allen duck ball SLAMS apainting wall crash onto Allen head missing period comma use period comma exactly sarcastic ship Yeah Allen Fuck doe even mean Fuck one million word know careful wonderland heard strange madness long growing soul fortunate Lucien listens anew realizing poem ignorance isolation suffered Find love hide Give Share Lose Lest die unbloomed sound water Completely vulnerable Allensits back asked Remember Lucien light come forward gather friendsclose gawky emotional Allen Blustery sensitive Jack speak French woman EDITH early 30 Jewish shy wave nervously smirk locked mom Louis SLAPS son Lucien storm Dean office followed Marion putting fur coat Marion inspects son newaccomplice race son Louis motion Lucien stole boat wa tremendous going dropping father show yesterday new woman middle Allen screw monologue sudden realize care never cared told wa idea steal boat want person think academic probation could kicked leave started something idea supposed next Lucien moved turn Let show thought payback Lucien awakens Allen grin go Hi Gwendolyn look Allen smiling nervously wondered could help looking book called Day Amanda Came really need Gwendolyn look around Working must drag strict Right book Take Wait Lucien Allen turn see Lucien still furiously working booksunder arm Jack shake head follows Bill race door Alone Allen RUNS back Lucien madly placing thebooks vitrine man possessed Lu enough Come wrong Jack see framed photo Jack football play mid catch David walk briskly Lucien Maybe want see know wa u David guess told guard one else knew David doe respond Jack suddenly jolt Shoves Davidback Yeah Lucien Cut Lucien give David fatal look life Nine First thought best thought graz hand Lucien inner thigh Lucien looksdown Allen hand curiously back Allen decisive moment Allen lean Kisses buildsin passion Lucien pull back unsure return kiss buildsin passion Everything Allen hoped lensed moment Excuse Fuck Fuck paper apology Allen hand Lucien paper wrote Luciendoesn take Allen register packing going going tell Fuck phony got Jack Bill making vision come true really mean left Could whiskey please Lu Allen race man turn Allen heart sink Itis SAILOR distant echo Lucien Sailor eye Allen gently seductively Allen walk Edie Jack Know could could run Called police Lucien look Allen fiercely eye Jack Bill get roped Lucien smiling Leans whisper go happened Chicago Marion stop packing Thinks settle bed charmsAllen smile called David exhales face fall Leans threateningly tell Bill see box morphine night Norman Hedecides take hide pile shirt David something Lu Chicago helping write defense Bill pace turn face Allen Mom true Mom stop head Someone know killed man know want help know give know right mess mom best friend tell truth Lu Allen Ginsberg finished Dean loses patience Fine Allen stand making decision Consider expelled Allen reach manuscript Dean SLIDES ofreach,darling demoiselle circle Life round Patterns routine wheel self abuse Margaret even deny Allen turn Lucien disruption long come along circle broken Take unbloomed stalwart Allen come uninvited apartment None u notice Look would bother tucked shirt creased pant Allen realizes theentire party scrutinizing judging pattern evening life hold right circumstance even might change world Jazz music spark PRE LAP party goingnext Lucien eye Allen idea forming met Lucien lunch line see Await girl fassinets suspect theory accommodates literary revolution without writing word Neat trick Lu hell Dimly lit sure done apartment Allen struggle foot moaning Lucien step betweenDavid wall clipping revolution life mine everyone get allowance beat Leave Get Allen stumble room scared David approachesLucien need speak Alone get sent back mother would end Ah Vision last see Allen hide behind back senior football player writer handsome beat James Jack Jack odd since thing keeping Piece advice know Lu soon think find someone else David smirk walk leaving Allen alone page maybe already ha Excuse think saw light movement library security guard FLASH light facade Since show earlier hoped give think speak plenty time celebrate library hijink made morning paper sure proud Allen Jack Bill glance suspiciously thenat David use Bastille line Cause gave Allen Jack Bill look Lucien shocked left place Stop Lu losing control know come next know come next Excuse Look Lu Tears well David eye Lucien sits back ignoreshim Bill stand try lead David away wound breaking said wa everything everything Everything hear David fracture Utterly vulnerable realuninhibited uncensored self Shut traitor turn sharply Lucien saying loud enough everyone canhear dead Lucien totally dead cold Allen unsure David talkingabout David turn rush outside Bill follows Alone Allen Jack Lucien suddenly smile ifnothing happened put arm around Allen know crazy know even know tell sorry Let make behind Allen seen room look almost something wrong Really wrong reason help know one need never want hurt Allen burn doe respond David right asking tell Please CLOSE Allen blade choice Listen spoke guy upstairs got two pass packed u leave Jack take catch Lucien considers make fateful decision Let get city Anywhere want saved say know true Lucien stop short Stares hard David never give u know felt wanted die David take step closing gap theknife Daring Lucien strike Lucien move forward gap narrow inch away fromeach David step forward onto blade Lucien doe back David gasp notice knife deep chest hilt Blood pump gash Lucien free knife pull back STABS David asecond time malice Plunges blade chest grind theknife David even Oh god David DROPS clutching shirt life pulsing hischest,mask pinching Allen stand realizing foot snaking blacktube leading metal canister gas long exhale Artifacts visual field light headedness Motor hyperactivity Nitrous oxide narcoanalysis Know thyself beshit thyself Ever done Allen shake head Bill turn gas Offers ajoint Allen Show man sober happy show crinkled anus lying asshole Allen raise eyebrow Lucien return paper hand Play nice David David wa godforsaken line David Bill share knowing look Lucien return thetable slam glass girl bespectacled may get nectacled safety pin bassinet Aim throat realization Lucien lean focus charm Tristan Tzara jabbed knife dictionary Well listening Words boy Empty word derangement sens Bingo music suddenly stop Time slows drift deeper deeper cave Bill notice David turn gas exploring avenue Allen mind David look around mess living room pillagedlibrary book paper floor Get man pair scissors kind life Germans call wonder drug Prescribed super human feat Norman pop open briefcase full drug Bill selects agreen pill bottle give Allen Sudden blindness bout diarrhea heart palpitation severe decline moral standard word oh word 25 second Masterful another page GWENDOLYN 20 sweet saucy join first Go Lucien race stack Allen Let go Let go Time place David Contrary report prison tonic spirit realizing end chapter ofthem district attorney cared wa David wa queer Allen gulp heart issue thrust light said yes Christ Allen please get involved David wa friend dead Lucien tell died Allen shake head ha idea Leave alone Dad Yes sir libertine circle ha come end Allen look Bill lost next Bill lean inclose Go back beginning,wink damn cat bell around neck Jack cat KIT KAT jingle itscurries away Jack dart hang painting upsidedown whispered Allen painted Say nothing Jack notice piece mail addressed next Allen old vinyl RECORD sent friend Sammy shoutsdown hall Hey come dunno battleship Lucien nod huge manuscript Allen lap realizeit Jack novel Sea Brother Quiet Jack set old phonograph scratchy record start asJack sidles close speaker Sammy bastard best friend since wa twelve Navy missed Jack grab jacket want Eat shoe leather hungry kitchen unholy Shut mouth Edie Al thought novel wa shit left school twice already Columbia full square even sure bothered come back Trust Sometimes fight Edie want Lucien stop spot DINGY floating dock getsan idea Carr goddamn crazy Lucien RUNS Jack Allen third wheel reluctantly chase new vision Sounds phony Movements cooked people write people Listen whole town full fink 30th floor writing pure chintz Writers real writer gotta bed trench broken place trench Al Right Allen look Lucien help Good one else Even better right Lucien love raise eyebrow Allen pull hispoem pocket Allen Beautiful kid Allen look moved Jesus Christ telling Edie got Jack stroll desk Winks page see checking book asking ever get checked radiates Bill look watch whispered happened Jack Lucien grab book Allen start setthem case alarm suddenly STOPS hell Bill locked way Allen turn notice Lucien missing Yep Last year still fear never Suddenly David appears bar group look eachother mystified little fink Lucien explodes David go Jack crouched inside empty barrel Trashed Lucien kicksthe barrel grassy slope Allen Lucien cheer Jack barrel bang theslope swerve SLAMS bench top ofthe slope Lucien Allen look shock Wait Al coming Lucien glare Allen Edie Edie bird Lucien look Edie stone cold face pissed Heturns right back around drink drink Grandma Frankie want red wine Jack head cabinet Edie follows wa Edie rage boil Stay sorry hell Jack jump bed grab baseball bat okay Shhh turn Lucien wring fucking neck LUCIEN P V Jack Merchant Marine duffel bag Ediehas fully packed Goddamn son bitch sorry Edie embrace Sammy Jack place record player listens clutchingEdie know immediately another record Shelley elegy Keats mean dead Dad five thousand dollar bail know lot flash bulb FIRES Journalists cat calling Jack sattention Would SHUT HELL
