,MARY,HORUS,AARON,HANCOCK,ROHEIM
0,principal nothing Like schoolyard terrorism worse tardy matter education Back could go school learn Betsy Ross mollusk get stabbed way home listening Lalalala slow think slow gaining weight Honey take look waist dress tight Really waist big right already Two thirty n leave building till Give kiss snot Two thirty vain want anything store gone sweet Nick crack wet smile Mary aware unhands artichoke Moves withdraw money stump brainless beast teller stuffing bag Tell happened wa held bank Honey one cry looking answer Upset turned cheek punched late try later Horus find hat table eye fall Mary back glued set Yes TV could Horns hat hand go door want stay Coffee door something know female REPORTER concludes footage quick one want wa way get back homeward wa way get back home Shut Sleep pretty darling cry sing lullaby checking watch Glasses know Hancock Hancock piece would like Horus security business large department store couple million merchandise stereo jewelry three floor whisper Horus Horus gone entertain super finish NOISE interrupt seizes participant Aaron Hancock come home cry original sin Oh forgot make coffee rush kitchen Horus stop make right taken scene lying collective teeth Go sleep know dad say Tomorrow always feel better good one street trenchcoat ripped pretty good right seam sew back trenchcoat seam take good care Yes button right Hancock acknowledges smile slight one like little girl Let see Come want see saw right little cloud peer hand pool wetness remains finger Mary reach inside feel rain Hancock watch innocence face hand touch stare hand wedding ring Mary pull hand away eye fault slow Rest heat upon thought must hard always right good want rest sizing word probably get lot practice explaining account like everything say sound perfect Like rehearse way mean say insincere never answered Back middle street still move behind bathroom door Self conscious Nick market sick want milk heat Yes sits bed struggling word Mary continues dressing oblivious Yes fact hero Aaron like start dinner glass milk Horus shake head annoyed right already mouth Hold still Shut Horus Horus brush hair apron Moves living room bedroom husband go front door Opens stairway outside stair Hancock stand way Mary see look grab head Aaron hold Hancock shove fist close almost boy eye fist petrified mass knuckle bone SNARLS Aaron Hancock hold finger locked together like let go Aaron swallow awe Mary watch guest change Hancock sound voice take snap hair Come seat Shut kid Hit shower n homework hero inspects via hand MIRROR Smiles Politely started trimming Horus look right academy say father police captain Philly moved pretty much took resident barber know save money father idea went anyway like something prove validation manhood Want hair need Yes eye eye Close Yes Inside Aaron head mother Hancock Nah right Go room get ice pack Aaron exit Mary exit Hancock alone knee finally rise Heads front door Mary return ice pack Catches sorry Really boardwalk sorry go without word say silence stare eye glazed thought Good night Aaron inspects Superman lunchbox Eat go check watch father grab comb proceeds part Aaron hair sorry honey wa hoping daddy home leave sorry hear everything right Tell wrong point distant ocean horizon curve darkness Please Hancock talking Hancock helpless want Hancock lean forward Towards Mary kiss lip lock twisted entwined Mary composing sens pull away love death blow love sorry One almost hear life precious air seeping superman slump muscle steel Mary want console sorry Horus happened toyou Aaron wasted Go room Horus talking bruise face Horus rise seat mustered strength say ballistic L fool think wa completely blind married Something cut masculine ego pressure standard unreasonable woman want part ocean kind bull shit made went w wa hurt came academy said felt like hiding ownforward taking Rent job stepped wa Horus Longfellow otile take love away closet Horus stand tear almost take security retrieving U Rent Security Jacket grab hat Straightens hair Puts Horus stroking hair wa way get back homeward Sleep pretty darling cry sing lullaby Sleep tight leaf Aaron stop door white Hancock close Corners Hancock please reach untangles Mary son concedes fear Aaron Stay back Aaron Hancock take away like booty Aaron dangles cape trying save mother vain superhero spring night woman Please denying superman grab running hand back buttock cold Hancock doe respond dome Horus Please Hancock hurt grab never go away Hancock responds,eye gone week Mom 11 touch make even know almost apologetically always people around exert force u want live peace Aaron listens observing father effort late work Get sleep Tomorrow always feel better Mary Roheim Let go home Roheim stir made last run help old man foot Clyde Clyde shove remains paper Horus face Thanks wa day Mother son eye could disembowel Mary Mary Mary blink back attention tapping door Let see eye Mary told cheek Avoid confrontation turn cheek Mary open door Good thing wa know Mary doe hear door SHUTS behind turn face empty room clearing throat Oh like anything department store Third security guard night job sit around watch need get ready Oh leave want interfere work right Mary late time grab way Thanks Mary accepts entirely guilt free short walk Acknowledged awkward beat stare finally go separate way Horus via walk Hancock effortless grace via flight sidewalk awe stricken Horus watch Hancock merge blackness look dread squat face cup coffee please Holly take order Leaves fetch turn dread John know thing slow without looking Another dream Roheim Come pulling teeth drink burning Clyde talk brief moment get Mary step bathroom buttoning domestic attire nod affirmatively sleep go bed Palms forehead right Palms left reference Horus tilt head away hand Please Mary thank take home know man paper fact Yes hero know thought maybe like pick Dear God Horus catch Jesus Goes bathroom sink paper towel Comes back nurse wound dabbing torn lip happened come back standing dark Stop old one canning anyone one saw u watch step leave going okay Get sleep washing get home call Roheim grab sleeve loosing voice like sport page please want stop taking sport page sport page would like sport page Please prefer Mary deaf ear one console storm apartment Drink bartender come considers man appearance nevermind going blow bathroom much Thank ground prone Son Go room Struggles knee Aaron Go room Horus Longfellow Mary child husband let frontdoor stumble Police Mary slowing ginger descent stair Makes way second floor greeted gun NOZZLE pressed temple ROHEIM ed Mary called earlier wa worri Mary TV Mary got Mary Roheim blank uncertain got get got got Aaron stare father say Jesus Aaron want Fuck Hancock pry loose enraged beyond imaginable GROWLS looking retaliate Horus Hancock explores rubble building sudden EXPLOSION rip base nearby wall jar wall loose sending crashing Hancock CRUNCH concrete rip right pas Hancock stuns doe subdue shake dirt Finds Horus street Like rocket Hancock head way get Horus grabbing collar swift flick sends family man flying THUD body careen Killybegs wall drop asphalt Horus pain something broken possibly,Black Horus enters Stands awkwardly son Yeah want girly make face Horus deposit bed Hunches h13 knee good night sleep light FLICKS man silhouette form exit room disbelief got mother doe world lisMARY g Lalalala know know Nothing fine mom know mom go god Geez turn back Plants kiss Mary smiling cheek right mom leaf merging undulating sea child break late asshole peed dog shit Get grip mom arrive home storming entrance stair sleep roll sofa next mother watch VIDEO clip foiled bank heist crashing Chevy aerial maneuver sheer invincibility man Mom Oh mom Principles suppose wanted three thinking get away Hancock inhales left cigarette Blows smoke saying telling come dinner Close Hancock Close Horus want milk make mom fart Mary CHOKES food Drops fork maneuver allotted space utensil finding difficulty Hancock grab table one arm Lifts carpet everyone head Mary startled impressed pick fork Good arm right leaf find bladder relief leaving Horus family mom making fist wanted kill want deck bad tense like even move cry wa pissed release fist Thinking Mary go bed Sits really neither wa thinking tomorrow know mom good night sleep say one working every night mean never feel better always feeling terrible Mom turn got got watch go curious boy mess strut alley Shifts mad sprint adrenaline taking away mouth wa open stared hurt bad narrates Mary run finger hair mother grooming child Meanwhile Horus listens concerned mess Mom remember guy cop movie said hurt told Mary oblivious said tomorrow pi ck God friend freak Horus freeze fade back meal unheard like long almost eight Dad late like hold hand make fist Mom going butcher hair Oh mom want talk Tell Hancock Hancock shrug mouth starting swell think loosened tooth Mary maternal duty call toast burnt late forgot corn chip Mary serf egg sunny side 1 place forgot corn comb snag ouch period mom responds brisk slap head SMACK right mom acting weird late class Go home mom think time nap Aaron leaf Pensive Mary begin walk boardwalk slight smile Hi smile fade saw walking today said Hancock looking Aaron abused frame going go asshole got bathroom today trying hold said pick school Hancock turn upset Dad wasted wasted Horus rise great difficulty Feels way sofa Mary try assist wave away dad Thanks mom Mom Tomorrow always feel bette r Probably fucking touch Mary SCREAMS Hancock cringes say touch bastard Mom heavy sob Let go bastard Dad break loose running father arm cry sorry dad sorry Damn right dad got get Horus screen oblivious Dad ever hear fox bloodhound,Written Vincent Ngo Vince Gilligan dotted line Fish hand key pull back Hancock grab need quiet quiet mumbling rehearsing responsibility empowered correct ill man foam gel skin razor edge belt BUCKLE slice stubble clearing face ha yet sleep catching renegade slug go Tom retrieves ear ground Tries put back clutching head bleeds step forward call day enough Let go utters approach Tom thinking Hancock wrests gun hand Places mouth FIRES two slug inside Hoodlum FREAKS smoke course Nothing kid beat take puff Smoke evil Hancock move Aaron backed corner cigarette Ever curious like Aaron shake head hand Go give try One time kill Aaron pressure acquiesces take stick Sucks Doubles coughing Good huh Tastes like compost first stick start getting flavor little nicotine buzz pass sudden sweet candy take whole pack get settle till mouth sweet Hancock take another cool drag Mr Wisdom waxing philosophical Principles one simple need know man got man got beat smoke look face shiner took shove let go clean good formula future abuse invitation loser dance Letting go Walking away shake head Bad policy long fore running looking place hide necessary necessary slip away maybe fox decides go fighting make stand Right fox get kicked mean ripped apart dog like cheap fabric know last hound wa walking away hears noise fox muttering something breath word dog go Gets close hear saying know fox saying keel Aaron negative regret make decision stick Like man got regret Aaron submitting memory beat think Look way got got sorry Man house Breasts please Horus watching everything Mary every blush give gas Thank beat everyone visualizes superFART labor love beat heard responsibility empowered gift might Might Exploitation different path purvey justice correct ill man Faces profound confusion Mary Aaron charmed word secondary charisma Horus quiet observer observes security guard keep state thing job Aaron could show restroom Aaron point first door hall lost sombre could see flame storm get vessel spread across three mile South Pacific Bodies floating water shoe kid thought routine reconnaissance joyride Turns one alive wa captain buoy cry cause go men got live need go Mary Mary last time meal evening like wa wa long ago appreciate kindness Aaron Tomorrow bell drop school See Need lift nothing happened unison turn UPS vehicle mangled heap steel STEAM billowing ruptured radiator Hancock shrug smile see coming left open right sew quick blink miss Hancock uncups hand releasing billowy MASS white something hang air dissipates moisture shower open hand Mary reach late sorry tired lately people tell Hard harder anything people Rest despair cannot bring relief relief know instant split instant time realize nightmare totality fear bad dream safe relief infant arm hysterical mother see face rest self indulgence Mary advance stage wow important Mary matter man every man say Yes pulling teeth sometimes Mary allows moment sink Nice Thank Mary peripatetic putting away thing wa police academy pause want need Mary getting late going take walk Maybe Pause considers nah Get lost warning come across quite well man exit Gina saunter take vacancy end bar fly rise Pays Heads pas door got got pace nervous energy pounding fist hand sense decision brewing know Mary know hear Please meet boardwalk tomorrow morning Nine clock important talk ou Hi constipated following cloud moving turbulence ha started Look see Mary see nu beat holding thread good seeing seen Duty beat Mary ask man Mary tell say let next guy losing next guy must Mary watching grown superman unravel want let go Mary break need get away Get away know Mary need help want save hard sell turn Unacceptable cold Mary hand content bag trenchcoat turning drunk know talking want go going Listen Aaron recoil job put pound chest problem shoulder Deal kid say change grow like old man coward damn thing cept grab ankle hope grace God reaming gentle Aaron back away angry wrath tear arm rip glass losing need cigarette goddamn storm bed Heads bathroom maniacal drunk Amway anyone pursuit commences Hancock steady Mary retreat around living room haircut Mary strike head pissed nowhere Aaron charge caped psychotic trampoline Hancock back trying saddle Shut mouth swat kid back getting nerve got Please sudden burst anger seizes Mary SCREAMS STRIKES Hancock across face desperate child Help Make go away Mary Mary huddle wall watch watching struggle got unloads PUNCH PUNCTURES brick Clear Go away Go Away authority pause startled open FIRE Cops W team cousin Bullets ZIP air dead accuracy Hundreds shell strike Hancock target PING armor superFLESH stare invincible Go away made go away holding head noise ready rock Horus run run overturned W VAN Hancock follows toying man Horus disappears inside man Horus answer storm ROCKET LAUNCHER FIRES unsuspecting Hancock hit BLOWS Hancock Killybegs Textile lodge inside brick structure,dream state Olga bitch dark recess sleep wake Straightens Slurps back dignity good man play rest Eight Ball lap last drop Reloads couple battery jacket Bastards protect pitcher warm spit find asshole common sense thumb Olga snap wa talking huh look face know look almost make feel like man get Walk Sure disapprove yet allow drink poison friend Without word caution word take take everything afraid offend want abrasive Provocative beat Horus squirm suppress nothing Take Roheim take another gulp wife left bad taste mouth drink kill taste Horus ha response Figured get front jumped bastard Scarpo boy waiting Returns get clean towel come back find key Must dropped fight feel lip Shit work chair Heads inside bathroom mirror old man Look gave fat lip match big mouth shit waste time old biologically challenged way look waste effort going extra key door Shoes two pause Remove shoe Proceed bedroom know might solo act tomorrow night good man Horus know Olga said walked last word turned front door Looked around room say keep clean believe door mean got get Brain damage run family something Aaron sens father state overwhelmness mayhem need drink Aaron staring massacre HEAD roll pas look pale well fed healthy Ted Aaron duck father chest
