,VICKI,JOKER,BRUCE,KNOX,BATMAN
0,know wa nice restful vacation reach camera bag pull stack glossy 8x10 COMBAT PHOTOS unspecified war torn corner world KNOX leaf though impressed get hurt unbuttons sleeve roll back show KNOX long fresh scar inside arm wince point scar add slyly Nothing liberty reveal new hot Gotham City laughing Evildoers huh Big small Speaking hear notorious Bruce Wayne throwing big Harvey Dent campaign straightening clothes Yes please gentle Overwhelmed glee offer arm world say spends year overseas recently anyway heard Rich Reclusive Old money lot smiling Women find magnetic sweet smell two hundred million buck intriguing mind friend little nervous tonight KNOX chastened call dog size competition BRUCE charming right something formal maybe even far know Oh Sorry wa thinking Yum yum get Bruce Vain poke KNOX groan dumb pun suddenly Guess got date Bruce Wayne Peanuts Plain roasted standing Alex flattered gone done research told yes KNOX fume VICKI shake head laugh take KNOX face hand plant kiss forehead VICKI cont awfully sweet concerned sail convincing imitation sipping drink Mm tasty smile slide drink toward gesture try sip VICKI cont Ginger ale guess needed change ever Corto Maltese went wa little played beach night band danced father hotel patio shrugging wa Corto Maltese war broke go back promised time look away Terror conversation getting rather intense end VICKI seems hit weird chord within BRUCE sorry mean know seems million mile away water Bruce really say thing mean criticize happy talk something else want depressing sorry Bruce ask like woman know seem get handle conversation God could try mean scare come see wa really one thing world well know kill kiss good morning step reach towel body one big mass BRUISES ABRASIONS VICKI cont Poor thing stay horse tell truth given waiting teasing Hm hmm Lunch even dinner stop track take shoulder Okay sucker sound much like someone used stopping suddenly Bruce know silly street mime executed Please tell trying make life difficult like know going Oh God seen picture face Allie look face TIGHT BOY contorted face staring shock disbelief feature recognizable across year permanently indelibly traumatized Oh Bruce Alexander drug pissing Allie know exactly best friend Jim Gordon Harvey Dent would Alexander pointless leaving need job everyone must know something meeting Mr Wayne Thank want Maybe start portrait artist People might like see face behind makeup seen worse hesitantly mask SCUM SICK FILTH see Look Police POLICE CAR whizz past BATMOBILE TIRES SKID COP CAR doe quick 180 set hot pursuit BATMOBILE BATMAN FLOORS ACCELERATOR response girl hundred eight doe quick mental calculation beat CAR reappears backing blocking avenue escape BATMAN unfurls rope HEAVES BATARANG UPWARD grab VICKI roughly waist Well think might consider thanking wanted distract trying get picture let BATMAN amused smile menacingly VICKI cont know break neck take Joker roll Look appreciate job keeping picture know keep going take reply look mirrored eye pull closer Brushes back hair run one hand delicately along line cheek BREAKS TINY CAPSULE nose VICKI SLUMPS BATMAN arm long gazing around Well certainly enjoyed hit BUTTON dashboard meant ask roof know name BATMAN SMILES response VICKI smile VICKI cont serious know reply VICKI frown look windshield SEES much horror enormous SHEER CLIFF WALL stuff Kevlar protect head though find place like bat kind pay computer makeup Looks like Wait tap corporate database want Anywhere could killed know could killed Joker Bruce FREEZES PLACE indecisive moment Yes Bruce Well Bruce think would possible uh crazy KNOX slap forehead frustration sprawl back chair Allie ha tell someone one trying tell KNOX hurt way fully understand get pull coat stare coldly hesitantly know Bruce going talk unless discus pretend none ever happened never met frightened going get killed Bruce know understand much good people one man save everybody Bruce rate going even save Oh God got coffee Oh Bruce tell carry worked Van Gogh Let make need soon calling VICKI struggle keep conversation alive BRUCE rush living room crouch beside LAPTOP COMPUTER plug flip open screen punch telecommunication program moment later VICKI enters kitchen sorry hung already line frightened Bruce frightened Yeah Oh God okay laughing wildly God loved soon word come begin CRY get hold rise turn collar go headstone read ALEXANDER KNOX 1956 1987 know half wish stay cripple grasping word guess saved everyone pause Almost moment stare deeply eye pull take tight embrace,view little city always brings smile face reach nearby glass liquor glance GRISSOM lie dead floor towel still wrapped around JOKER laugh softly JOKER cont Guess Cause got army chum got considered possibility chuckling Nobody want war Carmine business shake hand part friend JOKER extends hand ROTELLI reach shake see JOY BUZZER concealed JOKER palm 40 000 VOLTS course ROTELLI body drop back seat blackened husk SMOKE pouring sleeve shirt collar CRIMELORDS recoil horror make move squad ARMED THUGS burst room JOKER cont Looks like Carmine got little hot collar said Lee Iacocca GET first shipment coming Mmm find new improved know saying Baby got tummyache something fix Get dressed going Okay boy let broaden mind stop front Ingres odalisque Stands back pace two get better look pull STRAIGHT RAZOR cut LONG DIAGONAL GASH canvas amble ramp stepping collapsed patron pausing every fourth fifth painting Monet water lily Degas ballerina get razor treatment Behind CRONIES work way ramp HEAVING BLACK PAINT every canvas JOKER ha missed cock eyebrow Edvard Munch SCREAM JOKER cont kinda like one Leave think safe take VICKI recognizes deranged smile instantly remove gas mask try gather wit JOKER cont quite beautiful Unfortunate think work around set couple CANDLESTICKS table reach lighter LONG JET FLAME shoot Jerry Lewis style light candle JOKER cont Vicki Vale guess know visual record yes kind thing leaning closer could momentarily puzzled Strong stomach huh like woman Maybe business seems calmed bit almost coming tiny BELL sound behind VOICE intrudes VICKI Christ Shucks honey forgot rolling eye Alicia Come seat Show Miss Vale wear mask ALICIA sits numbly begin undo mask JOKER cont see Miss Vale Alicia beautiful One million work Miss Vale wa something said brightly want sniff flower BRIGHT PURPLE BOUTONNIERE lapel hold VICKI inspection move menacingly closer Come Miss Vale STOP SMELL know better get RADIO MIKE Westbound 36th COPY VAN doe discreet U turn rumble sedately street Joker talk MAYOR fumble prepared statement Huh Ten million dollar Ten million dollar flying handle Ten mi CHEAPSKATES wiped Goddammit expect treated like ARTIST GET SCREEN VIDEO STATIC sweep across screen pushing MAYOR clean frame JOKER leer camera JOKER cont might think demand gonna talk friend see want maybe get together little party exchange DAMMIT get good help day Let move Slow sorry MOVE Oh God doe Head truck Like boyfriend kinda Gosh could kill miss Batman even recognize old pal Jack cackling insanely Thankya thankya Ladies germ tell one Look folk got em NOOOOO back back Gotham cathedral Come get HEAVY PANELED DOORS groan tired hinge JOKER force way inside beat DICK GRAYSON appears hot trail sprinting step two time belltower land Batman reply JOKER stand let little snicker look archway see sign rescue copter look curious amusement face step TRAPDOOR LUGS BATMAN belltower prop BATMAN wall Still sign life JOKER crouch beside almost tenderly pat face JOKER cont Batman Batman BATMAN lip part weak speak JOKER cont thought comfortable belfry chuckling kill like see Would okay BATMAN emits tiny low moan JOKER take yes reach undo cowl BRUCE WAYNE stare dulled sightless eye JOKER reach pocket purple handkerchief moistens dab caked blood BRUCE face JOKER cont Oh pretty brightening suddenly know rich boy JOKER enormously tickled discovery clap hand together sheer glee JOKER cont goodness world made Well exactly picture mental health Bruce murderer Think many people killed letting live SPOTLIGHT cut night sky JOKER hears helicopter approaching distance BRUCE reach furtively Finds timer utility belt FLICKS SWITCH countdown begin JOKER pull straight razor pocket open gingerly JOKER cont Bruce even hurt relax bat belfry right world ha razor almost BRUCE throat BRUCE reach GRABS LAPELS death grip JOKER momentarily amused seeming display affection JOKER cont,Bruce Wayne read work quite like might consider introduce Miss Vale KNOX blink VICKI BRUCE already seems know KNOX shrug forge bravely ahead VICKI back Corto Maltese saw combat photo Quite departure extraordinary eye laying charm KNOX territorial instinct aroused pipe seek publicity staying Gotham Good luck run Suddenly ALFRED butler appears doorway behind clear throat BRUCE turn Thank Alfred VICKI hope excuse wa great pleasure meeting KNOX Without bothering shake hand BRUCE doe sharp 180 stride hurriedly room much work really physical type Thank Alfred ALFRED ha appeared belowdecks tray drink BRUCE VICKI VICKI watch BRUCE reach glass forearm look like thin layer skin braided telephone cable Two drink start swinging rooftop beat Tell Vicki something curious took Corto Maltese one successful magazine photographer city Everyone wanted since shooting started see terror everywhere type Insulation VICKI momentarily stuck reply way quite grasp seems challenging think see thing clearly smiling assume know better like much VICKI start laughing BRUCE notorious womanizer come like come ever seen taking hand Vicki say anything cryptic ambiguous think put flattering possible interpretation even sound way mean Bingo guy chessplayer hand also rather touchingly almost childishly Would like take home Maybe kiss sing well said call minute got free Vicki want whole truth coyness aside long pause wish time give Every day see miss beat going waste lovely afternoon mad course delivered devastating sincerity VICKI find totally disarmed Looks like Oh God right reach Involuntarily step back see reaction face go slack frightened pleading time let embrace face full bewilderment doubt Vicki thinking long pause know late sorry sorry way thing went u much like see wish reconsider groping stand today museum wa closed got sell last ride exaggerated calm hang lift receiver dial another number hesitates hang familiar rasp Vicki Batman thought call see little smile Bruce trying make jealous expecting hear want Joker still something understand got story printed want drink Alfred bring something Mr Knox one matter much Money make money Vicki foundation run extraneous process could save handful could save one VICKI sick watching BRUCE torment stand almost cry ACCUSES DIRECTLY staring right Sometimes know enough left save VICKI totally drained head kitchen expecting anyone nod go peephole door BRUCE cont PEEPHOLE see DELIVERY BOY Set door left hand side DELIVERY BOY set package wanders tipless muttering something cheap shit moment interval BRUCE open door bend pick mysterious package Another brown paper parcel ADDRESSED CRAYON thoughtful touch VICKI watch go living room find ALLIGATOR ATTACHE CASE open case remove LAPTOP COMPUTER handful business paper lift false bottom reveal UTILITY BELT feel naked without take tiny ULTRASOUND SCANNER rather like stethoscope miniature sonar display earpiece run package BRUCE cont bomb could rigged Wait next room take small GAS MASK belt put SLITS WRAPPING steak knife Nothing Cautiously pull back flap box full STYROFOAM POPCORN BRUCE shove hand popcorn extract HUMAN EAR doorway behind VICKI let squeal BRUCE grab box dump TWO DOZEN EARS counter lost thought doe going weekend KITCHEN PHONE ring VICKI reach receiver eye go wide gesture Keep line Finding automatic tracer number ever since tracked museum Got Hang leave message FREEZES heard something hallway outside garage building VICKI nod yes BRUCE business element disappears VICKI bedroom peek around corner reemerges carrying BLACK NYLON STOCKING stuff pocket VICKI full question shushes speak BRUCE cont got take stoop beside THUGS pull elevator key key ring toss VICKI BRUCE cont Pick apartment Oh hell GOONS eye curiously stride back toward elevator door closing strike something amiss name Bruce Wayne welcome stay long want BRUCE step ALFRED enters breakfast tray DICK make puzzled face hell going ready Remember happened apartment suggest nice big God sake Harvey cancel anniversary celebration still think Joker care Sorry let leave let leave thing go Joker wind dead turning go care mind staying BRUCE reach key pocket Without warning kid RUSHES throwing rock solid punch blinding speed BRUCE sidestep parry blow wind spinning DICK around WALL DICK stunned ha laugh rich boy ha right Alfred Everything control apparatus Vicki house money power wa never mine wa something inherited Bruce Wayne wa something inherited pause ever hoped wa someone could see Bruce could see year see would turn turn toward face ravaged guilt boy know feeling last BRUCE take moment survey Batcave ALFRED look tremulously BRUCE cont long way ahead wa age taking ALFRED shoulder want treat Promise taken care financially Beyond know let go waste eye lock long moment ALFRED unable speak Finally BRUCE turn start slowly long circular stairway lead Batcave Wayne Manor third step pause BRUCE cont Alfred Thank BRUCE disappears stair shaken ALFRED steady lab table fighting back tear sense humor JOKER reach ticking time bomb Thinks better retracts shaking hand see copter approaching slicing cloud scream wave flashlight air signal beacon 0 20 counting JOKER scan belltower frantically eye fall trapdoor race fling open start stair frenzy Ohhhh mean taking hand Vicki love half hard question VICKI answer think several beat SMILES SLOWLY SADLY know explain make sense,Great tell another know Cause third one week Good answer gonna put commendation KNOX spot ECKHARDT MEDIC wave cheerily saunter alley ECKHARDT curse breath Hiya gent anything know offense boy guy seeing Come One question six foot bat Gotham City KNOX tone jokey half jokey ECKHARDT snort disgust turn away KNOX shout KNOX cont police payroll pulling tax got Jerry JERRY hold cartoon HUMAN BAT awful fanged rodent face wearing business suit caption top read SEEN MAN KNOX nod approval KNOX cont Nice maybe little gore fang huh pat JERRY shoulder move BESPECTACLED COLLEAGUE spot call real busy Clark pal dust okay Vicki Vale hat tip back VICKI VALE face framed shock bright red hair flash dazzling smile pull KNOX quick smooch laugh Honey would know randomly selected God girl could get hurt Got good Vick got six foot bat swoop night prey evildoer Small far mean allow bat boardroom Yeah Hottest ticket town Every law n order freak city gonna KNOX suddenly freeze occurred VICKI may purpose KNOX cont Wa Vicki saying reach back camera bag hand INVITATION KNOX panting excitement KNOX cont Aw Vicki Vicki apprehensively Got date flutter great big eyelash shake head KNOX grab face plant kiss forehead nearly knocking swivel chair KNOX cont Vicki baby love always loved marry Well starving least buy hamburger high would say know cut bathroom half apartment small one KNOX take drink ALFRED move moment later VICKI detaches little circle admirer hook KNOX KNOX cont Man feel like Robin Leach actually Yeah guess move different circle Though Commissioner Gordon hear pointy eared friend KNOX put hand behind head wiggle finger like little bat ear GORDON groan Aww Commissioner gotta Mr Dent question doe one man get Holy shit KNOX go goggle eyed enter LIBRARY Likes kill bet like big charity ball Well know got le worth scanning room guy must worthless man America VOICE BEHIND intrudes assume usual charming manner insulted host extending hand Alexander Knox Great Give grant Miss Vale people think ha know rich different guy thinking Well Commissioner u favor tell Bruce Wayne Date called asked date Yeah Mister One Nighter VICKI average length relationship woman Tell peanut Yeah Peanuts go blushing suddenly Aw come Vicki reporter curious living tell wa Miranda busy Go productive disgusted Peanut COPY BOY approach desk MANILA FOLDER Come Gimme Hiya peanut got something like see Okay go guess Pulitzer Prize 1963 Yep watched whole thing happen Recognize beat cop Something like suppose could drive guy walk party Half hour later Caped Crusader turn full bat drag beat Sees execution freak alleyway place leaning forward Oh Vicki VICKI wilt challenge hold silence second change subject Okay Vicki confession make Right grabbing arm little chum mind relaxing grip Next time call go Vicki fit stuff telling car equipment FBI know got FBI computer contract Wayne Technologies shaking head guy bat right Vicki got wealthy millionaire dress like bat go night swing around cape Gimme break want chat talk Well doe know number Alexander Knox Gotham Actually wanted talk Batman Pass Mr Wayne would KNOX start cockily driveway STOPS Behind iron gate SLIDING OPEN Well chum tell everything Simple know score One column bring tumbling take street shaky pause want hang suit want stay away Vicki stay away Vicki want man want word BRUCE turn away evading gaze KNOX fumble jacket cigarette KNOX cont See know happened smart girl extraordinarily screwed guy love beat never speak KNOX bundle nerve longer cocky stub newly lit cigarette begin PLEAD OPENLY KNOX cont Come Bruce straight got offer gonna marry Batman Mrs Batman laughing bitterly Gimme break huh gonna Best Rodent BRUCE sink chair exhales sharply even put argument two sit looking ALFRED appears doorway Yeah drink Civilized Man man right say Let head light distance top building BEACONS sweeping sky much Underdog drive past SECOND EXPLOSION STREET FULL DEADLY GREENISH GAS Jesus Christ guy genius Great Yeah Yeah Little winded ecstatic Holy Jesus Vicki quickly dead VICKI let awful wail slam brake sits middle street POUNDING WHEEL TEARS pouring face,Screenplay Sam Hamm Based Character Created Bob Kane kill want favor NICK look Far far CARS wink silently past look see mirrored lens BATMAN eye twin reflection stricken face BATMAN cont Tell friend Tell friend NICK HOWLS Almost afterthought BATMAN heave roughly back onto roof casually without moment hesitation STEPS LEDGE Ignition BATMAN sprint alley COMPUTER DISPLAY dashboard register unique voiceprint tinny synthesized VOICE repeat command called many people Come scramble much weigh even thank lied weight long pause Thank VICKI NODS try walk past grab arm BATMAN cont ask film Please Joker murderer right compromise develop photo keep Jokers keep rest take reach hold gently shoulder voice deep soothing True VICKI little dizzy happened undeniably drawn Still cautious though reach bag hand roll film Shields open Quite took scenic route Garage door Better market yet wear target Stumbled across wa boy VICKI HEAD jerk abruptly dim recess overhead BATS SCREAMING shiver BATMAN cont come afraid light used terrify forced keep coming back smiling guess became thing feared photo go HIGH SPEED PHOTO PROCESSING MACHINE kind Fotomat better load roll VICKI wanders edge DEEP BLACK PIT kick pebble Long second pas sound look Suspended bottomless pit pair GYMNAST RINGS guy sponsor running check tainted product tracked record Every shipment every warehouse every loading dock Nothing opportunity tampering Somehow Joker supplying tainted ingredient source Oh let FBI tap FBI photo ready hold hand VICKI stand back check picture SMILING shuffle print save talking turn seeming incomprehension show SMILE crooked curious childlike smile saw BRUCE face morning caught singing BATMAN cont Maybe enough one night take home Almost trance let lead BATMOBILE take seat reach utility belt another KNOCKOUT CAPSULE BATMAN cont want time VICKI move look capsule hand walk driver side get BATMAN cont afraid take one last look familiar SMILE beneath mask break capsule BREATHES DEEP FLAME ERUPTS rear Batmobile burner kick BATMAN screech FIERY RED GLOW fill screen BURNING IMAGE Take Let boy go talking Joker Mad man Murderer
