,T'CHALLA,",",NAKIA,ROSS,KLAUE
0,need Okoye handle alone Okoye pause return spear wall Challa close model step marked circle floor talking never freeze Nakia wanted father dead Nakia news devastates never get old surprised little sister came see big day Update worked perfectly cannot wait see kind update make ceremonial outfit Shuri flip feeling today mama PRINCE CHALLA King Yield make kill would proud Jabari without Challa tightens Yield man Baku grudgingly reach TAPS Cha l la let go barely ab l e stand h mself Zuri step forward crowd ERUPTS struggling catch breath Challa proud l lift ar Zuri Wakanda forever arena ECHOES PHRASE emphatically Baba sorry talking ready without Never wa wa father Corne home Nakia Stay would Wakanda Nakia think bit stubborn would make great queen Glory Bast man still growing Nakia think Foreign aid refugee program W Kabi shake head waging war country ha never way Kimoyo bead buzz Klaue ha escaped pursuit almost 30 year capturing wa perhaps father greatest regret wish bring Klaue back stand trial need protecting border word bring back Stop Stop Shuri laugh special handshake walking spiral walkway sprawling futuristic lab Okoye Nakia well Shuri make face Nakia Yes fine like royal sandal wanted go old school first day Interesting Old Functional old Eh people shooting wait let put helmet Challa smile amused Enough Tempting idea noticed one Shuri us Kimoyo bead sync suit Challa Anywhere told strike say hard Shuri pick mannequin back drag spot Well maybe make little stronger eh Shuri shrug see Wakandan Script built suit GLOWING INDIGO impact Challa foot landed Challa look closely glowing script Wait minute nice recording Delete footage woman outside trouble wa referring play along alluring Agent Ross buying Klaue gave Zemo make deal Ross roll eye vibranium Stand afford shoot Shuri Keep go g Panther us claw make sharp turn avoid wreck worry great Panther leap back onto hood Lexus speed e KLAUE 4RUNNER SPEAR STREET NIGHT Pull around truck Faster Shuri think would forget Klaue laugh Look murderer get weapon questioning take back Wakanda u Ross stare Challa beat Agent Ross appreciate help Busan Okoye Play nice believe word arm dealer strapped chair Ross hesitates bite Give Kimoyo bead Challa look Nakia motion towards Kimoyo bead pull one hand Challa insert Ross wound stabilize Give u save well aware duty General cannot let die knowing save Challa eye lower regretfully happened Uncle N Jobu father told disappeared wa man today wearing ring identical one Zuri turn back Challa lift hand showing VIBRANIUMRING CA CW zuri turn away uncomfortable choice make happened King Zuri look child even give proper burial Uncle N Jobu betrayed u father may created something even worse reveal anything identity care brought Klaue reason kill stand know want tool weapon used wage war world way judge jury executioner people King people King Wakanda responsibility make sure people safe vibranium doe fall hand person like elder murmur Killmonger disrespect wait see Challa respond Ramonda suddenly speaks Take away accept challenge W Kabi look Challa closely last chance thro w weapon handle another way Zuri Nol Zuri Zuri Noo Fueled rage Challa lift back foot charge Killmonger duck attack talking audience Baba wrong abandon wrong wrong turn back rest world let fear discovery stop u right cannot stay cannot rest sits throne monster making must take mantle back must must right wrong Chaka look son disappointment giving way proud smile blanket embrace Challa turn see Nakia Shuri well four embrace Baku look resource Great Mound challenge continue Could give Lord Baku moment Everyone exit Baku gaze Challa Thank Please allow mother stay know could use army well cause u cannot speak past Kings enemy sits throne right know power vibraniurn Killmonger get control think come next Baku sits N Jadakalll never yielded see dead W Kabi stop Stop W Kabi run top large rock ga n vantage point pull large HORN Shuri DOG PILE LAU NCHED air Shuri Turn train bottom track Neither want see u become like people hate much Divide conquer land become destroy world Wakanda included Maybe still heal Killmonger think Thank saved saved family nation blame almost died Nakia look deeply kiss back Stay think know way still fulfill calling Please stay Nakia look Challa curious eye kiss father killed uncle Shuri look Challa shocked bluntness turn stare closely building see POV large SIGNAGE hint building soon demolished tearing bought building Shuri turn confused Nakia oversee social outreach spearhead science information exchange Shuri turn Challa shock mean name King Challa son King Chaka sovereign ruler Nation Wakanda first time history sharing knowledge resource outside world Wakanda longer watch shadow cannot must work example brother sister Earth treat ever illusion division threaten e x istence know truth connects u separate u time crisis wise build bridge foolish build barrier must find way look one another one single tribe audience WORLD LEADERS look around bemused wondering Wakanda could possibly offer,Chaka overhead view SIX CAR MILITARY CONVOY moving like WHAM disc mount hood VEHICLES sending sonic ripple stopping convoy track pickup driver climb cocking submachine gun look forest wrong direction Slowly approaching militant leader point SHIFTING FOLIAGE direction Panther militant nod militant leader cover go grass militant move slowly following every sound point gun base TREE stray DOG gunman approach tree eyeing around look find PANTHERstalking prey tree top Slipping behind MILITANT Nakia pick man RIFLE quickly disassembles another MILITANT approach using BARRELlike combat stick put back cold leap onto second militant easily taking striking throat Museum employee congregate outside tourist school group move toward main entrance crafted slightly haunting slide th e mask inside stretcher also Ngu Challa Lo Jabari imposing leader BAKU emerges last Ross keep cool Kl aue approach spear stabbing OTHERTOUGHin foot throw WIG ARMBAR TOUGH face hurl railing Klaue pick radio LEXUS LC closing SECONDand FOURTH4RUNNERS make right turn dropping STEEP HILL Panther chase SUV hill lead SUV collides car crossing traffic roof SUV Panther rip SUV roof open Klaue look back Nakia close driver f l oors GUNMAN THIRD SUV open fire Nakia Lexus bullet carom hood Nakia Okoye unfazed gunfire Okoye slide passenger window climb onto roof stabbing short spear top vehicle handle dress blowing wind Klaue back inside SUV WEAVES traffic spot rapidly closing LEXUS LC PANTHERon roof Klaue 4Runner Panther LC make left turn booking short road make quick right Agents CIA analyst move table sits KLAUE PROSTHETIC WEAPON VIBRANIUMsitting atop paper bag Challa Okoye secretly listen Klaue interrogation ROSS exit interrogation room approach Challa Okoye Klaue seated alone FRONT WINDOW Nakia watch PAINT TRUCKpass building seem right Ross study Challa truck pull stop rear building Startled break interrogation room Killmonger suddenly spin inside laying cover fire RIDDLING DOORWAY BULLETS SHATTERINGTHE TWO WAY Linda Lirnbani GRABKLAUEcarrying entire chair still strapped Edging back toward breach Killmonger throw live GRENADE shattered two way window black site office Panther instantly dive grenade EXPLODES damage room light entire suit Panther bound back foot give chase Klaue cackle maniacally loaded paint truck Linda Lirnbani Nakia drop hole warren tunnel emerging Baku stare throne Nakia Ramonda Shuri glower Ross long beat unnerving everyone finally turning Ramonda entire team hero Challa Nakia Shuri Ramonda Ross talk heard Suddenly ARMORED RHINO 1 crash bit wreckage wearing RED BLANKET second RHINO third FLYING RTF start one direction doe au turn TAKES ship Killmonger land two hard swiping blow Nakia slashing arm leg throw hill leaving alone Shuri BLASTS AW Killmonger AY suddenly spring GRABBINGHER GAUNTLETS CLAWSand BREAKSTHEM Shuri activates button Kimoyo bead hero fight Border Tribesmen continue use advanced shield close impenetrable circle Okoye look around searching option escape sea Border Tribesmen find W Kabi distance perched atop M20 looking back,one boy got kidnapped well Nakia pull wrap young militant face exposing pre teen expression remove hijab well Panther stare beat long Eesh ruined mission Carry home take boy Get people Nigerian Woman nod Queen Mother Princess comfort loss right came support honor father stay found calling seen many need turn blind eye happy knowing people nothing Challa think Share could provide aid access technology refuge need country better Wakanda strong enough help others protect time Nakia give Challa look would make great queen stubborn wanted Ah got disagreement ivory trader Made bit mess Depends quickly finish mission Eyes Americans count three see Nakia POV make THREE CIA AGENTSon first floor spread balcony see yet need move Klaue never Nakia continues towards CIA agent leave one Eesh Nakia drop back weave traffic Okoye engages SPEAR MECHANISM steady let long spear fly launching weapon like javelin Hold tight jumped front Gravely wounded Ross barely conscious think make hit spine took bullet supposed let die man perfect even father Hey Look let father mistake define get decide kind King going share look C ha l la Kimoyo bead buzz locked office going anywhere Get cannot turn nation man showed hour ago killed Challa really matter Okoye quiet greatest warrior Wakanda ha Help overthrow becomes strong Okoye stare Nakia disbelief loved love country save country Nakia take King dead Come unless want join Ross heart sink friend Challa saved life Ramonda study Ross look Nakia Okoye corning Dora Milaje serve new King taking Heart Shaped Herb Jabariland made Challa strong Ramonda stop track spy army stand chance Stay calm Yes Great Gorilla Baku offer outsider throne help u stop Baku considers ego stroked Impossible Wake Challa Wake Killmonger ha full support military burned garden Heart Shaped Herb Challa smile look Nakia Ramonda look back confidence Dora counting Wakanda Forever move towards rage eye engages Shuri Nakia battle Nakia hold advanced ringblades Shuri strafe side panther gaunt l ets shooting Killmonger distance ok Let go join fight Okoye Ayo nothing thank duty wa duty fight love,highness Ross play cool behalf US government none concern whatever hell favor stay way kept wrap King third world country run around bulletproof cat suit say even Ross place Pass bet Challa dump stack chip Pass SHOOTER FRIENDS blow dice really need leave watch dice roll land 3 dea l er take away Ross bet slide Challa massive payout empty chair Hey Ross scratch brow THIRSTY GAMBLER Stan Lee wa sitting next Challa grab Ross eye Thirsty Gambler shrug Alright vibranium attack Sokovia link back person actually saying make deal deal called dust settle work something Well quite entourage got mixtape coming Klaue cut Ross look Please make listen music meant got lot people yo u Ok enough CIA AGENTwalks FANCYSLIM BRIEFCASE towards Ross vibranium Klaue look around reach pant pull wrinkled sweaty paper bag FRAGILE written sharpie Ross look bag Hop Put spear trunk Come guy let go huh Challa eye around ha little choice nod big mess huh figured go good cop bad cop talk first guy go Okoye turn Challa Look like lot custody going anywhere Listen favor letting even Ross reach touch Challa Okoye step speak English going done guy Yea Challa put hand Ross shoulder see called diplomacy welcome Ross walk door closing behind trust anybody job interested arm cannon get give name supplier ask Challa telling weapon arm Wakanda Klaue nod Shepherds Textiles Cool outfit Ross stop notice MICRO AUDIO BUG shoulder Challa planted entered room Vibranium yea Strongest metal Earth Weapons nice fairy tale Wakanda third world country stole vibranium father l UN Klaue stole vibraniurn telling much hiding suddenly Nakia SLAMSthrough door CIA AGENTS draw weapon Nakia unfazed Alright Startled Shuri spin Colon name Everett Right Groggy Ross gaze around completely unique technology Ok Wakanda long ago wa Korea think Bullet wound magically heal overnight train thing magnetic levitation right Obviously never seen efficient light panel Sonic Wakandan one Eric Stevens Graduated Annapolis age 19 MIT grad school Joined SEALs went Afghanistan racked confirmed kill like wa video game Killmonger wrong Nakia toss blanket Ross going Heart Shaped Herb Look uh highness new King Baku drowns Ross voice loud bark surrounding Jabari follow suit course Challa turn Ross wa trained unit used work CIA destabilize foreign country Wakandans cut Ross look gonna need help get Wakandans smile Ross Baku interrupt Ok Shuri slip kimoyo bead bracelet Ross hand guy hoverbikes Shuri raise sand table hurry back first table grab gauntlet point Dora armor Yea know Alright Ok Shuri got em Alright Ross place hand firing mechanism go nothing RED TARGETINGCURSORpops display Ross reacts guide cursor cargo ship fire Alright got em Oh shit shit shit Shuri lost one two tail hell wa long got Put back Shuril last cargo ship almost border got trapped kind cable Yes,Let give lady space please Hey come Come ok go tell anyone alright SECURITY GUARDlooks back unsure take Klaue aim shoot Security Guard back Killmonger look confused better leave crime scene spread make u look like amateur LENS surveillance camera corner room look let see know talking Klaue remove glove reveal BIONIC PROSTHETIC hand Whoo r e gonna rich boy Oh already sold Klaue wave Lirnbani stretcher load hammer inside BREAKS WOODEN HANDLEoff tool taking vibranium head make day kill two bird one stone Lirnbani approach Killmonger eye third MASK e xpertly tel l ing vibranium eh Yeah Yeah actually one Shocked Ross unsure Kl aue serious Yea send soundcloud link like Klaue turn one goon Aye Dave Get link tape SOUTHAFRICAN TOUGHreaches pocket phone Oh think Klaue laugh worry deal thank much rub Ross shoulder hard way long several SOUTHAFRICAN TOUGHScome pouring VIP lounge got diamond Klaue still rubbing Ross shoulder wa going buy fancy suitcase thought save money Get diamond quick EVERYONE KLAUE TOUGHSunload raining shell overturned crap table Ross Challa behind TOUGHS move Challa leap table staying low FOOTSWEEP one onto back Challa kick back disarms another TOUGHand kick bar Challa spin kick next TOUGHover roulette table bar railing Nakia grab goon ARMTWIST trying relieve gun take one shoe knock another approaching gun Swings arm twisted goon floor knock taking gun shooting towards balcony Okoye fighting know look like old man Challa snatch ROLLING CHANGECART TABLE Klaue fire blaster BOOOOM COLOSSALSONIC BLAST hit cart blowing piece sending Challa FLYING UPPER BALCONY RAILING back pit money FLOATING air Challa land hard made rain wa awesome wa awesome Let go Go go come Klaue jump first FOUR IDLING 4RUNNERS convoy instantly skid away Nakia Okoye emerge Okoye throw EMP bead pocket land parked LEXUS LC Put music think funeral Oh shoot Right let fun Sitting windowsill Klaue aim SONIC DISRUPTER Take right take right savage deserve Challa grab throat slam SUV Hello see see know really trust Wakandans much speed old mining tool made adjustment get one like right outside ask Bingo actually know Wakanda front Explorers searched century El Dorado Golden City thought could find South America wa Africa whole time technological marvel wa built mound valuable metal known man Isipho call gift Vibranium metal sew clothes power city tech weapon Oh yes Makes arm cannon look like leaf blower took tiny piece mountain full mining thousand year still scratched surface outsider seen got alive see took time Killmonger continues FIRE Lirnbani Linda hop begin pull sell highest bidder worry get back Jo burg lay low bit make sure guy get paid wanna go boy really wanna go Wakanda savage Klaue show BRANDEDneck people like u sca r much like outsider crazy think could walk Killmonger flip inside bottom lip revealing glowing Wakandan TATTOO Klaue believe eye think saw crazy erican
