,BEN,BEVERLY,RICHIE,EDDIE,WILL
0,Sorry step aside Beverly tip toe past lighting cigarette like pro Ballyhoo Barnburner Beverly smile offer Ben smoke refuse shrug blow smoke ring face Thanks know cuz social study Together class know like constitution test stuff realizing vomiting fell three box donut Beverly laugh Uh Beverly Stay cool Ben watch go totally smitten like glance newspaper behind BODY FOUND NEAR CANAL COEN YOUTH BORTON ANNOUNCES Safe Inspiring Mrs Starret smile sweetly large boy reading history place know many spooky thing whispering outloud hair winter fire better quit swear Travis pull BUCK KNIFE jean Ben eye go wide Yes say yes Okay Copy want Ben Thanks helping Beverly wa stole stuff Stanley want Ben shut Ben beyond excited know wa mom gave late curfew funny til last week think anyone knew name Oh uh first moved anyone play anything started hanging Library boy turn look Ben Seriously know lot way since original settler wa interested Viewmaster turn look wall Sees copy old timey document 300 signature INCORPORATION TOWNSHIP DERRY Derry started logging camp wa officially map 300 people signed charter made Derry Derry month later disappeared without trace people livestock everything wa alive People neighboring settlement thought wa Indians something wa sign attack clue wa well house wa burnt charcoal wa Right corner Witcham Jackson know wa way kill time guess go grey water funny Richie mean sort disaster disappearance stuff keep happening clown Stan Eddie look Ben work clown adult anything Hey Richie Eat bag dick BOOM sky erupts dazzling light color CONTINUES firework THROUGHOUT END one freaky looking clown mean form seems repeat Beverly right always hide need something Fuck see house chance Ben point Neibolt Street house stilt black water imploded condemned structure slope like man half eaten face Eddie instantly horrified go Guys uh look foot Water coming fast Ben bang coal stoker boarded window Rock solid look way stair front door right nod Let go Eddie Eddie turn towards realizes must lost consciousness second understand wa standing walk towards window FLOOR GIVES WAY tumble first floor leave alone Mike look old moldy mattress Guys hate pile bad news Ben nose window Mrs Kaspbrack TV set flashing dark nose see Ben see loser town story Silver Dollar Saloon look horrified clown whatever ha around Derry nasty thing long long time Black Spot fire Bradley Gang massacre way back first settler disappeared Richie hold dog eared copy History Old Derry storm crazy Like sky gonna fall SLAM Everyone look back towards door blown open wind Eddie sheepishly wa trying slip escape mean protecting Beverly count Beverly look Ben consistently impressed defense Oh fuck grab Bev hand grab Ben grab Eddie line follow around cellar hold giant conveyor belt toppled edge scale chasm bullet pinging around CLICK CLICK CLICK Travis run ammo throw gun away pull bloody knife Shit ha name Footsteps echo behind Guys Travis bear knife clenched teeth Oh God oh God oh God think funny Richie look back see one Richie couple length left Guys think best place hang right Charge dead dead,Soooo gonna let go secret password something turn see Beverly Sorry much password kittyhawk good one Riproar worried Bowers merry band hole hassling saw leave front new kid right Ben look slipped shower excuse Well see ya around Ben sosh class Get laid shade Yeah Mommy Mrs Marsh sound like might sedative Mommy friend ha thingy always carry around cute little fannypack right Yeah spazzes Whatever point ha track record right spazzing knew given granola Mr Keene mom like handling needle Annoyed Keene come behind counter kneel next Eddie take pen plunging thigh screen Beverly SHOPLIFTS SUPPLIES SLIPS STORE Eddie open eye breathing normal bad bunch amateur flash pack STOLEN CIGARETTES strut towards house LOVE GIRL close Eddie mouth hustle round corner RICHARD ALLEY someone Nothing BEV EYE PEERS CIRCLE LIGHT single voice turn cacophony bubbling age bathroom Daddy sink sink stalk past dragging behind step sink wa thought saw spider Uncertain whether hit anyway close eye prepares smacking Yes sir sorry waking lower hand gentle proprietary love momma seeing thing whip neck Beverly tell making fun seriously asking bridge need show guy something Daddy kill find boy apartment Sometimes come home nap Daddy Mean Like drunk Richie Eddie go Bev see really see sink came sink parent see thought wa going crazy go Eddie still stand frozen terror blood sink Thanks guy window slam shut behind Mr Marsh enters hallway see bloody rag counter pick wiping sweaty face smearing blood lying Nice stick Richie open backpack revealing MORTAR SIX turret think depends Beverly look SPREAD FIREWORKS laid red white blue Captain America towel Wow really know shit girl smile showered blood got period Eddie recoil disgust Beverly mind go dark place father woman might mean Ben notice change demeanor Adults ignore kid like brother Georgie cowardly Stan Woah THUMP one knock ground second mortar fly right towards Trans Travis yank wheel LEFT firework EXPLODES side car slam break Victor Snatch Moose flung forward Victor smash face dash board need cover Rock paper scissors scrape Eddie exactly see Eddie Ben go window came instead seeing covered 2x4 happening something look around Follow Beverly lead Richie Stan edge roof know Richie true saw hurt Neibolt gotta mean something scared friend party told one shove wall eye little body Caresses hair know daddy friend daddy squeeze cheek one hand holding head place swear friend good girl daddy Good like raised nothing daddy poem told one Daddy stop hurting Nothing Please daddy worry promise Please Daddy please slide belt grab smiling smile feel reminiscent clown look back shoulder terrified wet shivering daddy know know wa think wa controlling know go back go back know wa like lumberjack Ben told u one Silver Dollar look Like someone wa pushing go back guy kill worse sink everyone one thing Take shoe fine move real real slow Ben Mike take sneak crawl across membrane great care SPIDERS GATHER wherever press knee hand whole thing sloshing like water bed Guess going first water something water u Break home break Pennywise pull arrow bloody mouth trick Finish u Georgie look scared little boy ground Guys stop Focus Everyone turn Bev muse light Stan see OBJECT GLITTER sunlight pick face sober thoughtful old GLASS COKE BOTTLE take neck shatters rock pitched Take picture u,Wait turn walkie talkie Vogue man perfumed put 3 glass like Richie motor boat air front ANGLE GROUP fashionably dressed GIRLS NEARBY bigger heavier one group notice someone screen Yeah right Dorsey Coen living home ec last three week Sure ditch decomposed covered worm maggot smelling like Eddie bear elbow Miss America cute boy Seriously C mon Eds get help EDDIE pace embankment shoe sock backpack look anxious gray water Smells alright Whatcha got Willy boy come sloshing flip Richie sneaker Son Richie toss Stan drop like hot potato think Dorsey feel Running around wood one friggin shoe Dorsey Shit Eds get within twenty foot peanut ha whole herd want think come home another kid corpse Holy friggin Moses happened BEN COLLAPSES river bank boy rush side Heads homeschool one Bower shitlist Ben nod grateful company notice mural one window CLOWN watch ambush glee think even know alive man think handing em kid shoe riveting Ben check Timex cracked working Takes lickin keep tickin huh pretty friggin hard miss talk kid arm got ripped clean flash flood something Richie turn towards Stan unnaturally quiet whole time Cat got tongue Well let get outta Police station always make feel guilty something Barrens fag got project working Whoa history project Benny boy Richie notice Ben wall covered xerox copy historical drawing relating Derry history entire town Eddie freaked revelation Shit maybe could get Derry Unsolved Mysteries Ben point old map ha translucent modern map drawn hand laid tracing coordinate summer dorkus gonna kill time right Eddie stop grey water shit make seem like water get like swimming house waiting get pussy Eddie dip toe one foot Flabbergasted Richie give motivating Eddie Richie dive water swim beneath kicking leg friend shark P V see PENNYWISE floating depth beneath surface Ben yelp something yanking leg Richie surface thought Something yank Richie leg Hard Ben wait whoever wa surface inky water Ben see Bev Stan swimming back toward Eddie edge quarry scream laugh swim ass back land Boys ruining sunbathing vibe chitter chatter Beverly eye still closed place cigarette mouth light Ben notice hand shake hold cigarette mouth smoke swirl dissipates already know crazy judgement Georgie wa neighborhood sex offender making house call take back judging friggin wacko Beverly still laying exhales long trail smoke give indicator walk hope Ed McMahon publisher clearing house 10 million dollar sweepstakes really go much trouble could brought Ed quarry ha intention going push past Richie open door like someone slaughtered pig parent Richie slack jawed saying maybe weirdo going around Derry dressed clown know like Joker Dark Knight comic whack job like dress kidnap kid know know crazy people thing right Pebbles hit window Richie go see Eddie Stan jumping sound footstep come hallway look extra footstep happened homeschool Mike say nothing eye looking forward anger others rush toward Chief Borton office Benny boy forget ranch dressing walkie talkie SQWUAKS back mimicking Paul Hogan call firecracker firecracker open palm revealing SEVERAL 80 boy collectively woah excitement Getting laiiiid Cuz blood always freak girl need know Ironic right Something suppose make kid laugh actually super freaky doe Rick James style Everyone laugh Home school look running see Bowers Gang Trans delayed foot traffic ever think anything good idea want swim die want say fight wa friggin awesome count chicken going others ignore follow Ben Mike stair Richie look around scary basement furnace hulking corner like eye water surround shoe run friend Whatever want go back gotta better idea Glass break CROWS STORM WINDOW behind Startled lose footing fall crashing onto pile rope attacked Mrs K Travis Well went well Welcome club kid half heartedly pat Mike back point telling u wa Ben look Whatevs sound like bunk guy wrote go insane something Okay Schwarzenegger twin simmer even free Eddie mom jail let alone take freaky shape shifter mind meld adult Derry However believe could sell story Tales crypt Yeah well time spooked joker thinking might safer home least know parent try kill Richie go leaving four teeth Way make entry Eddie bear mean dad attacked Whoa whoa whoa really friggin storm Water actively dripping hope schlong grew 12 inch cuz gonna need Happy bar mitzvah Jason Bet put sucker gift list Someone pound door Uh guy Scrawled blood stone warning Something tell Derry anymore still afraid little grey water Mind equal blown right camera flip around WORLD RIGHTS oculus pool seemed small enormous like dark brooding lake crypt island far Ben suddenly realizes Bev also feel something foot worst bar mitzvah party ever help Stan foot Mike look back shoulder monster supposed rally u taking fucker miller ti Suddenly GRAVITY SPELL WEARS kid fall ceiling stone crypt Bev almost fall space caught Ben time water waterfall reflecting pool collapse back toward floor along stone crypt around begin crumble first loser hang afraid fall eventually lose grip fall toward oculus ha begun fill water fall reflecting pool plunge safely new pool foot kicking bottom outer space pulled back Stan Shit celebrate mow like five hundred lawn Stan smoked clipping,work ceremony Bar Mitzvah Marie Claire Jesus still RABBI WIFE sleepless desperate lurks edge school property scanning throng departing kid desperate eye Next FRONT LAWN MARQUEE read going find Hi Mom Yes Bye Fast came boy blow front door way sixty million disease stream gray water Tell em dad work public work studying sneaker Sewer water Pee poop telling guy splashing around Derry toilet Richie Eddie shrug continue building dam big deal sneaker ha fish back water Shit good guy seriously good go Guys Guys stop gonna get trouble know Disturbing evidence Contaminating scene mark found shoe leave anonymous note Chief Borton mom would major cow knew wa playing kid funny Richie funny please Fine guy want going interest seeing muddy mangled body Woah lot money pull one crumbled dollar crazy mom find bought stuff spend whole weekend emergency room getting x rayed EpiPen Jr spaz allergic reaction Life threatening allergic reaction Thanks Mr Keene one wa real shit kicker Shit Stan happened look like seen ghost Yeah think mean Big Ben boy shove playfully Ben shove back Guys think whoever kidnapped Dorsey might dunno got Georgie little brother wa time say Later day Hey brother Georgie Richie slap Eddie back head fierce eye castigating Eddie thinking speaking Eddie confused wha Screw Ben cut chest sure getting water Haunted Like dream Oh God Oh God wa lot blood Eddie shake head Something disturbing catch attention u kid see Borton narrow eye Richie one silent make sense though killing kid clown perfect cover going cream think good idea Really guy ha another option serious house something tell guy house saw something thought wa mind playing trick know sense say going good saw Eddie nod whispering fright Shit Guys look Everyone turn see HUNDREDS CROWS perched atop railing main staircase rafter Guys hole Ben appear Get mean get stair Eddie look around creepy room sheet Something horrible could one think broke arm hold lower part arm hang irregularly Behind old refrigerator SHAKES Help Hurry guy fridge door start YAWN OPEN Eddie curl ball close eye happening happening Inside Pennywise curled unfurls like coiled snake holding balloon string drag floating bloody floor across room toward Eddie Go away Feels fine guess allowed see Mom think reason got hurt say sensitive take care like doe Dr Handor want say something hesitates Yeah Mom say always carry Epi pen case ever episode momma said wa never allergic made start carrying around Epi pen put allergy head send friend away start feel fluttery bird panic lied mamma giving medicine really medicine going happen pull Epi pen throw trash Mrs Kaspbrak gasp going door stop going friend Stan bar mitzvah come home never going tell weak sick delicate ever THUNDER crackle outside Guess weak thought guy take Beverly parent rest mean Wait count Oh God oh God Dorsey shoe Stan sweep flashlight wall find make Richie spring back Hurry Victor see freaked get close edge still wear diaper night Eddie grab Richie hand jump waterfall together swept head stuff see like allergy mom said make real Stanley snap mean taste better kill sure look rest Well Richie mostly,wuss come dying get paraffin want float Georgie Go Storm gonna last forever Trashmouth wave Richie bug eyed glass turn wave middle finger Nothing Georgie making paper boat Got go Okay get blanket Mom freak George dip finger spread go Captain ya Captains call boat put rain stuff wind stuck bed like stupid brother grin cozy room full cheerful brotherly love George kiss cheek startling careful Richie make officially man right mom Cosmo Maybe expects son walk school rest u suck Bowers Travis goon turn glare menacingly Yeah Dad look like want say word articulate Hi Growing accustomed parent lack communication sifts PILE UNOPENED MAIL dining table find report card Opens got report card hold paper limply hand acknowledge instead get slide door shut piano room Mrs Kaspbrak backyard Mrs K got new uh badminton set Cutest boy know Mrs Kaspbrak like wash water storm drain runoff go Guys Shut shut turn Look inside Richie doe DORSEY COEN written black marker Stan idiot Dorsey Coen sneaker still running Dorsey Richie Dorsey want u look Okay Richie Ben stay get bandage stuff Eddie race leaving Ben Richie alley emblazoned COLORFUL MURAL FBI ambush infamous Bradley Gang celebrated slice Derry town history got got account Well need something kid look like someone killed glance mirror MR KEENE 70 grumpy eagle eyed pharmacist watch like hawk Huh Eds shut something Oh Eddie Eddie pacifist got Nothing Thanked good young citizen Fag later found something today response Finally Mom stir missing Coen boy found clue Arcadia dad stop mid flip air going room talked park trip end summer Usually looking brochure together much fun every dad throw magazine say mow lawn Paint fence Whatever Mine Hello Dad see YELLOW FLASH something ducking around corner Startled drop Lego turtle smash piece scatter across wood floor Georgie move step water hesitates holding foot look Georgie whose expression distress seems insincere leak ceiling went check cellar copy Town Charter Seriously Yeah Georgie died worry stuff anyway mean going take eye information first go first guy ever feel something wrong Derry Like know haunted something keep thinking Ben wall Ben happy something else focus Beverly look Yeah strange Stan open eye join tell guy something think crazy saw Georgie last night house tried get go basement Shut Richie saw know Yes wa scary looking clown teeth leave lookout Ben Stan Ben ready protest succumbs crestfallen happened Bev relieved almost cry okay Eddie Eddie Kaspbrack Eddie snap suddenly composed resolute even Ed Go outside Get Ben send Eddie nod walk door see Richie Richie nod leave like Let clean Okay put Georgie basement okay know taking kid Chief Borton step long day got worse saw guess Think could take scared wa Georgie corpse cuz cuz care wa naked woman Stan afraid Back point showered Beverly blood cuz everything anything nightmare evil wrapped one want get closer See trick see MIKE running life street Shit point arsenal firework move Trust u help take jerk walkie talkie yet yet Trans Mike Ben Richie heave shoulder large steel DUMPSTER filled construction material push driveway lead street creak start wobble move incline hit street level though gutter stop going line Trans Oh shit Abort Abort Run dodge car Real get Stan Eddie Eddie Stan charge behind hedge Lighting bottle rocket aimed car Travis boy duck cover ONE rocket ZINGS car wanna stay find Ben Richie race behind letting loose another barrage pas Bowers gang Trans giving cover FIRE FIGHT literally becomes retreating manoeuver towards pier end Neibolt street Leave u alone Bowers want anyone get seriously hurt Okay Ben hold Stan see find way Covering Mike Richie continue fire firework left Bowers boy light another barrage 80 armed plank bat one back like baseball BOOM explodes Victors foot Ben quickly run towards house followed Stan Bev Eddie stuck middle go pier Charge NAILS MOOSE FOREHEAD drawing blood Travis others stop dead incredulous rock pelt turn crazy rock fight look back see friend side house Go Go Go Mike Richie slip lowering onto floor littered crate box last Travis buddy round house Moose walk right window slipped seem see Shhhhush Richie doe little pistol shoot hand Ben mouth awesome Ben smile Something wrong Derry Haunting Hunting killing kid seen Mike look judging earnestness Feels trust instant connection people whose fear cling Stairs Suddenly HEAR FOOTSTEPS look dust fall one side roof slowly making way directly stair C mon lead way upstairs Eddie run around gaping hole floor try run stair Eddie Realizing alone tried get stair see anything could use climb Ah fuck Eddie scurry away Pennywise bares fang know going Exactly one listened like one listens u unless something never going stop kill think choice Stan know know hurt going want hurt u back scared feed heard clown tell Eddie much defense stick together Hey startle look standing scream Georgie right dad Georgie stop hate Tip toeing around guy like exist Like one died one still Ge care least heard miss Georgie seems like every adult town blind really happening blind u kid going shoulder past father run door C mon clown Show ugly face stick another firecracker Georgie Blow whole stupid head Send back wherever creeper like come listens response Nothing bubbling sound water rushing sewer Water Something dawn sewer Whenever show always water around storm drain Georgie died leak room Beverly sink bet trace every terrible event Derry find thing Water Penobscot river one side Kenduskeag canal cutting impossible escape Shit Stan bar mitzvah almost forgot Let go pair YELLOW EYES glow drain Bev okay Beverly look tear running face pretty dress soaked rain someone Eddie thinking mother sewer Mike figured get around life sewer go u Get rid get rid u one one know u together believe C mon storm pick force wind blowing umbrella inside hand guest trudging back parking lot One go tumbling across garden BLACK BOILING RIVER sink dark water need protect Stan seven u Together hurt u promise faith like Stan look others everyone scared ready battle Stans steel owning chainsaw door shake Zach behind look back dart blackness huge rusty pipe Travis turn back Victor dull craze eye gesture conveyor kid climbed suppose tunnel last tunnel shown map SHOE Eddie come Keep moving Stan find loose stone jiggle much whatever Victor pointing Beverly follows eye knife Victor hand ha PUNCTURED MEMBRANE matter call matter afraid show u really mean beat see Beverly one waterfall Beverly wait jump waterfall sweep ceiling boy swap holy shit look Ben jump Mike Stan Richie look Eddie ha terrified look quarry hold hand Richie look back fell Guys island Let swim splash toward crypt island Ben first feel something brush past leg replay quarry Hurry kid hustle freestyle across pool island PULL BACK WIDE SEE monstrously big faintly outlined starfish like creature orange glowing eye lurking depth reflecting pool Bev Richie dodge tentacle get island Stan far behind Mike Eddie Ben taking rear swatting back tentacle Stan ORANGE EYE APPEARS dark water around suddenly aglow look becomes clear eye really mouth orange coming deep inside bowel DEADLIGHTS Stan look directly mesmerized much stop swimming Stan Paralyzed Stan start sink toward deadlight Mike shielding eye grab Stan swim back surface kid give cover weapon shooting flare swinging sledgehammer impaling stake using hubcap shield Mike helped Ben Eddie drag Stan onto island Stan u buddy Another tentacle squirm water toward Ben shoot crossbow go slithering back Maybe changing something else using fear u want u afraid stick together help kind fear alone Alright nod follow onto structure starry deep space oculus visible shoulder come child sized TRAP DOOR ancient cosmic marking way Ready turn take breath drop afraid clown Guys Ahhhh drop bag flare scramble tripping hole floor leg sloshing pool Glimpses Pennywise scuffling dark like spider find corner flare running spark wave way illuminating dark front Swinging baseball bat wildly shadow Come dark Come behind stupid mask show really C mon look last light flare waiting end look bat clutch see morphed sorry Georgie Pennywise go bite Georgie think grab stake away turn Georgie Kneels Takes wet little head hand sorry sorry go sorry wa sick Hairspray Bev spray lit flare Torching Georgie got get get C mon know Swear guy Swear dead ever return come back fight together clasp hand lock eye BLOOD OATH SWORN Thanks
