,TURKISH,SOL,BTT,VINNY,HANDS
0,unlicensed boxing match Tommy tickling competition lad hurt look like George fuckin water boy Turkish look WATER BOY Oi son look lively turn back Tommy Look turn see remnant caravan keep training gear administration fight supposed run thing gonna need proper office look caravan sigh quite pitiful want new one Tommy going buy Oh nothing Tommy tip top sure colour pass piece paper arranged gotta pick address Tommy look address frown right buying caravan caravan live campsite know know caravan want Caravan sensitive boy Tommy got ten grand want see change distracted bulge Tommy trouser front Fuck hold tight Tommy gun trouser gun trouser Protection Germans war ended fifty year ago Err stop blowing ball every time sit get Looking onto gun mean Boris sneaky fucking Russian Turkish pull gun Tommy front bit heavy H e spin chamber thinking fuck put Gorgeous George bare knuckle boxing match two day fight Bomber put man bare knuckle boxing match raise voice fuck expect grease shiatsu took fuckin jam donut Tommy Tell correlation hospitalized boxer good deal Pause correlation Tommy know going explain Brick Top fight going happen Oh hope notice fuck going replace exactly Mr Current Affairs Tommy Mad Fist went mad Gun shot Got finger caught till good anyone bare knuckle boxer lot good without fuckin knuckle Tommy Pause thought Turkish ha look man ha come across really bright idea Jesus Let use fuckin pikey say see Brick Top barman look bit anything Brick Top know done people pool table give table eyeball Quite fuckin lot nail em TWO HEAVY LOOKING FELLAS appear woodwork Yup charm paint wall fella like dog growl post man c Gorgeous anymore Brick Top turn round indicates would like noise around drop doe marginally lost Gorgeous George Brick Top turn round already subdued crowd raise voice crowd reacts backing know Pause look kidding come face wa accident still got fight Michael got clear fourth round tap anyway let know go going front Unless going transcendentally extract passport cash steel safe see way getting Keep eye peeled Turkish ha another look around back Well see anyone got go round front call see anything Shit scared life outta brings two run pant sniff Well want Help every thing else Brick Top want sugar turn back going get hole course come snake grass Tommy know find Well would like share information Ms Neill Hare coursing gypsy get enough big rabbit call em hare Tommy shrug set two lurcher dog ask hare big rabbit hare ha outrun dog Well big rabbit get fucked Yeah Germans get Tommy dog fuck rabbit eh eats bastard Well want caravan twice fuckin size last one Micky lucky worm food performance think buying tart mobile palace little fuckin rich pause Micky frown Turkish look little sheepish mean mum wa tart meant like Tommy last time favour Okay reckon hare get caught Gypsy Romany Music start Cut slow motion CU dog enthusiasm CU pikeys finger skillfully dealing money inhaling cigarette etc buy caravan Tommy bus cap Tommy Mind would damage threw Oh Tommy saying shoot know shoot wa saying six pound piece shit stuck trouser would damage fed em tried Tommy frown Whoops sorry stubborn bastard say enough say got look old mum said nice old girl mum Jesus sorry Micky really sorry mad bastard Darren decides interject gotta say 1 like Tommy ha got fuckin messy Jesus know felt old girl think get new gun Tommy time try minute take sip milk pause Milk carton wrong Shut Well fuck Tommy reading Cows mad lorry eh hear two cow chat field One say think mad cow disease one look back say bother duck Turkish look back blankly left door open want go dangerous bastard taken many disco biscuit heat Russian disputation got many nut nut grab groin circle finger temple Well come Germans get Oi Micky Oi Micky feeling alright Micky nearly horrible bunch lot Micky pay attention Micky yawn Put kind show hard bastard good night Anderson get clever used pro keep moving round ring let odd one go push ha come shove course know going Fuck face like l l use one next time want impress mum Ken like look Tommy bring van back door go two round montage second go mind poor Micky break music starting look dangerous bell go Micky walk wrong corner Turkish pull back corner ya got hurt Micky Otherwise rumbled hear Micky something look like rigged Micky go hand low BANG flash white Micky go dirt Dust rise fell get quickly hand still low BANG go time Tommy get van Micky hold tight move quickly Turkish pull Micky away hard might trying get crowd seems found dispute chair start fly Brick Top boy frustrated mayhem Brick Top calmly dial mobile telephone ring say Micky,mosinite mosinite fuckin mosinite updated zirconia Zirconias artificial diamond look pretty good novice like Lincoln could break hammer came mosinites saying worth fuck Lincoln face drop Vince know full fucking well Vin get better dangerous Yes fucking doe Vin much fart Boris Go high want u hold Steady George deal jewellery Boris hold bookie hear Vinny background Give another biscuit shut Vin tell difference steering wheel man moon got Sol give dog another biscuit know Vin Oi Tyrone Vin want know talk like black man know get gun Boris fuckin anti aircraft gun Vin planning shooting angel cloud gonna raise pulse think really want see hell Vin wrong normal gun get fuckin dog stop dribbling Vin pull dog back worry Vin Jesus talk overkill One look crack desperate brother could wave knife fork around sure would lick salt scrotum car wash start happy dog Vin bring dog job Homesick fuck sake Ohh shut find going soft Vin pas sandwich Vin throw sandwich Sol dog catch whilst flight swallow one gulp Jessssus even chew car ha stopped Leave alone natural Tyrone get little excited accelerator revers crashing sound rear van behin ie parked back back swallow whole ball probably cough Hope waiting man carrying case deal give Russian case keep money rub finger symbolically together Fuckin ell Tyrone ask lot question concentrate driving okay turn back MAN stepping bookie carrying case Shit wa serious sorry get binoculars time Vi nce Vince spin round looking colleague muffled noise tell look got man put screen blow fucking head hear think try Drop screen seen wall think could Pauline know ha lost one look genuinely scared Vince weakened voice retort fill bag make fuckin bet fuckin stupid care fuckin bet want buying Well got Well feeling fucking funny let tell Sol point man floor carrying case Let see hand man hold hand ha got perfect set five finger hand Sol put head hand Pauline clerk put two bag full coin counter Sol pick frown happy bag full change put gun start rifle bag Pauline see Vinny pistol counter dropped encounter screen going Vin grab bag copper coin grab Vince march towards double door open first set try open second push door nothing happens going back Sol start kick glass door budge panic rising swiftly Sol fuck around take aim handgun fire bullet shatters glass break bullet ricochet glass door shattering bullet proof glass around Vinny panic filled eye attempt follow trajectory Sol unaware ricochet Vin ha time warn Sol fire another bullet observes problem wait inevitable bullet tear bag coin empty content Vin Sol foot Eventually bullet hit poor Vince thigh Sol sink floor ha given Amongst yell emanating Vince hear Sol pathetic desperate whimpering security eh point Tyrone appears push door open door wa open whole time Sol wa pushing Tyrone get u outta Tyrone take interest man van ie Franky seeing carrying case case connected wrist said get u outta Tyrone Russian need tape eye talk Come open got grand inside case wa attached body man know combination shot Boris appears little bothered whip four foot machete wa concealing person pull case towards brings machete full force tell expression Tyrone face must part Franky anatomy Pointing ground got shot face Lincoln would thought wa obvious Sort Villains supposed know get rid body man hole face Lincoln care want fuckin Christmas present Hold leg Would someone mind telling Mr Mclean kid think dead man missing arm office Give u four day 11 bring stone size home Brick Top considers ha look Errol enthusiastic get job hand First thing first one u Tyrone get round Russian second see call u Tyrone Russian well technical Uzbekistan Boris BTT look familiar name Lincoln got tool ha drink get em run around house holding pistol hand telling bad boy Well gonna lying kitchen table Vince gotta look Flick tlie switch dark flick switch look onto immaculate pad Music fade along light like drum doe Bad Boy Lincoln dog go bounding Well let get busy know always looked shit Shut mouth Vince got Sol mobile ring Yes coming Hold Sol put phone ha hear Tyrone ha say Leave dog Vince gotta go shut dog main room go Lincoln house tell u Tyrone Tyrone pull tried face Tyrone know want eaten pulled apart dog eaten fuckin pig fast Vin get em gonna follow B TT car move black guy follow OK close KO KO close R fucking P know RIP stand Tyrone stand shut fuckin mouth Tyrone leave talking u Let get ready Jesus know wa loud wanted see worked Well work reckon really going put shit em Boris Let hit em Well better start thinking Vince otherwise fuckin lucky end looking like getting get wait door number one Vin number two number three want fuss want put bullet face unless give exactly want murder BTT shake head amazement Number three pull blind Tyrone hear request Stand hear 1 said Stand unless crippled look fucking dead unless stand Sol cock gun Tony pull sarcastic shocked face want test em Let go gun Vinny cock gun pause eventually Tony let go chance taking Lincoln u alright Lincoln Err choice Could disappeared Cut Hands thinking Yes Doug fuckin head doe Ohh one clever bastard Vin really happen find fake stone Vince fuckin left must dog eye focus dog Well,call Susan make happy comb em time Well depends element equation many wa last seen bookie eh Susi pas u blower Susi reach phone bookie got blagged last night Robbed gotta see man look like might know something done phone know mean turn Rose Bud Rose Bud old son need Alright Mullet job doe prospect travel pretty place meet interesting people Btt look Mullet talking man ha try hard mustache interjects Someone might shortly meet wing halo Mullet give man furtive kick make eye shut Clean breakfast7off top lip make busy sunshine man move want know blagged Brick Top bookie favour Mullet bash living fuck front girlfriend play hard get Mullet wish never caught Mullet look uncomfor table fact thinking j Give u wallet Hands Hands make eye dig back pocket produce wallet BTT take note proffer Mullet Mullet nervously reach forward quick like Btt ha Mullet collar pull Mullet car raise electric window Mullet throat ha fastened Mullet roof vehicle Comfortable Mullet Mullet ha already gone pink take long like Mullet Btt start pull away Mullet ha keep walking driving street head stuck window think penis doe window bit tighter grab nose pull face smell breath using dog shit tooth paste Mullet speed even Oh love track Yes Mullet Tyrone Conway Tyrone Conway may fuckin wait see put foot Mullet loses footing dragged along Dear oh dear know horrible people Sneaky little shit one Russian dissident killed men well killed lot men Deals arm get old school cut security monitor observes shop sits Doug desk door open walk Boris bold brass walk counter bit sneaky fella watch Rose Bud want man thought could take told wa dangerous want able talk want shoot Well want stab want kill spirit sword back point behind seat bloody great sword concealed Tony skillfully pass sword Rose Budd attempt pull scabbard Tony turn round Hands want knife pass Hands knife fuckin rocket launcher knife god sake used keep fork company year got sharp side blunt side want lesson sudden bang windshield BTT turn back front see windshield covered milk Tony see going search windshield wiper happening car swerve side hit lamp post crash boot trunk ha flown open Boris Blade try lift Rose Bud look sword ha extracting see nearly cut two Tony pull steering wheel ha trickle blood running face crash car hit em behind hit something something hit u turn see Rose Bud ha got sword sticking though gone seat sitting alright mean feel alright Hold tight big man put gun away Let get going Well bring want bit want bring Doug shit come pick u Excuse fuck look crippled got ballsl two type ball big brave ball little mincy faggot ball talking benefit dick drive clarity vision Tony start build complicated looking weapon table unseen black guy take bit one sock bit another sock clever smell pussy want piece action dimmer dick le care consequence thought smelt gooood ol pussy brought little mincy faggot ball along gooood ol time got party muddled pussy dose make wish born woman cut shell shocked brother almost completely built weapon like prick second thought shrinking little ball shrinking stare brother lost one know start reverse BTT let odd chicken cluck corner mouth Vinny miss step wave gun futile effort look mean back away corridor back door cf ae Well gotta admire ball Brick Top ha got stone Never mind got looking Brick Top know mean fucking fringe find Pause barman look truculent Chop chop barman walk end bar pick phone little run chap brainless got white powdered angel sitting shoulder telling wa busy sniffing dust flicking ash never trust put anything finger nose KEN another Brick Top men appears somewhere approach Tony another heavy SEAN Yes know stabbed man called Lorrie know wa related tub shit Ken know Lock fuckin door Sean BTT take step forward put hand back trouser start growl big man care ten foot fuckin tall still got eight pint blood bleed like bastard drop ya fuckin drop ya open like packet crisp Pause take ha said continues bully Ken remember bigger bully gotta diamond belong belongs colleague said come round raise fuckin hell know shoot boy said think would success paid going drink let two discus discus Btt walk bar Ken sitting Sean Alright big man hope bitter cousin Lorrie listen carefully hear slight zip fly undone Ohh yes going get fucked Vince Veeeery nice Lincoln Well bit funky BTT open window dog look extremely relieved see someone Dear oh dear fuckin tin baked bean mean open bit strong dog never done dog Fuckin hell alright squeaking Yeah bollock,Move come move Vinny enters pawn shop Alright Sol Lincoln deep discussion Lincoln responds told Lincoln stick gangster leave game Sol Sol look round properly Vin see accompanied dog Err dog Sol problem dog gypsy threw load moody gold Sol considers decides bad look dangerous fart Jesus come Oi Sol Boris give wind Tyrone turn round complain narrowly miss car Hey watch road Fuck want man drive u Sol drive mate Sol talking like black man Roots Got exactly wa expecting mind Mean looking bastard though sure Sol unzips bag Inside ridiculously powerful shotgun shotgun Sol raise hell old son psychological advantage gun look like perforate moon fuck serious getaway driver show fuckin car machine start window point dog let fart water start hit windshield undo window atmosphere disbelief concrete anger leave begin get homesick doe get chance run back gypsy campsite know Sol dog Ask like got fuckin homing beacon Give chance stopped wrong space talking tight could land jumbo fuckin jet natural fuckin idiot Tyrone done Well move otherwise people see damage Eh four ton truck though ferret fuckin flea Funny angle wa behind Tyrone whenever reverse thing come behind happy Sol dog start whining Give something shut Sol throw plastic squeaky dog ball wa front dog grab swallow one gulp brother look shock going get think alright Sol shrug Well let stand ceremony let start show get van go bookie leaving Tyrone van double set glass door Sol push open Vinny walk first Sol hang back shotgun start giving money belongs Vinny lean counter get menacing Pauline look little concerned know good cut short Pauline trigger button counter security screen come flying rapid rate knot protecting counter ha unfortunate consequence taking Vinny Poor Vin shot straight ceiling see half body desperately searching ground leg Needless say leaf Sol bit bewildered state looking wrong way critical moment left wondering happened seen Vince impaled ceiling Sol extract enormous shotgun look like fucking idiot would lot better would stop using name Consoled colleague dead back business Sol raise gun pull fiercest face get please feeling funny Sol temper doe limit minute Well get open Vinny turn Franky ha tape eye Oi Four Fingers going get case look u good night Vinny take Franky blink revelation light get busy opening case believe carrying round case little Vin turn Sol Tyrone leaning big shotgun point Franky pull gun secret compartment case Err Boris rather problem Keep want least half afraid late Boris hold diamond Boris1 eye follow walk back room Franky put diamond back case talking change combination want half generous could right keep whole fuckin stone Boris grimace pull gun god know within second shoot poor Franky face Franky body disappears stool wa sitting black guy stunned silence Well Lincoln man Well thank large weight mind would mind much telling fuck man feed people pig course door open see John wearing pair extremely large plastic glove showing Brick Top shotgu ha found wonder sneaky fuckin Russian want know keep em find right key Jesus going gonna em Sol look hard replica Well come let em Pause consider Well come know replica know replica Sol look gun frown doe know replica pull trigger fire one shot loud gun go near Tyrone ear buckle pain car doe massive swerve everything nearly end disaster window shatter including windshield glass stay put Tyrone regains control car Well fuckin loud think wa going fucking gun Sol gun renowned making loud fucking noise whenever pull trigger mean try fuckin car Sol Right concerned putting shit em Sol concerned taking pain ringing fucking ear Look poor Tyrone Tyrone alright tap Tyrone shoulder Tyrone look alright Tyrone spin seat answer little loudly idiot done dead Russian lap Sol thinking hitting anybody right Well get last thing want see three brother wearing ski mask 11 never forgive Sol Sol tap Tyrone shoulder lo number three said pull blind still hear minorly embarrassing sort Pass Hands hesitates Err gun prick Sol go one Vin go know sorry mean fuck game want u got changed stone changed know Brick Top know nothing stone Yeah well expect lock u Lincoln Waiting u pick Well going get fucked Sol think going happen door open Next door open door wa point pile chewed cushion left box somewhere walk find remains box empty Stop see see stone Hands point entry stop Vinny hop stone pick Tony let dog stand keep grip oh collar dog relieved semi liberated Hands still knee armed incredulous stare far always came back Watch mouth cheeky shite,Twenty carat Good man Franky done good job time back Speak cousin Doug Yeah Doug Head get security mean get today speak Russians get anything Dramatic pause fuckin around casino hear done good job Franky go fuck got Play game Doug gotta haggle fairly Doug otherwise make hair fall see selling poop shut mean fight mean boxing match gambling involved case gone gambling Franky problem gambling fuckin Four Fingers talking Doug Franky good buying stone Doug fuckin liability come gambling ha cost turn rit cost get distracted chopping digit seems focus attention l l forgive Doug coming get car phone slammed gotta say bad look sign rundown venue eye squint incredulously Caesar Palace Jesus ever going get looking Vegas Doug looking Franky Four Fingers gambling involved get nudged aside entourage men coming Hello man Hands point Brick Top crowded minder Original made forty year could find maker engine signature engine find Franky Susi interrupt really think find Ok let get hold could swing tree wearing rubber dress far concerned care whether find Franky call Tony forty thousand Blagged point Mullet BTT pull oh yes forgot him1 face even look Mullet lower window Mullet fall way god know condition Russian sneaky dog business sneaky dog Russians think would Russians Sneaky wa bit fuckin understatement Rosey gotta get stone first Rosy get hospital Take easy Rosy take easy BTT look blood already starting pierce skin blade pressed Russian neck BTT look Hands concern sneaky fucker Russian Well shall go want bury bit noisy know happened rocket ride right Tony Ohh yeah feel like lying naked lap Aphrodite cooled tumbling petal spring rose fuck think feel Rose Bud gotta clean go back BTT go pay phone call Doug _ want admire ball want chop lying u would Okay wa exactly Tony Well come let look Brick Top pass stone Hands go quiet everybody focus stone Hands lift eye playing drop stone smash ground zirconia crash track Brick Top expression shock nice Lincoln keep good house Lincoln stone Tony Well let look shall Tn oy eye focus Tony vlook dog mean open Tony sure mean open Hands doe movement represents knife across throat problem wa person heart bleeds another pause Let take wild reckless guess Stick knife gut see got diamond hold still open Tony look positively unsure rock head side side Well well make feel better Cut Tony problem trying get hold awkward dog dog start squeak Tony pass blade Hands never heard dog squeak Hold still dog sure either Vin panic suddenly Well let see Vinny hold sense relief throw stone cut air dog seeing another projectile run intercept pause focus dog digested literally mentally dog recognizes attention receiving go motion swallowing Hands attempt approach dog understandably feel uncomfortable advancing vanguard decides emergency action needed seeing open window launch Well fuckin see dog gonna come something see caravan distance sure mind look around better find dog skinny Vinny One Micky kid bottom caravan step brother walk
