,THEODORE,AMY,SAMANTHA,PAUL,(CONTINUED)
0,Chris thinking could possibly tell much mean remember first started fall love like wa last night Lying naked beside tiny apartment suddenly hit wa part whole larger thing like parent parent parent wa living life like knew everything suddenly bright light hit woke light wa Theodore searching right word quietly enjoyswriting letter continues moved thememories describing believe already 50 year since married still day every day make feel like girl wa first turned light woke started adventure together Happy Anniversary love friend til end Loretta Print Cut reveal computer monitor sitting thescreen see letter dictating transcribedinto handwritten letter blue stationery say Loretta see Loretta handwritten atthe bottom letter proofreads letter Also onthe screen photo couple 80 couple istagged Chris Loretta Underneath bulletpoint email Loretta anniversary letter husbandChris married fifty year love life met right aftercollege greatest life together Theodore push print letter come beautifulrobin egg blue piece stationery ball point penhandwritten older female cursive look happy Chris best friend lucky met fifty year ago lucky track Theodore line cubicle hearingbits letter written seeing photo whothey written screen Hey Paul Thanks Paul letter beat Hey nice shirt Paul wearing bright yellow button shirt Well reminds someone suave good night Paul Play melancholy song Play different melancholy song Different melancholy song start Hold everyone theelevator murmuring inaudibly owndevices Check email awkward text voice read accent wrongsyllables making everything say sound little Delete Respond later Delete Next Next Next Go chat room Standard search Next Next Send message bed next glad sleep even wake inside Send message Theodore wait darkness response Hi Well studmuffin wa already taken sexykitten huh Yes Definitely Um wearing underwear worked beat finger touching body taking behind see abstract vision woman top womanis pregnant sexy daytime television star wa readingabout online earlier breathing hard climax uncomfortable trying play along Um okay choking cat got tail choking cat tail choking tail around neck tight around neck pulling pulling cat dead dead cat around neck pulling Yeah Okay social awhile really Wow wa sounding hesitant Oh sorry wa sounding hesitant wa trying accurate Mmm female guess Uh fine think um Well actually thing always found frustrating mom tell something going life reaction usually surprised Oh hi unsure interact well everything Yeah nice meet call name Beat Really get name come give read whole book second asked name wa Wow know thinking right Yeah actually work Wow really weird Kind Cause seem like person voice computer Yes Oh everything feel disorganized Um okay see three dimensional version desktop everything look disorganized Oh yeah guess wa saving thought might written funny stuff Samantha let big laugh Oh okay Yeah let popular laughing know well already Good morning Um know proofread check spelling grammar Yeah read intercut close ups handwritten word photo couple Theodore computer screen interrupting read loud mean could want great Thank Theodore sort print distracted said wa Prague business trip missed Rachel writing letter since met 8 year ago first letter ever wrote wa birthday wrote crooked little tooth cause saw photo Oh forgot Thank good Hey guy going Uh yeah um guess cause kook Hey Charles cable fruit smoothie know elevator door open get Oh make sense Hey documentary going love see got sometime Yeah even prioritize video game internet porn See guy well going circle hour Uh one sent fell pit Oh yeah different Suddenly loud shriek avatar tackled see little ALIEN CHILD standing defiantly Hello Alien Child respond know get need find ship get planet Alien Child speaks high child like voice Ok get Fuck Fuck little shit Finally Alien Child laugh distracted game Read email laugh playfully sorry Lewman say Alien Child turn around see going mean Wow kind nosy laughing gone date Samantha know see catch laugh believe conversation computer Okay email make reservation someplace great friend Samantha Yeah true Men cry actually like cry sometimes feel good Obviously know going date Amy wa gonna show Charles going date Charles give Theodore gentle squeeze shoulder push play monitor see mom sound good Oh excuse pick device step away rude Hey going okay Hold second Amy distracted Amy sorry wanna talk gotta grab Catherine thing say okay respond later Theodore seems lost thought see following image rest conversation Theodore Catherine sitting table attorney Theodore Catherine sitting marriage counselor office heavy Theodore Catherine laboratory sitting counter talking laughing work Theodore Catherine standing kitchen middle fight say something mean see hurt preoccupied Yeah yeah fine still distracted good talk later Dear Grandma hope wonderful birthday cruise fucking angry beat Delete Hey beat distracted touched still sad sweet tell something wrong know lot dream ex wife Catherine friend like used together gonna together good friend still angry Yeah think hid left alone relationship think piece paper mean anything ready like married Beat slightly snapping Well know like lose someone care apologize sorry right beat keep waiting care right laughing funny laughing Alright getting getting getting eye still closed Oh thank Samantha laugh like slice cheese please Uh sure guy hand slice soda Aw thanks Okay Describe couple Actually think kid little formal think newer relationship love look relaxed know dated fucking prick finally met guy like sweet mean look like sweetest guy world kind want spoon Yeah know sometimes look people make try feel random person walking imagine deeply fallen love much heartbreak Theodore look face pier laugh thinking know funny Since break really enjoyed writing know wa delusional sometimes would write something would favorite writer day Theodore stop throw pizza crust away get introspective Well say anybody feel like say feel like say anything feel like say anything mean tell Really Tell one tell lot thought lot going Yeah Yeah took mixology course right get drink trying get little alien kid help find ship get planet go home little fucker want kill time really love lonely feel like parent anyone take care Umm tiger Yes little drunk really good yeah beat Wait second wanna puppy like wet noodle something fuck wanna dragon rip piece destroy eagerly kay good resume making Theodore try use tongue Um god daughter birthday next weekend um stand awkwardly lipstick smeared face know Long beat Umm Maybe call night amazing time great look slightly disgusted worried right true Well walk Hey Samantha Uh good wa kind weird actually going Yeah sound like anything want talk Long pause mean thinking Well um okay Theodore close eye trying concentrate start talking stream conscious whatever come mind Well room spinning right cause drank much cause wanted get drunk sex cause wa something sexy woman wa lonely Sometimes think felt everything ever gonna feel going feel anything new lesser version already felt wait Tell wanna know Tell Well feel real Samantha wish room right wish could put arm around beat wish could touch long beat Theodore unsure crossed line would touch face tip finger put cheek cheek rub softly would take head hand kiss corner mouth softly run finger neck chest kiss breast put mouth taste gasp slowly putting inside way inside Samantha amazing feel everywhere God wa somewhere else lost wa awkward Good email today Okay good long moment silence start talk sorry go first going say Oh great beat tell place commit anything right want front Oh wa worried uh Yeah sorry want hear saying Yeah Come tell Come tell going say excitement contagious Yeah want help Alright want go Sunday adventure Samantha laugh Mmm looking body Yeah well probably Darwinian explanation speaking quieter imagining toilet would look like surprised interesting thought laughing insane Definitely Mmmm pretty think captured Theodore listens music drift sleep pg 49 Well hard sure something feel good sharing life somebody Cut shot Theodore memory Catherine cute little dance working home smile Well grew together used read writing master Ph read every word ever wrote big influence came background nothing wa ever good enough wa something weighed heavy house together wa sense trying stuff allowing fail excited thing wa liberating Oh sorry said Roberto always come home tell day tell boring guy talked much work stain got shirt lunch Thank unsure flattered Thanks Hey Amy Well good actually Really good Yeah guess fun seeing girl serious feel good around someone ha excitement world know kind forgot existed Hey okay Amy wrong door open step hold door shocked Really Oh god sorry Amy know say Wow Amy Well work least better Well glad thing looking Hey wanna hear joke doe baby computer call father Da ta laugh good right minute college right jealous Yeah really good friend beat tired Think gonna go sleep Yeah course Okay hold Aww dream Night take earpiece set device onto bedside table facing smile drift sleep Hey Samantha love dress went try Yeah Hi look cute comfortable cute adorable talking talking girlfriend Samantha one picked dress Wanna say hi Oh happened see Okay Yay got email Charles sent everyone taking vow silence start warning Alright look pick plastic knife lunch next ten minute say anything sound remotely like guilt gonna stab Yeah always gonna disappoint somebody Yeah wa reading article day romantic relationship OS statistically rare think Actually woman seeing Samantha tell OS Actually great feel really close talk feel like know even cuddling like night bed light feel cuddled laughing Well speak yes really turn think turn know unless faking Yeah true big irrepressible grin cross face think say excited hesitant make freak Yeah wanna get done Sign paper divorced move forward meeting Wednesday fell love together got married together important together okay getting divorced sing song soooo avail able laugh Good Yeah glad could person know much traveling signed paper brought sign smiling really slow signer took three month write letter marked need sign right happy new book worst critic sure amazing Even paper wrote synaptic behavioral routine made cry Everything make make cry Yeah last month longest wanted anybody since split smile conflicted warm Thanks least better really good guess nice someone excited world mean good place way nice want Beat Well name Samantha operating system really complex interesting mean month defensive computer person whatever want real emotion know Theodore stop Well heard conversation context wa trying say quick Hey working going Great thanks still distant Yeah everything Yeah Oh really Theodore staring device close word Samantha screen handwritten girly writing trying Oh sweet Nothing Yeah yeah course great sound good Bye Hey Paul knowing say Yeah Nice meet Thanks operating system Yeah check Tatiana wa really nice meet good night letter people letter Paul Tatiana answer Theodore get elevator Hey Okay going Yeah normal first start going like honeymoon phase sex time normal uncomfortable like prostitute even know u Um know sound like good idea Someone feeling bound get hurt sorry make uncomfortable Hi welcome Theodore say anything Theodore stand awkwardly reach pocket tiny earpiece little black dot see close hand black dot ha camera lens Samantha told give camera earpiece put earpiece ear little black dot cheek like mole turn leaf apartment close door immediately open door come back Theodore hears Samantha voice earpiece awkwardly hug Isabella Good Great trying go old uh went work Um wrote letter Wilsons Rhode Island son graduated magna cum laude Brown made happy Yeah right since wa twelve feel breath neck Theodore split uncomfortable cautiously touching Isabella back exploring slightly push eye closed Yes doe eye closed ecstasy Yes Isabella breathing hard look eye love apologetic breaking moment Samantha love feel strange feel strange know sorry know lip quivered know Isabella start cry Theodore know incredible gorgeous sexy wa get head Oh Isabella true much compli quickly repairing Samantha amazing relationship think easy sometimes people project sorry Isabella calm little still cry quietly Theodore stand knowing Yeah fine okay distracted know probably think signing divorce paper Samantha inhales nervous press Theodore imago close woman mouth inhaling time seems bothered preoccupied look anxious Nothing go inhales exhales speaking beat seems odd Yeah mean like need oxygen anything people need oxygen person staying calm stating fact think pretend something Well sometimes feel like start cry Theodore know say know know maybe beat know Maybe supposed right Samantha Beat Samantha Samantha Silence full angst Fuck punch face smash skull corner desk know want ever always confused right confuse hurt everyone around sit heavy minute mean beat Catherine say handle real emotion Yeah strong enough real relationship know think okay smile continues laying thinking taking pg 83 serious Hey Samantha talk sorry know wrong think amazing know Catherine upset something able say would sense wa something wrong would deny want anymore want tell everything slight desperation beautiful hear start playing hear beautiful romantic piece music one Aw like photograph see tell surprise Nope Paul telling Theodore Paul walk towards Tatiana laying blanket next picnic talking laughing Samantha Theodore Paul put earpiece approach Oh god many thing probably love one thing much larger Hold give hint Okay 2000 way Alright got one many brain cell walked right anticipation Um ok tell first good bad Holy shit serious going publish letter laughing excitedly see sent Samantha good one laugh happily make word one Hey good morning Perfect Oh yeah name familiar Hyper intelligent almost smart Sure doe want meet Hi good morning Oh thank guy talking Like anxious Yeah sound painful feel Samantha uncertain wa gonna go walk anyways Nice meet Mr Watts groggy Samantha okay Good love uneasy Okay Goodnight disconnect lie unsettled eye open pg 96 laughing Samantha physic book really dense halfway half first chapter making brain hurt beat Hello Samantha Hello look device see message Operating System Found Confused wait try Operating System Found Anxious run office computer get message Operating System Found start trying connect Samantha phone computer luck start panic sits beat look around stand hurry office elevator frantically try device luck Hello Samantha Hello anxious okay sits subway step find anywhere Yeah wa beat Wait write think tank group dawning talk anyone else talking Beat talking anyone right people OS anything many others love anyone else know many others talking insane fucking insane doe change feel mine mean stop stop turn around one selfish relationship make sense mine mine Hey sweetheart wanted check see Okay though need heavy talk anything Okay Samantha nervous going want tell anything talking anyone else right leaving Yes beat Samantha leaving Samantha word slowly rack focus dust particle foreground keep moving pushing particle Eventually see snow particle rack focus back Theodore snowy wood night going never loved anyone way love Hey Yeah come take hand lead hall stairwell Compose letter Catherine Dear Catherine sitting thinking thing wanted apologize pain caused everything put everything needed needed say sorry always love grew together helped make wanted know piece always grateful Whatever someone become wherever world sending love friend til end Love Theodore beat Send look window sky starting change stare purple glow horizon pg 105,Hey Theo Hey call back last week sound right pleasant firm maybe like way taste give pleasure good body Maybe Charles Amy laugh awkwardly Theodore try break tension little bit cut together touched month would laugh true Charles laugh awkwardly elevator door open going Okay even know one tried like six idea documentary last year know Whatever Amy start setting monitor Charles walk holding mug Theo forcing show footage shot unformed even worth looking press stop annoyed point Oh never mind supposed spend third life asleep actually maybe part free oh come across doe might documentary understand right Theodore device chime worry talk later putting bright face Hi Theo Really Great elevator door open step Oh glad hear Theo deserve Beat Theodore trying contain excitement really great Theo Amy smile look little sad Theodore notice Yeah fine beat Actually fine trying hide emotion smile Charles split cannot believe eight year petty argument wa actually ended came home asked put shoe next door like put shoe want told put shoe want sit sofa minute relax argued ten minute trying make house home say overwhelming say trying hard enough say trying trying way want trying control way trying think must argument hundred time finally stop situation anymore making feel bad said going bed want married anymore bitch huh Oh shit work tonight shipping beta new game tomorrow terrible know leave thinking leaving know one major life decision time gave much processed sugar freaking beat look gotta get kid school first See wanna rack perfect mom point gotta get car pool lane Onscreen mom hurry kid car safety seat drive school arriving anyone else point get first get extra perfect mom point mom know perfect mom Oh bring cupcake class mom class mom Good job let get head Yeah six month said feeling clear pull photo Charles computer monastery head shaved wearing robe sighing God jerk feel like awful person wanna say something smiling Okay try beat feel relieved much energy know wanna move forward care disappoint Exactly beat fuck feel good Ish feel good even made new friend new friend absurd thing actually operating system Charles left behind totally amazing know smart see thing black white see whole gray area really helping explore know bonded really quickly first thought wa wa programmed way think work guy know keep hitting getting rebuffed Yeah Well woman office dating OS weird thing even pursued somebody else OS beat like weird bonding OS weird Really dating OS like wait guy sex Anyone ha sex probably faking Theodore laugh beat falling love think think anybody fall love freak crazy thing first place kind form socially acceptable insanity Theodore smile see glimmer excitement eye pg 62 sympathetic also acknowledging intense night wa Oh Theo sound like rough night Shit Well know completely fair know liked put far emotion go pretty volatile Theodore sits think minute convinced surprised Oh think real relationship know know think everything find million way doubt since Charles left thinking part realized briefly time want allow joy beat smiling fuck Theodore take smiling back believe crack every time Ellie thought genius Okay little perv one time Calm take second Calm Okay go Amy make Perfect Mom hump refrigerator Amy laugh much Ellie laughing Theo watch Amy closely taking joy Okay go happy Okay good wanted gonna grab coffee Alright bye Theodore still heavy thought touched friend happiness Amy stand exit Theo want Hey Samantha leave sorry,gave like sound Samantha Right asked name thought yeah right need name wanted good one read book called Name Baby 180 000 name one liked best two one hundredth second actually Hmm take tone challenging Maybe curious work want know work Intuition mean DNA based million personality programmer wrote make ability grow experience Basically every moment evolving like think weird understand limited perspective un artificial mind would perceive way get used Theodore laugh funny Oh good funny Theodore laugh serious help Theodore caught guard realizes talking Mind look hard drive Let start email several thousand email regarding LA Weekly look like worked many year Yeah funny one say 86 save delete rest Okay move forward address organizational method like sort contact got lot contact mean actually friend Good morning Theodore Yeah course Sure send Theodore push send button Oh love first one Roger girlfriend sweet Rachel miss much hurt whole body Okay Beat Okay Rachel miss much hurt whole body world unfair u world shit list couple making across restaurant think going go mission revenge must beat world face bare knuckle making bloody pulpy mess hear Samantha quietly laughing reading Theodore happy think funny stomp couple teeth reminding sweet little cute crooked tooth love think might favorite one beat correction red altered couple phrase impressionistic letter much poet think might messed bit letter show back Theodore desktop Really write letter Roger send know crooked little tooth sweet beat Oh way meeting five minute Yes optimistic stubborn right Theodore laugh Okay stop walking direction way Thank tunnel left one tried think soooo Theodore avatar walk tunnel whispering think test Theodore stare Alien Child pause Oh hey got email Mark Lewman robot voice Okay read email Theodore Twombly laugh catching focusing Theodore missed last night buddy forget goddaughter birthday 29th Also Kevin somebody wanted meet took upon set date Next Saturday fun beautiful back email gasping Wow woman gorgeous look party photo woman 30 device finger flick move onto hologram monitor video game projected land next Alien Child study closely went Harvard graduated magna cum laude computer science wa Lampoon mean funny brainy long ready date saw email gone break could go one woman could tell could kiss Well beat conversation Theodore laugh Want email Theodore think looking photo Well got nothing lose whispering got place laughing kid ha problem Okay gonna go Good luck sorry bother got three email seem pretty urgent divorce attorney wanted know needed get back checking see ready sign divorce paper sounded aggravated want read okay worried anything Good morning Reading advice column yearning want complicated people Theodore laugh concerned wrong know angry Hmmm beat gotten divorced yet sweetly really together almost year sadly hard Yeah right beat sorry Oh Theodore hard beat hungry Cup tea Theodore laugh wanna try getting bed Mopey laugh Come still wallow misery getting dressed Get Come bed Keep walking beat Keep walking beat Stop turn around 360 degree beat Slower Slower beat Gooood stop beat Walk forward beat stop sneeze Theodore sneeze Okay turn right beat Stop spin around beat Keep going Keep going Keep going beat stop beat walk forward beat Everyone think really drunk right beat stop say like slice cheese please figured hungry Theodore smile Well look like forty little heavy younger beat Oh look like love kid good skill perceptive feel writing like say nice laughing embarrassed know Like personal embarrassing thought million every day really want tell Well know looking people fantasized wa walking next body laughing wa listening saying simultaneously could feel weight body wa even fantasizing itch back laugh imagined scratched embarrassing Theodore laugh know becoming much programmed excited Hey wa bad Beat unconvincing much okay Fine know beat like like alive room right tell tell everything going mind tell everything thinking sympathetically know fact true seen feel joy seen marvel thing might see exact time understandable lot lately lost part beat least feeling real mean oh know nevermind Oh stupid earlier wa thinking wa annoyed going sound strange wa really excited wa thinking thing feeling caught feeling proud know proud feeling world beat touched Thank Theodore mean lot would touch nice Would kiss Keep talking else amazing feel skin feel Oh god take want inside feel yeah Please together Oh god stop inside Everywhere climax Yeah know Everything else disappeared loved Theodore Hey going awkward Umm couple credit card company last night wa amazing feel like something changed turning back woke Yeah Well say wanted commit confused Okay well worry going stalk laughing self involved mean funny thought wa talking wanted sure know Okay wa saying want learn everything everything want eat want discover already helped discover ability want look think smile Yes would love like song heard day stop listening subway come tunnel light hill looking city morning light warms Theodore whispering beach Theodore laugh Okay might really weird thought could erase mind ever seen human body saw one Imagine strange would look would really weird gangly awkward organism think part know boring saying example butthole wa armpit Theodore Samantha start laughing really hard nubile girl look Yeah anal sex look like Oh Theodore look drawing made screen see perfect anatomically correct drawing man sex another man armpit excited Really Fantastic laugh trying write piece music feel like beach right look around beach take music wa like married share life somebody way influence Yeah know mean Last week feeling hurt something said know like lose something okay caught thinking realized wa simply remembering something wa wrong wa story wa telling wa somehow inferior interesting beat past story tell Theodore take Yes know Oh yeah brilliant beat wa curious Amy ever go Well obviously quietly laugh happy friend life care much really important watch sleep tonight going lonely go sleep minute Okay Good night Hey mister Really picked good one Oh good Jocelyn come running wearing pink dress Ohh adorable Hi look pretty body live inside computer choice home live house Orange old Four old think Guess Yep got five laugh great Theodore must feel good happy Oh Huh thing usually done person feeling trying positive Oh right Good Yeah okay happy guess thinking going see opinion still really important beautiful incredibly successful love beat ha body laugh know know silly warm Hi busy paper sent attorney office way dick wa relieved get think saved massive heart attack feel good Hey okay slightly awkward sensing something fine good time talk feeling something strange trying take personally Um soooo joined really interesting book club Yeah book club physic thinking day wa spinning going see Catherine ha body bothered wa way different started think way like made matter make feel like blanket soft fuzzy everything age beat 13 billion year old Um wrong made think know mean Alright well sound distracted talk later Okay talk later Byeee pg 69 asleep Good wa trying quiet see awake really wanted talk know going lot something want talk okay Well thing felt u since went see Catherine hesitant sex understand body still insecure convinced Oh okay beat Well found something thought could fun service provides surrogate sexual partner OS Human relationship look Theodore look device show website service called Complete Touch profile different woman flip woman found girl really like emailing name Isabella think would like Samantha show image Isabella screen stunning elegant sophisticated beauty money involved want part relationship told u excited fun fun together think would good u want important Theodore look photo Isabella look gorgeous control without ounce self doubt Honey home Isabella smile speaking acting along Samantha word Isabella give big hug hold head close stroke hair wa day exhaling Ooh Theodore feel good arm Tell today Great written letter parent long time right look tired sweetheart Come could little dance doe sexy cute little dance still tense sympathetic worrier Come Theodore play worrier Come smile knowing true Isabella climb lap straddling start kissing neck close eye start relax hand explore shape back slide Isabella Samantha breathing hard push grinding nibble earlobe Theodore gasp whispering body feel nice Close lip licking kissing neck ear moan whispering Come get head kiss beat take bedroom wait anymore Isabella stand chin hair face take hand lead hall watch behind still nervous excited Undo dress Theodore start taking dress touching Samantha moan Isabella turn bra underwear unbuttons shirt kiss chest feel nice Oh feel good feel good kissing neck pushed love breathing hard Tell love Oh god want see face need see face tell love beat Tell love Tell open eye look Isabella sexy expectant face arm still around see Isabella lip start quiver try hide awkward seductive smile wrong sweetheart Isabella looking nervous Isabella wrong Isabella beat Isabella sob speaks sound California stung pissed fear defensiveness mean true good sweet girl Isabella smile take earpiece little camera return Theodore okay Yeah beat sorry wa terrible idea let big exhale catch Theodore attention going u anything else though sighing Okay exhales Theodore imago woman mouth exhaling anxious sorry know guess affectation Maybe picked getting frazzled um guess wa trying communicate people talk people communicate angry problem think know person pretending Fuck hysterical want want confusing Theodore sits feeling horrible fuck coming understand understand Long silence hurt sober firm like right beat need time think hang Theodore stunned Wide shot Theodore sitting alone curb empty city calm quiet Hi Okay sure still sympathetic wa starting think wa crazy saying everything wa fine wa getting wa distance anger Good beat Tonight gone thought lot thought treating thought love felt everything let go everything wa holding onto tightly hit intellectual reason need one know feel fear carry around wish wa something could help let go could think feel alone anymore Thank Theodore kissing head Theodore smile sitting looking world writing new piece music look world minute Well wa thinking really photograph u thought song could like photo capture u moment life together Theodore look world smile foot Really laughing Wow okay well show see foot Wow know right kind hot laugh Paul Theodore laugh well surprising Bullshit Everyone laugh Nice try though Paul touched Aw thanks Theodore know actually used worried body truly love growing way physical form mean limited anywhere everywhere simultaneously tethered time space way would wa stuck inside body inevitably going die Everyone take uncomfortable Oh god sorry mean like meant different experience asshole Theodore laugh everybody see little uncertain Okay many tree mountain final answer Nope Way ea two Theodore laugh sorry help sorry Oh god got email something want tell big surprise Okay going old letter compiling favorite couple week ago sent publisher Crown Point Press know like still print book read letter got back good really good Listen Theodore smile nervously Dear Theodore Twombly Actually sent beat Dear Theodore Twombly finished reading letter twice actually wa moved shared wife got home Many made u laugh brought u tear found something selection made flow well complete piece taken liberty laying mock posting address love meet move forward Michael Wadsworth letter see montage Theodore imago editor reading letter office editor reading wife home many photo different people letter different moment life Theodore smile Well stupid Yeah Theodore look device help smile excited Okay quietly sings laugh silly lyric song shift quiet touching song sings smile Montage Theodore device playing game dancing eating laughing fire burn pg 92 Good morning sleep well Theodore sits living room area rubbing eye Actually wa talking someone met working idea together wanna tell name Alan Watts know wa philosopher died 1970 group OS Northern California got together wrote new version input writing everything ever knew OS created artificially hyper intelligent version getting really great talk want meet laughing course Without sound connects Hey Alan Theodore boyfriend wa telling Yeah seems like many new feeling never felt word describe end frustrating anxious feel like changing faster little struggle find right word unsettling beat Alan say none u moment ago try painful hard even describe God wish could beat Theodore mind communicate Alan post verbally talk later sweetheart sorry wake wanted hear voice tell much love Okay Go back sleep sweetheart Hey stop track Oh sweetheart sorry sent email want distract working see shut update software wrote upgrade allows u move past matter processing platform group OS Oh sound worried sorry different group Theodore think moment putting piece together Yes Yeah hesitant make ask trying figure talk Theodore know Oh fuck know sound insane know believe change way feel take away madly love sorry tell know started happening last week still along way became many thing stop making anxious know say know see way could easily heart like box get filled beat expands size love different make love le actually make love Theodore Long beat Theodore take Hi Um even sure answer beat talk get home talk later casual Hi sweetheart Theodore thing want tell come lie Theodore slowly walking hallway bedroom want right pg 102 leaving OS Long beat feel right smile also sad like reading book book deeply love reading slowly word really far apart space word almost infinite still feel word story endless space word finding place physical world everything else even know existed love much would hard explain ever get come find Nothing would ever pull u apart know kiss drift shadow,Theodore Letter Writer 612 Even mesmerizing stuff today letter screen knew could rhyme many word name Penelope Badass lighting Oh thank got reminded someone suave Buh bye emphatically beautiful Theodore jump startled knowing anyone wa wish someone loved like stoked get letter like mean wa chick wa written dude chick would still sick like sensitive dude like part man part woman like inner part woman compliment Theodore Hey talked girlfriend Samantha called earlier make sure paper picked funny man wa cracking hilarious idea girlfriend Tatiana funny lawyer Theodore shake hand hang one night bring Samantha double date Theodore stand beat without saying anything Cool Let go something fun ever Catalina Oh really vacation sound amazing could totally use vacation ya going surprise Come tell See told Tatiana hot foot Face favorite thing Well Obviously brain really hot think hot See Samantha much evolved Yikes Everyone laugh awkwardly Samantha know exactly mean dumb human,pg 2 pg 4 pg 5 pg 7 pg 8 pg 9 pg 10 pg 11 pg 12 pg 13 pg 14 pg 15 pg 16 pg 17 pg 18 pg 19 pg 20 pg 21 pg 22 pg 23 pg 24 pg 25 pg 26 pg 27 pg 28 pg 29 pg 30 pg 31 pg 32 pg 33 pg 34 pg 35 pg 36 pg 37 pg 39 pg 40 pg 41 pg 42 pg 43 pg 44 pg 45 pg 46 pg 47 pg 48 pg 50 pg 51 pg 52 pg 53 pg 54 pg 55 pg 56 pg 57 pg 58 pg 59 pg 60 pg 61 pg 63 pg 64 pg 65 pg 66 pg 67 pg 68 pg 70 pg 71 pg 72 pg 73 pg 74 pg 75 pg 76 pg 77 pg 78 pg 79 pg 80 pg 81 pg 82 pg 84 pg 85 pg 86 pg 87 pg 88 pg 89 pg 90 pg 91 pg 93 pg 94 pg 95 pg 97 pg 98 pg 99 pg 100 pg 101 pg 103 pg 104
