,JEROME,EUGENE,IRENE,INVESTIGATOR,VINCENT
0,Next Godliness say Director smile notion place computer disc Jerome desk deadpan continues urinate every time Jerome hand container Lamara seal label Jerome refastens trouser tell end week Jerome departs fell Lucky wa second floor owner nod return magazine look one tripod missing telescope Jerome nowhere seen guiltily closing book know come referring Eugene medal impressed rueful right hander inspecting hair follicle Leave million year ago every atom hair body wa part star see leaving see going home late back Eugene perplexed interview still going ahead planned bother Last night wa home Irene make note stylus verified Yes wa alone Irene make another note wry smile Looks bad Irene teasing know sure either say together better thing week answer foolish question flatfoot Irene contemplates question gently pressing Well shall say spent evening together Irene still unsure whether Jerome serious Mission Director found office morning beaten bad check nametag Eugene take news smile broadening across face wa still warm confirmed place crawling Hoovers point still tempering Eugene enthusiasm going earn supper got final physical tomorrow Jerome wheel Eugene chair specially constructed platform allows wheel spin mid air Jerome tape electrode Eugene chest attache wire slim recording device Eugene begin spin wheel chair faster faster Jerome monitor Eugene steady heartbeat set headphone much miss Stroganoff like take one chef Let get drive Keep going Keep going Finally car spin halt cloud dust dust settle revealed circling base huge satellite dish desolate location zipping fly drinking like Evian time filtered looking watch 11 15 port maintenance crew day going instead Jerome tap Eugene lifeless leg foot problem attempting comfort okay Eugene car Go sleep right smiling must drunk call Vincent Eugene doe reply drifting sleep Jerome pull blanket verge leaving Jerome attention drawn wall far side room Approaching wall near Eugene mirrored closet detects faint mechanical whir coming inside adjacent condominium Jerome contemplates investigating exit condominium instead climbing spiral staircase condominium Director Napoleon helping today Director regard men suspiciously exiting testing lab worry eye fixed view looking stopped Irene also keep gaze ahead shrugging make difference looking never taking eye Sorry wind caught Irene meet gaze breath wind hair lie plainly visible ground making conversation found friend shrug wa mercy killing name Perhaps ought celebrate Irene collecting sample bag work bench stay think offed Director Eugene wheel Jerome unconcerned found eyelash corridor resuming collection sample Come taking understand make connection hoover cut loss recognize sorry reluctant admission think wa cry Eugene uncomfortable notion really offer Mind borrow tie EUGENE interested car parked outside condominium IRENE sits convertible Citroen DS dressed classic provocative black suit Unaware observed touch lipstick rearview mirror one said change anything ear investigation got enough mind without agreeing selection Good choice Jerome fumble knot chair Eugene knot Jerome tie Jerome intrigued Eugene abstaining ha touched drink thirsty referring fridge got enough virgin sample last u week Never stopped regarding Eugene head God sake stop plucking hair Someone went lot trouble make sure go bald trying hard convince Yes would angry wa beautiful quickly turn away lead applause stage pianist raise hand acknowledge crowd hand contain perfectly formed extra finger conspiratorial Better nodding Irene direction want give contaminated specimen get meaning IRENE play along shrugging coyly cop see EXTREME CLOSE Jerome hand furtively retrieves hair follicle attached shirt cuff hair already finger pretend pluck hair head faking wince appropriate moment cop wearing transparent latex glove take follicle place receptacle kit short moment hair confirms JEROME driving ID appears kit electronic screen cop departs Irene look questioningly Jerome Thanks answering unasked question never know swab Irene nod however clearly convinced shake doubt mind Come miss next exactly wrong still quite recovered surprise course Complicated stop apologizing trying blasÈ know altered birth somebody told going live forever preparing die ever since course know eventually smiling back get hope Commander Irene enters craft yor fault Director afterthought predecessor still around may going Gaspra referring table lined syrinx plunger Lamar opening blood bank syrinx clearly Lamar idea Damn pulled away Lamar grasp Jerome withdraws bent needle blood still squirting vein unfazed putting Lamar ease must practise Lamar Lamar hurriedly take syringe Jerome regarding squimish detective hold gauze arm Need always get shoe Detective notice spatter blood across brogue look disdain wipe clean toss incriminating tissue hygenically sealed garbage shoot Lamar place Jerome labelled vial carousel immediately analyzed computer Jerome legitimate Employee ID code appears screen joking darkly guess somebody beat slightly guilty sorry got plan referring bandage already got doubt act like nothing wrong Michael Eugene look askance Everybody go afterthought pick jacket okay seeing bravado still able talk away conversation keep getting longer time Belt phone say Forty five minute later reply bad wry smile enjoying fascination never dessert trolley wheeled Let order Jerome selects chocolate torte trolley Jerome savor spoonful Irene tempted remembers sure even know taste like Irene Irene go deny cannot MICHAEL suddenly approach table WAITER tow Irene steal taste dessert finger plate glass whisked away table immediately hoovered Michael whisper Jerome ear attempting explain hasty exit check take forever grabbing hand Let walk holding bruised knuckle safe brought Jerome drag Irene across vast desolate lot lit moonlight Feeling exposed break run anxious Come get later forcing look eye Irene please Irene realizes seriousness begin run clearing wider Jerome anticipated halfway across extremely vulnerable Detective think yo look direction Irene look back across vast clearing negotiated realizing ha done across side clearing come echoing cry center FIGURE remember 99 Chrysler LeBaron exact height front fender shrug Looked right instead left came searching appropriate body part nose stroking face perfect doe child precisely forgot something something home see later Jerome kiss Irene also aware truck interrogates Jerome eye could go together one day Irene considers idea enters Gattaca alone numb Jerome hell get calling Irene Jerome go follow Eugene stop yet afraid guess slow learner see two men embrace Caesar breaking Jerome glancing Caesar locker way left trash locker disturbingly calm Vincent two men face first time long time Investigator transfixed Jerome face scarcely able believe eye nodding Investigator badge Maybe almost sound like believe refusing Anton hand glancing telescope million mile go yet shaking head way succeed Anton see fail increasingly angered God even goading Well answer possible trying convince chance find Jerome swim away second time Anton forced follow Angry gritting teeth Anton call upon determination witnessed constant swimming pool put spurt slowly reeling Jerome Anton gradually draw alongside Jerome certain effort demoralize older brother Jerome ha foxing waiting catch Jerome smile Anton almost trace sympathy forge ahead Anton forced go swim long distance Anton gradually becomes demoralized stroke weaken draining away Anton pull exhausted fearful Jerome also pull However face display none Anton anxiety tread water several yard apart ocean choppier view light shore obscured peak wave calling back late closer side Anton look towards empty horizon eerily calm wanted know Anton never saved anything swim back Anton stare Jerome aghast two men face silence treading water several yard apart dark rolling ocean Jerome turn head back towards shore Anton left alone terrifying realization sound wind water wry smile offering hair Irene take Irene take hair significance lost echoing Irene word first encounter still interested let know Irene contemplates hair finger moment deliberately let fall ground awakening year long time confused forgotten need sample going struggling come term discovery done going Thank take plastic cup Lamar Lamar problem Lamar urinates remember Lamar could gone back nobody would wiser,deadpan Four foot six Vincent grin realizing Eugene referring seated height instant connection two men apathetic still influence whatever smoking Six one ironically referring mutual immobility Yeah want go dancing tonight Vincent smile think better choose menu learning learning trying diplomatic Listen want think ungrateful know little broker call going lot trouble trying tactful Maybe con somebody believing get foot door inside sure sincere glancing space paraphenalia wa groomed something like Even without accident think would made point hell laughing least honest thought occurs Call middle name Eugene going Jerome may well start getting used anybody asks tell truth family disowns disappointment Jerome Wrong color silver tossing bag blood Jerome easy living Eugene wheel away wheeling looking Jerome shoulder signature need work Noone order southpaw anymore still grimacing referring follicle really need much yanking another hair God marvelling Jerome earnestness God serious Jerome ignores learnt lesson hand envelope EUGENE lick flap know relief sure referring bladder bag wear Listen bag stuff anyway may well pay rent Jerome hurrise bathroom difficulty insert urine device first time new improved Jerome emerges living room ready interview forget truffle JEROME place item refrigerator bathroom retrieves bottle vodka vodka incongruous looking beside blood urine specimen Joining Eugene workbench pours drink sensing something amiss trying keep humor died misinterpreting deadpan remark wish act benevolence service community nothing ignition confused Jerome attitude call celebration kill Jerome shoot glance inappropriate remark scoffing Hey much Even J Edgars find something week glancing night sky slightly jurisdiction gently chiding Come got get drunk immediately smiling trace bitterness Honey hurt cured Eugene worse drink grope waitress leg easily avoids clumsy pas want meet real life spaceman Jerome always aware scanning club suddenly spy NAPOLEON Gattaca colleague side room Napoleon taking hit vial concealed hand Jerome abruptly turn back avoid recognized knocking back drink misinterpreting hasty departure right atmosphere going screaming fear exhilaration gotta stop gotta stop gently chiding Jerome joyride idiot could ruin everything stunt like Eugene spy spacecraft launching Gattaca city gazing night sky least piss worth something smiling thought showering right referring rocket ship long stay go beaming still believe sending Belt people never meant born mission discover origin life Eugene laugh pass bottle Jerome glancing heavenwards shaking head know scared height sarcastically referring pool vomit sorry want Jerome meet Eugene gaze trace bitterness Eugene drunken smile Let get Eugene bend scoop vomit hand elevator arrives Jerome quickly wheel away Eugene head flop side pass maudlin sobbing like child sorry sorry know drunk knew wa walked front car walked right front wa never sober life Jerome look Eugene lifeless leg trying cover shock revelation grabbing Jerome collar proud Vincent Eugene head fall back onto pillow phone know ordered ordered Honey Dawn sent Summer Wheat JEROME descends staircase taking step two time immediately go refrigerator removing tray sample Eugene abruptly hang phone particular reason talking make think flicker anxiety blasÈ Could worse could found eye Jerome half smile despite situation going anywhere Less week go life angrily grabbing tray Jerome hand head Jerome acting like guilty man marry eyelash believe one elite navigator could suckered last five year scoffing could recognize referring torn photo 20 year old Vincent wall keep lash lid belong could careless Well save tear Jerome shrug awkwardly pours drink shrug sure could Hoovers got rattled skeptical say referring tie Jerome hand stripe feel good think still drunk last night worry nodding Jerome spectacle forgotten something Jerome pocket spectacle enters bathroom contact lens horn sound outside window second time Jerome hastily exit stay Eugene Irene catch glimpse move away window Jerome emerges building couple drive away Eugene wheel full length mirror regard reflection moment open mirror disguised door opening adjacent apartment cloud condensed water vapor billow GERMAN DNA Broker emerges ENGINEER sends engineer way join Eugene desk Eugene hand German credit card wipe computer looking away got German wa evening teasing thinking telling adamant going feigning hurt sure convincing Jerome ignores remark taking incredulous glancing around room may well invite worry little pin cushion honest looking forward place long guess better something important say take long get answer Hello nonchalant wa never good remember Hello sweatheart Come kiss Investigator scrutinizes Irene reaction merest hesitation take cue Eugene kiss affectionately forehead perch arm sofa Eugene take opportunity rest arm leg feigning boredom Investigator slowly circle Eugene regarding utmost scrutiny compare face doctored Gattaca ID photo passable likeness Eugene bend towards bowl dry retch Forgive getting Irene put comforting hand Eugene shoulder reassuring Irene referring blood flowing syringe okay Maybe find got Investigator watchful eye Detective Hugo withdraws syringe immediately insert small amount blood portable analyzer wear Naturally confirms Eugene Jerome Irene doe best conceal shock Hiding frustration Investigator distractedly tour room Hugo pack gear Investigator idly toy telescope pointed window Next wanders towards closet reach doorknob long closet nodding side room Clean whole house want bad Jerome deadpan could always walk faking Jerome almost laugh despite situation doe notice Irene side room mind racing look Jerome Eugene together run apartment referring incinerator get rid trace although never truly succeeded unconcerned probably leaving around place go Eugene idly inspects one blood sachet deceived Irene clothes ha wear Something could never sympathetic smile common know Irene hand involuntarily go heart say sample ready meeting Jerome gaze might need get back Eugene wheel across room open mirrored door water vapor billow Jerome regard Eugene Eugene lead Jerome inside first time Inside two row four identical industrial refrigerator contain thousand blood urine specimen Jerome regard awe little unease Everything need last two lifetime EUGENE point extra specimen semen first refrigerator extra specimen wish could give afterthought always better Eugene lead way refrigerator room seal mirrored door case get back glancing suitcase travelling Jerome go question Eugene travel plan think better kneel friend embrace got better end deal lent body lent dream Jerome smile hug Eugene final time Eugene stuff envelope Jerome pocket referring note glancing heavenwards upstairs Jerome exit Eugene watch go,Excuse Jerome sorry bother Jerome turn displeased interruption referring notepad asked compile log investigator want know everyone whereabouts last night er verified alone wa home hesitant Yes wary wondering conversation headed confused would convincing Jerome would know wa like Irene turn departs Jerome watch go sorry mean anything know Jerome turn startled trying read face Irene take deep breath abruptly pluck long dark hair head offering hair Jerome take Jerome confused take hair reflex intent challenge still interested let know Jerome contemplates hair finger moment deliberately let fall grounf Friend found eyelash South Wing Valid Vincent trying come last name somebody Jerome turn away disguise alarm quickly recovers smile playing around lip celebrate Jerome catching look astonishment know picking resentment confused angry want show something accelerates away see road ahead Jerome POV Without contact lens blur calling back urgently side mindful light beginning leak sky Come miss Irene stare expectantly back Jerome 20 20 vision unaware predicament Jerome put foot curb wrong moment almost collected coming car Irene taken aback mistiming detect squint Jerome face Jerome figure Irene side highway merely featureless shape feel expectation touch spectacle still pocket unthinkable option shake idea head turn back swiftly flowing highway make mind cannot allow shamed even risk life limb Hardly even glancing traffic suddenly bolt blindly across road Headlights hurtling towards car fortuitously brushing past heel horn blaring Jerome make final leap far curb rush air large fast moving truck blowing final inch sidewalk Irene stunned near miss comment Jerome take arm usher towards dune tell Jerome nod However eye rising yolk nothing focus abstract ink blot envy Jerome think trip make space around sun letting handful sand slip finger satellite right Irene turn Jerome blurting really mind Listen want waste time enjoying unease heart adding quickly careful weekly check ups drug maintenance program blood thinner diet slowly removing hand want know getting Nothing yet start experiencing symptom late fifty matter fact unless come something live much past 67 Jerome mouth drop little betraying surprise statement woman plainly still twenty course think every day Excuse Mr Morrow investigator begun testing afraid better reach elegant pill box Jerome take another spoonful leaving stunned Jerome Spying Detectives distance away parking lot Jerome lead Irene hidden side gate car medication left back upset strangled protest trying kill understand Jerome tenderly remove Irene hand pulse sure Jerome follows inside referring shin happened comforted thought smart awkward raising subject want know ever came willing get ovum Egg Bank fact mildly irritated perceives mocking hypocrite think one moment miss Jerome still focussed entranceway looking skywards go away picking phone call let know Investigator gently firmly remove phone Irene hand replaces receiver cradle moment hesitation Jerome Good see feeling better Director Investigator another time taking Eugene lead Actually kitchen need Investigator switch mini vac take specimen floor promptly kill machine Looking Investigator notice trail Eugene perspiration highly polished floor leading spiral staircase Eugene reading Investigator mind go call word remain frozen tongue Hugo follows superior start descend stair Irene Eugene left staring one another Hello reply Irene hesitantly venture drawn spiral staircase tentatively make way stair Eugene dimly lit condominium wonder reverence examines instrument sample laid Eugene work bench open refrigerator bathroom inspects sample sachet Finally regard empty incinerator looking know wrong never taking eye echoing Jerome word first encounter Sorry wind caught breath wind hair lie plainly visible edge pool upstairs window EUGENE observes couple long around sun Jerome smile Irene seems looking forward trip exit room,tongue insert tip swab analyzer Let see got say FEMALE ASSISTANT looking hardly ha time smile remark information begin appear nearby computer terminal computer gradually build portrait owner tongue using genetic predictor Investigator wanders window Assistant read information screen interest piqued shrug Someone mindful blind still speak INVESTIGATOR alerted chime nearby computer screen discovers face 20 YEAR OLD VINCENT accompanying flashing message gently rebuking subordinate man dead Detective Grudges shaking head adamantly referring bag hand terse 20 percent chance glancing profile Hugo hand know deficients profile indicates proclivity violence already run record living relative irritated glancing sample bag Detective Hugo simple case lost found locate man minus eyelash murder solve focus JEROME work station Although continues work clrarly feel presence INVESTIGATORS mezzanine floor behind MEDICAL DIRECTOR approach programmer neighboring work station NAPOLEON programmer Jerome encountered nightclub previous evening often test Director intrigued Surely know believe suspect referring profile VINCENT Hugo computer notepad unaccountable specimen wa found south wing corridor room Jerome nonchalantly step treadmill stealthily retrieves recording device beneath control panel return cigarette pack casually wipe drop sweat machine towel briefly glance Irene Investigators exit locker room Director idly regard image VINCENT Hugo handheld screen doe recognize face wrong place wasting time word feeling man play odds Detective exactly slave probability likely man ha successfully eluded authority fifteen year brutal killer going come u like lamb Since going underground trace Valid shown scene four serious felony need like anybody murder investigation public happy co operate get disease street gently stroking hair beautiful sure cruel edge voice much wrong lucky see next year roughly force top remains defiant parting leg paying talk customer Michael cater misfit taking perverse pleasure slowly dawning revelation course de gene erate glancing photo Gattaca crime scene work Gattaca else would find eyelash near washroom Nobody stop take leak murder mind racing wa afraid exposed underestimate imposter smiling man change face blood forever Sample every employee within parameter gave pause Intravenous Hugo mouth drop open mention intravenous shaking head Blood vein Investigator turn heel prevent protest Detective ASSISTANTS exchange look exasperation behind Investigator back Something right resolute missed something Hoover Get outside angered Hugo excuse take damn Thank unfazed unconcerned killer midst surveying mostly empty facility since many Josef referring telescope see Director prefer microscope accusing tone run clean establishment showing Vincent mugshot recognize man bet Hugo call side door ha discovered fallen colleague still dazed Detective examining injury hit fist reprimanding beaten Detective touch face swallow spit Hugo Quick clean teeth Hugo us flashlight small dental like implement try pick skin Jerome knuckle Detective teeth Investigator find hidden side door Hugo covering frustration waiting vacuum street shrug ambivalent worried cost regarding Hugo condescending smile said thing myopia obesity think child would le human le violent angry spiteful Maybe two choice Either suspect came back murder scene drink water know anybody thirsty looking empty complex time supervise test personally least nothing contagious Let spoil surprise Irene understand show u way anxious Director Josef call protest one time Investigator way door taunting know Irene hand pill box found Michael think problem believe Detective Hugo take seat chair beside sofa unpacks syringe kit carry Mind take leak Eugene referring ther mini vac May gazing Director struggling come grip turn event Detective regard superior incredulously intrigued could still cling stubbornly theory face overwhelming evidence trace desperation grasping straw Luca could still accomplice Investigator turn away unwilling unable accept explanation Hugo regard Investigator trace sympathy furtively retrieves Investigator tissue trash excited Hugo found listening referring discovery fingerprint something said nostalgia realizing Hugo ha said find Hugo put specimen bag counter contains Investigator discarded tissue Investigator doe recognize interest piqued get Investigator immediately deposit tissue analyzer Vincent Jerome stopped track sound given name voice call make attempt flee turn face pursuer Investigator step shadow Vincent running long remember,standing Venus Anton lift foot bead beneath care take risk confused mean glass clean easier see side Caesar smile Vincent cockiness think staring glass German hope body square accident looking around likely candidate finding none German reach towards PARAPLEGIC sitting wheelchair stairwell directly front head slumped incriminating bong nestled lap German pull man head hair EUGENE Depsite patchy unkempt beard thick glaze eye bear striking similarity Vincent Vincent hold mirror beside face lethargic Eugene compare reflection still fully convinced hair color profile German check entry computer touching dark strand bleach hair thought occurs addressing paraplegic first time tall Okay tall German disappointed tall Even lift never tall okay Jerome wrong shrug Suit German shrug state simply know exactly Jerome
