,SARAH,REESE,VUKOVICH,TERMINATOR,GINGER
0,Big Bob Watch big bun Yes Chuck Mission control Chuck come worth waiting grinning know kinda heart set cashier rest life Thanks Chuck need money still work hour around class Breen turn punch display restaurant small accounting computer Sarah look shoulder modifies week schedule Alright brain surgery Chuck Breen hand apron ceremoniously let fat kid Hi Sarah waitress pause wholesome could puke Yes sir second reach table near collision Mexican busboy two teenage girl cheerleading routine lock step get Burly Burger Okay get Burly Beef mopping fran tically Oh sorry real leather clean spill kid next booth reach dump scoop ice cream top pouch Sarah apron stare mess melting hard earned sag defeat NANCY plump gum chewing waitress stop beside whisper seen lately Mr Miller must girlfriend Aha young Mr Miller lower menu glare smiling ya leaf old man grinning behind menu one see break Chuck Carla got station approach locker room girl take coffee break door burst open Nancy beckons Sarah Sarah Ginger roommate yeah really Say thing Italian Marco reply Ginger pull front gym short peer shake head weakly believe Ginger adjusting ever present WALKMAN TYPE CASSETTE PLAYER hip slip earphone walk along Sarah feigns outrage continuing hooked wa ask could tell sometime Sarah laugh clap friend back turn door marked WEIGHT ROOM Hi Matt Matt look backwards bench reply upside answering phone Hello Ginger Matt resume listening crossly Silence Matt realizes horror talking Sure Bunky Ginger approach Sarah hand receiver go bedroom think big help hate beige one continuing think beige calling Ginger seen Pugsley Ginger enters stopping beside phone answering machine still looking thought check couch behind drape bend beside cur tains Come young man Mind mother C U PUGSLEY GREEN IGUANA cock head blinking vapidly RESUME WIDE Sarah lift three foot long lizard perch windowsill give complacent reptile kiss blunt snout slumping live still love Pugsley place Pugsley large terrarium BEWARE DOG sign taped side continuing going movie kiddo See ya Matt good time shouting Leave continuing phone think somebody sure hope play soon cause need Matt come pick police keep transferring around going try continuing B G number 468 9175 Call kiddo need Stoker Pico Bye Terminator rapidly methodically rifling content Sarah small desk SIREN WAIL approaching pick small card E C U CARD Sarah college card complete color photo phone upset look Lieutenant uh Vukovich put hold transfer another department phone Yes want leave think guy following uncertainly Lieutenant Vukovich REVERSE ANGLE Lt Vukovich Terminator sits motionless BEAT Blue eye pure deep eye saint perhaps 45 cocked AIMED DIRECTLY CAMERA almost one motion bore seems enormous BACK SARAH gun barrel eye go wide hold BEAT like frozen slice nightmare MEDIUM REESE whip riot gun hip firing posi tion overcoat falling back snap FIRES TERMINATOR shotgun blast hit arm FIRES simultaneously Sarah scream 45 round blow stuffing booth seat inch face hair singed burning gunpowder involuntary cry punched double concussion Reese stroking another shell Terminator half rise booth REESE SHOULDER fire cock slide fire advancing Sarah booth Terminator blown backward center divider crashing glass pitcher beer table opposite onto floor Sarah screaming scrunched booth Terminator lying back foot table full drunk patron ha two rifled 12 gauge slug chest one arm bar customer frozen weird tableau cowering gaping Sarah stop screaming Reese stand motionless gun aimed sudden silence sound cocking shotgun abnormally loud TERMINATOR still smoothly roll crouch slip UZI machine pistol beneath overcoat ha hang ing shoulder strap seem impaired swing around fire Reese roll like cat come firing burst UZI rake bar stood orgy shattering glass Total pandemonium SEVERAL ANGLES patron bar run scream dive cover depending upon level intelligence Reese slide glass Sarah booth seizes wrist TERMINATOR kneeling amid chaos raising UZI one handed Reese tug viciously Sarah arm sprawl across booth seat moment divider seat cushion erupt hit UZI ANGLE RUNNING PATRON burst 9mm fire catch chest pitch Sarah booth pinning Reese fire duck fire Tables crash window blown table candle roll pool high proof alcohol behind bar ignites WHOOSH Reese feed two shell riot gun TIGHT TERMINATOR island slow precise movement amid confusion drop spent clip Reaches another bloody hand MOVING REESE vault row booth start firing point blank range unloads shotgun Terminator belly awed whisper Oh God whisper Yes hurt hoarse whisper mistake done anything believe happen ing could man get Reese tone equal part hatred respect reply machine mean like robot wa bleeding moment blinding light sears Reese look left shoulder see CHP cruiser coming alongside Look Reese know want help Hey stupid know build anything like yet future right future patronizingly Right Like shot unlatches seatbelt pull door lock ha door half open Reese react catch arm haul struggling back car Sarah sink teeth hand strength grip slacken Slowly without releasing reach across hand shuts door face show reaction Sarah draw back stare blood running arm bite grim scarred face light turn green Reese drive Sarah taste blood wipe mouth weakly plead ing let go quietly stop Reese look Reese doe want lying close forced intimacy Reese voice urgent whisper almost ear cruiser pass close hear radio clearly Tell start beginning Reese muster thought start understand shouting Reese voice flat desperate Lieutenant sure Maybe see body God Ginger kiddo sorry Vukovich take coffee cup arm sag start spill almost audible guess Silberman doctor Reese crazy turning Reese crazy Vukovich hand something look like umpire padding punching windshield sleep Okay lay head wadded blanket everyone leaf office Freezing Reese got first name Kyle like go time wet Oh god beam flashlight hand glistening blood incredulous Caught one mean got shot Reese shrug gotta get doctor Forget crazy Let see Sarah open jacket flashlight beam show shirt bloodsoaked shoulder continuing Jeez idiot Take cradle flashlight knee open first aid kit remove jacket gonna make puke Talk something talk Tell son tall place gauze pad place start wrap like Well least know name suppose know father tell get lost meet interrupting Stop want know Hold still wa John ordered volunteered talk thing done yet past tense making crazy think pause sure got right person Reese appraises coldly Come mother future tough Organized even balance checkbook cry see cat run even like cat pull bandage tight knot anyway know guerrilla warfare angry Look Reese ask honor want brightening like first rebuttons shirt return warmth conserving embrace Sarah gaze entrance night closing eye Okay Talk murmuring Kyle watch helicopter circling far distance wa dreaming dog Reese extricates step culvert world pretty terrifying Put away get one hold thumb passing traffic Reese watch incomprehensible ceremony skeptically continuing work really Reese surfer future Thanks Let get cleaned Kyle head WOMEN RESTROOM Kyle follows inside know Mom soonest could know Mom Mom talk long okay pause wa TV Really pause Oh hate picture give graduation picture pause okay really Listen want pack stuff go cabin day ask question gotta get going gotta go Bye bye Sarah ha idly leafing DIRECTORY whim look something freeze moment find listing triumphant expression rip page book Thanks lot going Look found Cyber Dynamics Corporation say going develop revolutionary new thing Whatever become hotshot computer guy get job build El Computer Grande Skynet government Right Well gonna uninvent bastard Eighty six blow place burn Something Reese Think prevent war Nobody else gonna go anybody official wind back jail walking cuisinart ha got u upset mocking manner Listen Understand military objective Reese person Reese take arm pull foot Fuck Let go jerk arm free reach outdistances running Let go bastard get one arm free whack hard face Reese reacts instinctively leaping back defensive crouch Sarah freeze see 357 hand continuing scared angry Oh real smart Go shoot brilliant Reese trembling lower gun Sarah shaking emotion Tears roll cheek voice crack continuing Jesus Christ Reese see scared straightens arm go limp side turn away continuing spend life waiting thing catch always looking shoulder wondering left tiny clue behind Reese respond gun slip finger seems drain sag knee moment stretch sunlight moving shaft leaf sound small stream nearby bird chirping Reese crawl continuing quietly Kyle change Kyle try take shoulder hand continuing fate make Right Come Let go kiddo Whaddya say pick sign look second get Yes want know got turn desk clerk female version pawn shop lizard clerk need room kitchen dying shower could use one better check bandage Mom tell wa told say Okay number ready Let see Corn syrup Ammonia Moth ball Mmm dinner must fun child hood wa thinking much got show get mind boggling po sibilities Disneyland beach movie matinee popcorn foot long hot dog want buy hot dog bad Kyle thing never seen done wherever go whatever touch bring war want want feel like slipped invisible line world Everything see differently like nobody else understand help even touch u Reese look finally catch gaze reach hand seems may taking comfort turn wrist read watch find u say never Look shaking legend huh must pretty disappointed softly Kyle woman time like meant someone special girl know softly sorry Sarah study moment sitting slightly behind put hand shoulder back tracing line scar fingertip much pain feel nothing great sympathy Oh Kyle Reese take long slow breath answer doe voice ha new quality unfamiliar tenderness Kyle lean forward kiss face frozen mask continues tenderly begin respond dam break hold tight trembling embrace clinging like life Kyle pick carry bed kiss neck chest tracing scar lip unbuttons blouse slowly Sarah guide powerful hand bet ticklish continuing doggedly beg mercy second Reese seems unperturbed Finally begin squirm supposed Reese becoming desperate grimace spread across face becomes grin laughing trying escape let collapse laughing together Sarah gaze grin glimpse Reese might another life moment later grin vanishes sound dog barking outside Reese bed instant crouched tense eye alert Feral ever Kyle oh God ha bullet chest Another ha broken arm Sarah feel hope recede Alriiight rapidly Come come come run bike run healthy roar Hold real tight okay gun engine roar shouting Hold goddamnit rous slightly gripping tighter HIGH ANGLE MOVING VEHICLES Sarah start ZIGZAG desperately across four lane truck stay closing trailer WHIPLASHING VIOLENTLY Kyle got hug panting leaving anywhere jerk figured Kyle John son Reese eye refocus continuing going anybody else want anybody else Listen pause resume commanding military shout continuing Move Reese Let go Move drag foot stagger Hinges SHATTER firedoor hurled inward Terminator scan darkness ANGLE PANNING SARAH KYLE move machine cyborg step forward scanning methodically Sarah Kyle move crouch treacherous tangle pipe machinery Kyle pick length pipe use weapon climb onto cat walk two huge mechanism Sarah clamber innocuous CONTROL PANEL knee inadvertently hit RED PUSH BUTTON ROAR stamping plate HYDRAULIC PRESS slam inch hand Startled tumble catwalk Terminator eye swivel hears single non rhythmic sound Kyle Sarah run end catwalk find door locked Come double back escape cul de sac Terminator step front cutting voice icy terminated fucker E C U BUTTON bloody finger stab FULL SHOT showing cyborg ha led continuing tell father tough one change decision send knowing send Kyle could never God go crazy thinking suppose tell owe maybe enough know hour together loved lifetime worth CLICK WHIR Sarah jump sound nearby breaking reverie small MEXICAN BOY ha snapped picture beat Polaroid camera hold speaking rapid Spanish pretty good hustle kid Four Quatro boy take four dollar watch snapshot develop good photograph wind lightly ruffling hair expression thought ful slightly sad recognize one Reese carried 2029 slip short pocket say quietly know CAMERA CRANES pull away driving across flat desert ribbon highway brilliant flash crescendo horizon horizon rim world,day date viciously year SHOT whine metal side escalator behind Reese head vault escalator rail leaving amazed cop lying floor Reese bound frozen step pocketing 38 Police Special coat Cops dash maze aisle converging escalator Gimme falafel uh yogurt Baco bit counterman barely look pass mess window Come want live look pointing calmly Hold injured shot response reach run hand arm leg chest Sarah flinch feel BLIND PANIC BOILING WITHIN push hand away open door Reese slam back seat slap Hard continuing exactly say Exactly move un le say make sound unless say understand speaks locking door fastening Sarah seatbelt cinching tightly like would child answer continuing shouting understand help Reese Sergeant Tech Com DN38416 Sarah stare numbly outstretched hand zero strength automatically return handshake continuing Assigned protect targetted termination important live Sarah close eye shut man Terminator Cyber Dynamics Model 101 robot Cyborg Cybernetic Organism yell roar air broken windshield second Keep head Good cover pause Alright Listen Terminator infil tration unit Part man part machine Underneath hyperalloy combat chassis mircoprocessor controlled fully armored tough pause slide around another corner continuing outside living human tissue Flesh skin hair blood Grown cyborg cutting Pay attention 600 series rubber skin spotted easy new look human Sweat bad breath everything hard spot wait til moved could zero yet forty year Reese driving sedately low profile eye rove constantly searching place ditch car Sarah eye alert well tone becomes bit cool One possible future Four point view know tech stuff Right come red light Reese stop coldly Cyborgs feel pain wipe hand pant slow intense Listen Understand Terminator reasoned bargained feel pity remorse fear absolutely stop Ever dead Sarah slump utter resignation Maybe weapon know much wa war year Nuclear war whole thing gesture includes car city world continuing everythingis gone gone survivor Nobody knew started pause wa machine Defense network computer New Powerful Hooked everything Trusted run say got smart new order intelli gence saw people threat one side Decided fate microsecond extermination Reese pause continues le like military briefing quieter continuing see war wa born ruin Grew Starving Hiding H K Hunter Killers Patrol machine Build automated factory u rounded put camp orderly disposal push sleeve jacket show ten digit number etches skin forearm Beneath number pattern line like auto matic pricing mark product package continuing Burned laser scan pause u kept alive work Loading body disposal unit ran night day close going forever helicopter move overhead searchlight illum inates car interior move rotor sound fad Reese start car continuing wa one man taught u fight storm wire camp smash metal mother fucker junk turned around brought u back brink pause name Connor John Connor son Sarah unborn son Sarah stared yelling Steer Holding gun hand lean window still keeping throttle mashed Sarah grab wheel fighting control car One Thirty Second Perry 21 27 speaker right wa assigned Recon Security last two year John Connor SKYNET computer defense system built SAC NORAD Cyber Dynamics modified Series Yes choice defensive grid wa smashed taken mainframe Taking Connor would make difference Skynet wipe entire exist ence captured lab complex Found ever wa called time displacement equipment Terminator already gone sent two u intercept zeroed whole place Sumner make Nobody go home Nobody else come recorded CUT WIDE revealing Sarah Silberman Vukovich Traxler watching monitor sitting amid incredible paperwork clutter desk top recorded con trolling hostility go naked Something field generated living organism Nothing dead go recorded build fucking thing recorded Surrounded living tissue recorded official record lost war computer knew almost nothing Connor mother name lived city scanner picture Terminator wa systematic C U REESE SCREEN go recorded con tinuing heard enough Decide going release recorded voice rising talking Get SARAH DOLLYING SLOWLY C U hear Reese begin shout authority C U REESE SCREEN look straight camera recorded still get find doe doe MEDIUM VUKOVICH gesturing Silberman near machine kill recorded con tinuing stop wade C U REESE SCREEN rising partway chair yelling recorded continuing reach throat pull fucking heart screen go black Vukovich ha cut tape Let get road cold Come sits beside wrap arm around blanket covering Kyle White light Pain Like ripped inside slowly Like born maybe Sarah scowl draw hand jacket caught one back bad Sarah sits turn toward okay Forget looking wound See Missed everything Passed meat Sarah start swabbing flesh wound height ha wince damn ha eye Sarah glance face second go back work thoughtful trust got strength die second John John never said much dy Even war volunteered wa honor chance meet legend Sarah Connor taught son fight organize prepare wa kid hiding war stop taping seems lost bravado dissipated sure Ow okay better tight learn John gave message Made memorize Sarah message Sarah thank courage dark year help must soon face except tell future set thing Fate make must stronger imagine must survive never exist Sarah stare enormity becomes real Reese move arm testing bandage continuing Good field dressing Sleep light soon Alright pause stay day night move around H K use infra red still watch bright John taught u way dust infiltra tor started appear Terminators newest worst monologue PANNED darkness outside helicopter fly FRAME leaving black ROTOR ROAR fade used spot Terminators Sarah groan straightens leg Sarah Rad tube Bag Z pushing Instead following direction Men Room Kyle wanders toward drinking fountain bunch kid running around throwing water paper cup Reese shamble like zombie stand among child alien land without fear watch people picnic table laughing listening portable music Kids squeal Dogs bark afraid open like Sarah point directory page lying table Molecular memory uneasy way wa told Sarah fear ha replaced excitement cold Tactically dangerous lay low mission Let go Time move warning tone Sarah dash footpath among tree clutching sign Reese follows wood whisper wrong meant see gesture surroundings continuing like dream touch grass trunk tree continuing beauti ful hurt Sarah death look beseechingly continuing understand gone Sarah put arm around sniff wipe nose back hand enough Later going materiel Keep hand 38 took detective take without thinking leaf realizes ha LOADED GUN HAND without slightest idea use lay gently dresser afterthought turn one finger pointing way Sarah move curtain slightly look outside preoccupied Plastique also box shotgun shell road flare tape scissors pan strainer many odd utensil substance chemical Nitroglycerin basically Bit stable learned howto make wa kid Sarah look bit stricken contemplates evening ahead Make sure none thread like screw end cap gently good seven like make fuse Hot dog whole life ha combat possible head 0200 give four hour sleep want finish Probably Sarah get zeroed get away disappear without trace Different country different name everything case send another one Several beat Sarah speaks eye seem luminous dark Good fighter Someone mechanically pause Never look away outside window Pain controlled disconnect better way John Connor gave picture never knew wa old Torn Faded young like smiling little sad always wondered thinking second close eye reach toward fingertip trace contour nose chin cheek continuing memorized every line every curve open eye looking right continuing Sarah came across time love always Sarah quietly overwhelmed Reese look away continuing sorry said uncompre hending Ticklish Sarah hand move FRAME moment Reese look puzzled think like whispering Listen dog Light Sarah ha holding BIC LIGHTER near tip fuse thumb flame fuse catch Reese twist wire engine start turn Switch place slide keep hammer weakly Sarah weakly Cover footstep sag sliding wall pull Half carry maze machine dark gallery filled WHIRRING CLANKING SHAPES SHATTERING CONVEYER BELTS improbable mechanism lashing mindlessly Reese slip floor Sarah longer able support faintly Leave Sarah crouch beside Grabs shirt front Yells machine shouting Run push Sarah roughly stumble away Kyle raise pipe good arm Terminator advance shoulder Run damn hesitates backing away cyborg swing Reese,Give short version shit Traxler turn passing DETECTIVE interrupting right name one Valley Division mopped noon Traxler slip something clipboard hand Lieutenant pondering gotta kidding new guy short stroking one one day pattern killer comment Traxler enter office shut door nodding ab sently know reach next girl yet Send unit Call Call Traxler pick phone begin dial number Vukovich set coffee cup unwraps stick gum pop mouth continuing Got cigarette hear gonna goddamned Phone Book Killer heading door make statement gonna give name Maybe jackal help u look watch straightens tie continuing get tube eleven may call u pause look phone relax pause Yeah know Pico alright phone Alright Ms Connor Listen carefully public place safe til get Stay visible go outside restroom minute hang grab coat motioning Traxler Let roll Let see guy like playing hard ball shouting fuck going TWO LAPD UNITS arrive behind motion nearest one continuing Cover alley back head inferno run shouting Go Go got drink already identi fied doubt Sarah begin cry slowly quickly gently Sarah pause Sarah Dr Silber man like tell everything Reese said feel leaning forward Shut Sarah body armor TAC guy wear stop 12 gauge round individual must one coat Sarah want believe God help wrong stretch get sleep take mom good hour get Redlands Go ahead safe thirty cop building quietly better Stay turn locking knob slam door Leaving alone flinch SHOTS SOUND CLOSER continuing keep alive Reese snatch gun key run C U VUKOVICH watching go,without inflec tion Nice night walk surround swagger malign good humor Nothing clean Right clothes Give punk exchange glance dismayed coldly phased plasma pulse laser forty watt range Uzi 9 millimeter clerk dig deep find scrap smile evenly Wrong raise barrel pull trigger gun THUNDERS Sarah Connor One Four Three West bound Olympic approaching Overland friend Sarah Connor wa told see please come back turn walk front door ANGLE PAST DESK SERGEANT F G FRONT DOORS officer absorbed paperwork watching pair light get BRIGHTER outside door RAPIDLY glance last second glare fall fully CRASH Several cop late night loiterer scatter car smash foyer blast sergeant booth crushing wreckage Fuck asshole return scan,three aaand four lady feel good group collapse ensemble chorus groan Let think positive next time play FM version Ginger walk Sarah class disperses Marco leaning wall next Sarah enjoying attention wasting time kiddo Let go grab Sarah arm pull door Sarah catch glimpse Marco expression shoulder door close guy jerk favor continuing think somebody gonna Look shriveled bi worked lat ab since Wednesday softening Come wimp lean sits meet kiss bad guy discipline Sarah wait break clinch speak Alright warm ups Back work Bunky Ginger readadjusts headphone two girl walk away Hello covering mouth piece Great Sarah hold another one Great advisory tone Alright beige one advisory tone wear beige one Sarah gather blouse walk studying reflection Better mortal man deserves Sarah grin go room lately check message groaning Totally nauseating Sarah drape lizard across shoulder sits contentedly look purse Ginger ha rewinding message tape punch PLAY MALE VOICE heard bum ha Porsche treat like Friday night crissakes break kneecap Sarah resignedly slip Pugsley shoulder Sarah exit kiddo Shoo Go make belt Pugsley disappears large fern window Ginger set task slathering crunchy peanut butter stalk celery
