,JOKER,MURRAY FRANKLIN,SOPHIE,RANDALL,MOM
0,getting crazier Despite laughter real pain eye Something broken Looks like slept day Yeah mean different day really like think could ever work office Behind desk beat offense smile Writes something Looks clock srunning late next appointment Everyday dodging subject sorry bring Yes Beat using journal also joke diary Funny thought observation tell pursuing career stand comedy half listening flip journal think Right ANGLE JOURNAL page page note neat angry looking handwriting Also cut photo hardcorepornographic magazine crude handmade drawing flash anger cross Joker face see picking athis right eyebrow almost obsessively Trying stay calm eyebrow actually half gone Something doe lot realize wanted read social worker give look read something inthe page give pause Yeah mean personal know ha good day mostly bad big help really need nod Yeah good wa hospital last episode wa trouble getting visit look back clock need get nextappointment Yeah wa wondering could ask doctor increase dosage medication Nothing seems make difference lying glance file wanna feel bad anymore bothering wa day day everything get back foot pharmacy bag Picked medicine Gonna make dinner call Hey Sophie turn around tell mom said hello smile yeah said Yes Nothing letter Yes sure head right gonna make dinner okay busy man eat need eat Maybe watch much television playful Everybody talk Stop even gonna run would Thomas Wayne want mayor good businessman eat dinner feed bite food feeling today teasing Maybe moon Maybe werewolf HOWLS SOFTLY like wolf laugh tip mailman Okay try office Tomorrow Hello personal letter Mr Thomas Wayne kind important need make sure get Oh Right well mom used work Wayne family 12 year wa housekeeper couple business people waiting behind Joker meeting Mr Wayne know maybe least call back Tell Okay Well name know left Wait right go glass shout Mr Wayne Mr Wayne start banging glass group keep moving noticing wa bunch kid left alone Randall open locker nod mother say people nowadays lack empathy mean like feeling people Kind different Randall come hand Joker brown paper bag Jokerlooks inside GUN 38 snub nose revolver Joker look confused money Randall Hey Hoyt Gary said wanted see quite even performed yet working material business fine tuning Hoyt look Takes drag cigarette got jumped told voice tightens sign Joker stare Hoyt blood forming forehead let see lying promised would get Look tilt head back rinse hair water container letter important think gonna Help u worked 30 year ago make think would help look conviction want worrying money Everyone telling think stand ready big club matter time get break step towel helping dry mean quickly turn TV volume REALLY LOUD Shoves still smoking gun couch cushion know Americans really giving Japs walk darkness Kisses forehead softly sorry turn Randall tell gun wa loaded friend luck could killed someone beat could killed CLOSE LAST LINE cross could Writes still killed CLOSE JOKER cross something louder kill Beat Hello like open account look Oh hi weird pausing see gonna laugh good know worked bank glamorous Look place laugh stand awkwardly moment looking around seewhat laughing Realizes thought wa making joke Beat comedian stand comedy Yeah know always making funny observation Always look next bit make sense said hi mom Last week said say hi mom Made day interrupted BRANCH MANAGER 50 white heavy set ha come behind Sophie covering trying act cool Okay Thank sir thank well Miss Joker walk back wall form fumble around minute clearly open account begin filling form shout one particular happy know stomp foot Joker kid stomp sing along happy know stomp foot stomp stomp happy know really want show happy know stomp foot song wind KIDS NURSES clap Joker take exaggerated ridiculous bow doe 38 SNUB NOSE REVOLVER slip pant slide across floor Everyone stop Looks gun floor phone Hoyt let explain phone wa wa prop gun part act phone Randall told phone Hoyt phone Say phone low fuck fired phone louder fuck fired shake head stifling laughter Please Nothing condition Joker reach bag get one Forgive mylaughter card third guy see reaching try tograb bag Joker pull stuff anything guy rip bag hand Hi like laugh Water dripping white grease paint running face Remember told stand comedian Hi Beat Hi like laugh continuing without taking breath Remember day told stand comedy Well set next Thursday inviting bunch friend wa wondering maybe wanted come check cry cry Beat sorry happened finally Okay Well info right flyer start walk away turn back know say laughter best medicine Sophie wipe eye manages smile Well think going read lied Everything bother personal private thought Plus contains original comedy material feel comfortable handing look shake head mood deal meeting Okay gonna get medication Beat talking mother shushes Joker sits end bed nextto one Good Morning Gotham show trying stop laughing good evening hello deep breath trying stop laughing Good keep cracking hated school kid mother would always say bad imitation mom still laughing enjoy One day work living laugh gonna comedian Dead silence Except Joker still cracking laugh Really see much Sophie pause know say light acigarette heard wa heart pounding friend forgot recovers Yeah decided invite performer sometimes want see real crowd reacts People already love notion know Yeah know something like happens think call Hey want get coffee Sophie turn around smile look great even infront mound garbage bag line sidewalk AMBULANCE SCREAMS SIRENS BLARING Sophie sayssomething Joker hear keep walking Joker chase trip TIN GARBAGE LID CLANG CLANG fall flat face Sophie turn burst laughing help butlaugh first time laughed night know awful Take someone like Thomas Wayne example hero Sophie one save city happened job bank talk Beat Every time think Every time Sophie smile interrupting go bed Right Wait mean catching breath sorry thing know read get brain injury lesion mom said wa born way Born laughing Kind actually started wa kid kid made fun called Happy good way got sick one day wa ten took razor cut smile onto face taken aback point scar Sort like want happy happy look still smiling watch beat thinking night whole life sit beat Quiet quietly life hears Ellis Jazz Orchestra playing show sclosing song instrumental version Frank Sinatra Life music continues Joker put face hismom nose see breathing dead feel breath cheek pick mother arm carry intoher bedroom music almost dancing hera leaf room stay behind Life still playing TV come back living room turn TV Takes jacket throw couch Noticessomething sticking jacket pocket pull envelope wa supposed deliver Thomas Wayne stare beat Quietly rip open start read letter CLOSE WORDS Dearest Thomas know else toturn Need help son son name Arthur Stops reading stay son JOKER STARING LETTER reading word overand son come never told could tell raising voice excited Apparently Thomas Wayne son could keep mother slowly getting bed shout yelling excited real Thomas Wayne father lower voice trying sound calm Okay Mom Better please talk Joker lean closer door Leaning withjust head Please eye still closed head leaning door would say wa prop gun pull fell ask Randall wa idea know anything Randall shoot anybody time got somebody real important gotta go see Joker turn go turning back around talking Randall nose name Arthur see Mr Wayne wa trying make laugh hand back Joker please mother name Penny Fleck used work year ago tell Mr Wayne need see know Alfred say anything Joker put face right bar whisper boy hear need cover sure Mrs Wayne wa upset found let speak Mr Wayne Alfred lean closer Joker almost look like feel pity blurts Thomas Wayne father Alfred look Joker help crack laughing JOKER REACHES BARS GRABS Pulls close trying choke still holding wand flower one hand CHOKES ALFRED Joker see little Bruce wide eyed shadow looking horror Joker stop Lets go Alfred Takes running back street away Wayne Manor magic wand hand leaving rest clown gear behind told stroke Beat laughter choking throat Tears rolling face take one cardsand hand Det Burke Burke glance card askeptical look face know anything gun wa prop gun Part act Joker laughter finally stop good said funny detective share another look mind go back look mother Detective Burke step close hold card Joker handed Clown thing think Joker walk away head sliding glass door motion detector engage Excuse wa wondering could check mother One nurse desk look seems slightly annoyed Penny Fleck like take home gonna wanna stay long like hospital doctor like hospital either Beat resident nod okay Looks clipboard Okay Thanks turn go resident continues Symptoms tell symptom Excuse sorry know talking walk away table strangle three fucking stethoscope hanging neck Beat Yeah Dad Beat Thomas Wayne hear wa flushing theurinal walk toward sink name Arthur Penny son beat know know want anything Well maybe hug Joker smile emotional Thomaslooks like fucking crazy Yes let let see came many question Thomas Wayne laugh turn goldfaucets one sink know Thomas Wayne keep washing hand even lookover Joker adopted Thomas start drying hand believe Thomas finish drying hand Turns Joker toneway serious try shaking head still laughing choking con Sophie WALKS DARK LIVING ROOM catch glimpse Sophie naked riding top GUY couch guy see Joker standing shadow jump Sophie turn see Joker well scream ask question doe someone wind people committed crime nod look Yeah know Sometimes know know think take clerk half listening scan paper work Last time ended taking people Bad shit thought would bother really first time clerk look hard try happy time know everything going shit around backtracking Yeah cut Anyway wa talking talk clerk nod Finally find wa looking saying loud hear wa patient guy open file Yellowing page record handle bad pretty bad run clerk put file desk wait Sophie get know mean never woman like feel like beginning kind woman doe mother turn toward shout GiGi run Sophie side see going seeif mother okay listen GiGi need hear mother bad person whore seeing two men trust break fucking heart Joker turn go behind GiGi start cry closeto tear Sophie take reach grab Joker spin quickly around face look like mighteven hit come nothing ever come easy Sophie slap hard across face turn andwalks away CLOSE JOKER begin laugh phone skeptical phone Yes Joker look cat purring foot kick away phone Murray want come show remember used tell God gave laugh reason purpose bring laughter joy fucked world look confused HA God wa one boyfriend could let happen kind woman kind mother look away real name whole body shaking overwhelmed emotion C mon know wa adopted name really look back struggle speak interrupting snap Happy happy happy one minute entire fucking life reach behind grab one pillow know funny know really make laugh Leans closer face face used think life wa nothing tragedy realize fucking comedy wanna hear joke Murray wait Murray answer Joker nod okay open notebook reading Knock knock cat still watching foot Joker cross uncrosses leg Looks uncomfortable glance cat hear cat talking nod frustrated Yeah know cross uncross em feel completely unnatural Joker get couch walk back across living room Waves audience Mimes shaking Murray hand Mimes unbuttoning coat sits Crosses leg Thanks Murray tell much mean life long dream joke Joker stand back Looks cat right right uncrossed better Joker sits back cross leg time wiping eye restrained anger right always Joker pause moment start walk away saw Yeah well guess get joke interrupting hospital buried mother detective share look Garrity pull card Hands Joker look reading card Right Thanks coming wa joke hear applause followed familiar opening riff ELTON JOHN Bennie Jets today Randall look laugh mom died beat good time middle something catching breath gonna TV tonight believe Gary answer move okay Gary go Gary back away toward door Joker sits moment breathing heavy wipe Randall blood face shake Murray hand effusive Murray believe real really kidding Thank opportunity watching forever mother never missed show Murray nod listening heard believe believe anything thought would good act heard Gene Murray share look Thank Murray Hey Murray one small thing bring introduce Joker Murray Gene look back Honestly even know real name Joker smile guy tell kidding Besides called show Murray joker Remember nod still laughing Yeah great Joker keep cracking Audience still sure make awkward laughter laugh right political Murray trying make people laugh reading Okay one Knock knock nod read want get right Knock knock Murray make face like Okay go along look notebook police son ha hit drunk driver dead Beat right Murray dead audience laugh Yeah Murray sure part act know father Murray Turns wa adopted sexually assaulted mother boyfriend audience groan couple even laugh Still thinkit Joker edgy kilter sense humor Ellis play wha wha wha whuuuuh trumpet theband stand keep going roll Sorry rough month Murray mean mother died police came question funeral doe funny Murray came killed three Wall Street guy Beat punchline joke shrug got nothing left lose Murray Nothing hurt anymore fate wa always fate life nothing comedy C mon Murray look like kind clown could start movement killed guy awful Everybody awful day enough make anyone crazy carry tune save life audible groan audience everyone upset guy Thomas Wayne went cried TV Yeah Everything come easy seen like Murray ever actually leave studio Everybody yell scream Nobody civil anymore Nobody think like guy think men like Thomas Wayne men ease ever think like guy like anybody shaking head voice rising think sit take like good little boy werewolf go wild Well Joker howl moon fucking weird awful Murray laughter audience watching exchange full attention Playing video inviting show wanted make fun Well easy laugh Frankenstein crowded beach like rest Murray Everything come easy another joke Murray get cross mentally ill loner system abandon treat like trash Murray pause minute really listening Joker suddenly realizing seriousness situation start turn camera pull Randall gun tell get get fucking deserve Murray Franklin turn back JOKER SHOOTS thinking joke personal Beat nod yes Good Everything good beat Yeah remember,annoyed Jesus Gene time Cindy breaking ball day Three marriage think da fuckin learned something gotta see already know nut putting goof young BLONDE INTERN walk opposite direction nervously smile keep walking men turn check Murray wink Gene Oh shut Gene Joker Murray fine prefer fact Thanks coming show face part protest like timely edgy dangerous best comedy thing put together done gonna go Gene rub temple like Murray isthe bos flash bemused smile condescending Couple rule though cussing color material clean show okay Dr Sally Someone come get Good Joker nod good Smiles back Murray Murray Gene turn go exchanging smirk otheras walk making light Joker see behindthem still standing Gene trying crack turn back Joker Well say kid Joker Murray start laugh Joker close dressing room door shutting right face Dr Sally gotta see next guest stick around Maybe help pretty sure could use doctor audience laugh look like got lot problem Another big laugh turn look camera crazy day Gotham think maybe thing get crazy around go anywhere folk right back looking camera kay may seen clip next guest first played two week ago come want say heartbroken sensitive going city tonight wanted come show let introduce Joker ahhh thanks coming show gotta tell ya happened City Hall today sure many viewer studio home might find look poor taste Joker listening Murray mesmerized thelights shining eye tanswer Murray Nervous laughter audience try tell u dressed like JOKER STARTS LAUGH embarrassed anymore go Giving enjoying laughter help smile Joker laughing Okay sure funny lot protester going look City seems full clown day smile trying save interview talked earlier mentioned political look political statement beat smile goin ya working new material want tell u joke audience clap egging Joker tell joke Joker look Murray laughing fit finallysubsiding reach jacket pocket Pulls worn notebook catching breath Looksthrough find new joke brought joke book audience laugh Joker smile open page BruceWayne photo pause moment turn page Findsa joke Oh god knock knock joke need read bemused smile patronizing Right Sorry mean Joker told backstage mother big fan show never miss Joker put notebook back pocket Crosses leg starting get bit comfortable go along joke Hold mother dead Okay father watch show Laughter crowd shake head irritated Yeah funny kind humor show Murray glance Gene wing give wrap sign easy Oh really suspect audience laugh look confused Okay waiting punchline turn back Joker gravitas serious telling u killed three boy subway believe beat Okay think understand start movement become symbol crazy defense killing three young men mean problem Thomas Wayne wrong awful spot defensive know first thing pal Look happened Arthur led riot Two policeman critical condition someone wa killed today,Thank realizing course everyone else building fucking rude Joker nod thanks Holds breath hoping start laugh Floors dinging elevator rise Joker see GiGi licking dirty smudged elevator handrail behind mom mom take deep breath uncomfortable talking hold white prescription bag smile polite lucky ha Joker smile thanks help glance GiGi licking rail Sophie finally notice want grab hand full Tries kick away Jesus GiGi many time told Joker building awful Joker nod know say clearly want continue conversation Sophie door open step Okay Well tell mom said hello Sophie GiGi walk hall opposite way Joker stand beat Heart beating fast surprised Hey Pretty glamorous right getting sarcasm Joker nod Looks around Really idea Right Anyway something could help Beat Excuse Everything fine Mr Slotnick lean whisper something ear Joker watch glass shake head manager interested opening account bad day okay would know got fired bank Joker take deep breath smile without realizing hoping start laugh know fucking matter know gonna start cry Joker move standsin doorway awkward say trying nice course Yeah hear anything wa good really needed get apartment thanks beat happened rest friend say friend coming nodding Yeah get Joker smile connection walk past newsstand wall Chinese language newspaper mixed local paper tabloid screaming headline three Wall Street Guys gunned train Joker stop stare headline Please bet five buck rich asshole deserved turn Look face smug smile seen look Fuck Sophie flick cigarette away start walking guy hero Three le prick Gotham City Woo hoo million go Joker watch walk beat telling across board Wall Street bank politician making killing year Fuck Joker take moment think said know Oh c mon worst Joker taken aback serious complete narcissist Brags money Meanwhile rest u barely make rent feed kid Joker nod Thinking suddenly uncomfortable Oh Yeah wa um ever fired Joker think moment ever wanted torch place Right wa like first good job like year waitressing anything like wa 9 5 benefit know mean kid Joker look really know mean smile first day manager guy start smiling whispering ear touching trying get sleep Fuck guy fucking pig finally complained bos fired know finally felt good Like future purpose even know gonna pay rent JOKER STARTS LAUGHING put hand mouthtrying cover stop cracking unsettling disturbing Sophie People eating waiter red vest busboy look stare laugh Joker turn away embarrassed look plate glass window face turning red laughing sohard LOOKS SEES GROUP ROWDY KIDS walking downthe street One glance back turn thecorner WEARING CLOWN MASK LOOKS JOKER SCLOWN FACE gone group disappears aroundthe corner Joker believe eye still laughing turn toSophie see sits awkwardly waitingfor stop Finally subsides know Awkward beat get call Happy okay hell wa walk apartment like taken aback anger talking think Arthur wa nice felt sorry boyfriend need leave conversation turn daughter Go back friend honey Mommy grown talk GiGi leaf Joker look,heard beat took Fucking savage crazy getting worse empathy Like sympathy Take got gotta protect buddy many wacko Joker stare lower voice 38 snub nose Gets job done ever need use Usually pulling enough sweat pay time boy land Joker smile walk away get okay Joker nod Puts brown paper bag locker Slowly start get dressed eye darting toward bag doe Another clown GARY 30 dwarf pop head locker room Yeah Hoyt wrong buddy seem fair Stop talking outta Art guy think stupid laughing musta scrambled brain something guy laugh keep jawing Joker say anything finish packing bag close locker door calling Art Hold catch Joker red nose fall breath realize lost fuck wa Beat would say wa idea Joker look back Randall Sees red Styrofoam nose bouncing alley behind get buddy shit went subway joke got clown sketch front every fucking paper matter time cop come around Beat lean close lower voice Art know boy gonna say shit hope got rid gun come back okay know sellin mask selling mask clown face based description guess like thing lot people city happy Randall touch face Realizes nose Joker point Randall clown nose tumbling back alley Randall hustle chasing red nose blowing skipping away wind must goin rally City Hall Right hear gonna nut Yeah clown face Joker shuts door behind Locks chain lock nodding Yeah heard Figured might wanna go get drink something Joker answer Awkward beat Yeah family gotta stick together Joker stare Randall Yeah Another time Oh hey one thing take step closer Joker Listen cop poking around shop talking clown subway murder snap Gary suspect wa regular sized person wa fucking midget jail right turn back Joker Anyway Hoyt said looking wanna see said know make sure story line bein boy JOKER STABS SCISSORS DEEP Randall neck Blood spurt Randall scream Gary stumble back shock,must getting letter busy worked family 12 year always smile Least could write back need eat Look skinny Joker say anything mother point newson TV day long bad news ignoring hope Gotham make great mayor Everybody say Well everybody news care city everyone believe written back know always hit worse night notice shake head funny Joker watch cut food Anyway wrote new letter today better one want hand deliver Cause maybe mailman throwing away tipped Christmas time people Rich people Joker sigh resigned Thank pat bed Come sit almost Joker get bed CLOSE TELEVISION intro LIVE MURRAY FRANKLIN HEAR ANNOUNCER clip comedy bit star Murray Franklin say gave letter good promised work best hear something soon fill empty plastic container bath water gonna help u Get u take away place awful people Thomas Wayne good man knew wa living saw place would make sick explain better Joker nod Annoyed worth argument stand get towel Happy make think could mean funny comedian Beat loud interviewing horrible murder subway last week hear told family ANGLE TELEVISION footage GRAFFITI around city KILL RICH spray painted storefront F CK WALLSTREET written subway wall RESIST scrawled across abillboard time answer happened hurt Joker hold letter hand letter letter Happy told dropped right opening mail think Stop yelling gonna kill give heart attack go bathroom anything boy go like hospital Dr Stoner lay photograph front Penny Penny keep smoking cigarette glance photo catch glimpse various bruise part Joker body filthy crib rope tied radiator true apartment filthy keep clean house Joker stare mother Dr Stoner look Penny sure respond glad got know Joker keep staring exhales JOKER BACK STAIRWELL LOOKS FILE look like maybe cigarette smoke drifting front face H h happ
