,DAVID,SOFIA,BRIAN,JULIANNA,TIPP
0,slightly self conscious Hey record message alarm clock okay think married something Help whatever want Set alarm Maria clean Lock go greatest Bye honey call later Soon comfortable healthy mutually satisfying gloriously superficial relationship reserve court sorry early gotta done 10 Car phone ring David check Caller ID office click find color Let think Okay tell anybody care God call busy Seven Dwarves wa desire father hired shaky defense cold wa alone Thanks Julie Gi anni friend Sometimes sleep together Brian howl pain like hurt dog want listen got Barcelona Looper Radiohead Brian freeze see annoyed almost died wa changed hair David tap window art department panic several cover mock ups give presidential thumb move look trying decipher thumb wa decision playful mock drama Good want answer want pause going gesture charmingly easily bow apology lateness happy see Sort nightmare either way talking anymore sarcastic conversation coffee murder happen talk anybody Contentious Prison Guard AARON swing foot get watching 17 inch television stool exit bigger room quiet David Aames Get fuck away Get fuck away parent dead fuck sing song Good cop bad cop darkness rote Primer David Aames Senior father wa built 21st Century never ate think ever got fact wa terrified height mother run drunken teenager New Year Eve ten year ago David Aames move closer light see strange bland expression mask first worldly clearly left key Kingdom 51 control 49 going group seven board member thought first line care talk think crazy McCabe gather thing Fine Enjoy dinner Somehow lilt McCabe voice draw closer need ice Aames move swirl like party nicely underway Upscale Modern Part literary crowd Part fashion crowd great crowd Surrounded people David Aames come alive Jesus greatest taste shoe ever seen Bar none Anywhere Woman Caterer Whites EMMA slip knowing smile Emma know Lynette Livin dream baby Livin dream two friend hug David share quick glance Brian date still burdened coat help flirt owe pleasure pleasure think amazing love coat Well Madison Square Garden nearby might fit Thank Okay leave upstairs David exit left consider personal charisma Hey Tommy David move address still track Sofia okay Tommy interrupting finality got extracting Two enough Get Tipp drive home morning tell hired 50 raise Set meeting attorney going early tomorrow look Peter Brown earlier usual invite Julie work party invited good fishing compliment Four pretty good Four Four Four pull away talk plainly moth wa gift actually turn see David engaging smile place jump slightly Whoa whoa whoa help Unless horning playful like spy See got little problem got stalker need cover need pretend scintillating conversation wildly entertained know tough right across room burning hole back right Yes_ Shit Hmm Sort day office Come arrive door smaller upstairs apartment Well Goodnight enters shuts door Frustrated stand moment listening music streaming downstairs apartment watch private moment decides leave turn feel emotional pull dance back knock sharply three time safe got nothing drink Joni Mitchell one Monet one done tour guide snowboard Monet real thing paintbrush painted vanilla sky canvas wa mother know think either good actress really sort like probably much great pretty good know surprised available keep banter going going cheerful Julie Gianni stalking Well drink stupid glass stupid party starting go guest honor brilliant good looking handsome one hitting Sofia blind drinking Jack Daniels drink Jack start Frank Sinatra Shot gimme cigarette King Sad thing find one Everyone doe Ohio feel way give lift home later Sweet Sour speech lot people scared height height bother impact terrifies look stay long laugh wa never decision make glad protects lethal canine problem really dancer huh Sure David look refrigerator note read Call Dad odd epiphany occurs see collage photo like life want know story behind photo Sergio nickname Sergio many secret never known arm dealer Citizen Dildo still stung nickname Never run company Stay artist Stay arm dealer Ever accept 12 000 proposal moved New York dance paint act deal arm Jeff Buckley Vikki Carr simultaneously continues looking Flashes photo refrigerator really Boy going wrong dentist Ah got dinner daughter Back intricate system woman believe Hey Doc get melancholy thirty second single long time ago Yes shortcoming allowed draw Mine finished embarrassed laugh Jesus see wonderful something see wall steak house hell wonderful Sign Sofia face fall bit see hurt take drawing sign little guilty grab rich portrait filled detail humor style rocked elegance know saw like sell One kiss smile Something developing smile gonna end met hour would best friend also know trying finish novel inadequacy rejection longer stay better career Sofia smile shake head yawn right even know used one guy wa pause confesses five minute ago greatest show called Sofia Sofia look smile look back television story guy owns half Arizona would ever know left number fridge make courtly bow turn feel loss company Thank inspiration attempt run company showing compassion seething throng partner root quietly fail look quite aware personal business crossroad Silently root like crazy thing even know thank going go work company run Julie Gianni following _ Yes right money Julie Hey Julie blowing want alone little bit Trust lot thing gotta take care friend understand Sure would winning truthful vivid Well know reach one person Julianna little hurt hide well considering happiness tell say watching road Promises thought understanding Julie stop car pick thing dashboard talk manic energy caring almost pleading Take house talk want see live want stop car Julie want stop car amazing Hello Yeah well actually horrible dream left house went car friend stalker following Yes followed street wanted talk buzz think mind wa terrible drawing know got inside drove bridge committed suicide car survive survive arm face reconstructed worse wake party party remember came back life like dog Benny Benny Dog Except life wa longer normal blinding migranes nerve damage big business operates random accident lifestyle mishap coincidence think air tight contract broken power upheaval news every day right line Someone father wrote book know Chapter One Page One Paragraph One answer 99 hundred question Money Yes well rumor death mildly exaggerated procedure Bilateral Periorbital Hematomas LeFort III fracture comatose patient beyond cheek graft Dr Pomeranz pin fastened Experiment Use headache like steel plate slicing every thought think straight time Yes Medication vanity Dr Pomeranz keeping rage bottled vanity functioning world Fuck arm Dr Pomeranz look young assistant Tell Bring facial prosthetic aesthetic regenerative shield see Good minute thought talking fucking mask great completely take care Halloween 364 day year Sofia Sofia Sofia Sofia Sofia Sofia nobody buying book let invest father wa adventurer Sofiaaaaaaaaaaa Serrano believe smiling laugh little strange new humor keep brave front want see okay woke today finally good hair day David fight anxiety smoothes coat want go want something weekend cancel operation two fun fun kiss cheek pull back quickly exit see fighting tear Hey listen David back life saw earlier tonight wa watching old friend Benny Dog Conan thought laugh Whatever loved seeing today see soon great dancer hang feel instantly mortified look phone hand drinking spread arm kind look good man book facial shield antiseptic prosthesis stop infection fucking doctor face face Hey embarrassed go Nobody asked chaperone want alone Brian regret word bullshit think pretty fucking cool whole thing stung say met say met Brian look away said much Fuck Brian sympathy deal make Okay David shake go bar rip mask head thud migraine Gimme Budweiser shot tequila say ask face bitch barman look expressionless Patron Another shot another Bud throw bill bar Patron David regard video monitor behind bar Someone camera fixed Sofia dancing Brian another good looking Young Man playfully shove good looking Young Man away unlike move David Hello Idea Let start regard moment see apprehension discomfort help Unless horning beat doe food good continues taking step See got little problem got stalker doe sound life threatening doe self deprecating need cover need pretend right across room burning hole back right right head close together looking club David notice Sofia hard time playing along game overwhelmed holding David continues think saddest girl ever hold martini okay wrong Come Tell Something wrong Tell everything Let talk right believe said best thing ever heard hilarious God killed way said See love tell another life cat drag see want go may idiot drunk meet soon Sofia turn run away lacking pride call go going Wait minute shrug know Tomorrow wish wa dead Hey say Julie Gianni night accident told wa fuck buddy wa little pissed Whatever mean one tell ugly Aw give courtesy laugh Come Brian shake head start running Brian fucked fucked Brian stop one last time irritated far end street best friend bros Brian need rid David turn run direction Sofia David feel deep pang rejection Breathing hard head hurt body hurt Come man bros Beat sprint middle street Brian okay Ugh joke groggy still guy still guy Sofia speaks rapid fire conviction might change mind thought much still guy Brian shaking head paranoia thought guy hooked stop profile astonished jealousy long apology coming Sofia cover mouth nose face eye remain sleep Ellie love Everything nightmare never trusted Doctors happened next wa surreal arrogant bastard Dr discovered new form reconstructive surgery help doctor Berlin next thing knew shot full drug never heard away went driven bridge 80 mile hour somehow invite happiness without full body search always liked George another question want know already called Pomeranz switched Wednesday go morning car fixed advance take face hand tug corner one plate bad next life want come back mole could live right Oh absolutely grab face kiss powerful moment like others life love idea Brian shake head thing Brian thing Brian get camera Well long okay Always David offer hand shake mounting horror talking Brian laugh spell broken Friends asshole still breathing heavily think wa Thirsty kiss hand reassuringly small laugh could listen say mmmmm rest life going make sure tie four time know Julie four time really mean something David pull pant frantically open wardrobe closet Sofia Goes kitchen Sofia Julie sob quietly sweetly tied bed behaves act like Sofia Okay freaked worked tell right Sofia one minute going call police knew survived accident look tearful eye Whose body wa one hired Seven Dwarves course accident wa attempted murder Police Department captured intruder entered home turn eye yearning think something got solved Thank God man love Press charge Julie Gianni Sofia Julie Gianni beginning shut Tommy someone setting Sofia wa Julie Yes know cop told let assure Julie Gianni alive alive ALIVE Let tell something Look eye tell wa girl brought party Tell wa dream girl proximity infatuation revealed get coat Brian get camera much pay revealed take sip mood fucked favor le fuck want following Calm Look straight okay cutting like shut Especially Silence David open eye staring Casually waiting order course signed something Fuck Yes know real want remember Sofia difficulty Sofia Sofia Whatever Julie start cry Battling tear offer heart soul Sofia Sofia answer want lose moment want know thrusting tell love David keep face buried shoulder want look passion give way mounting dread hears voice almost like Sofia fuck happening Julie begin react clearly longer advanced lovemaking session want see face grab pillow want see face David reach orgasm sobbing recklessly control Julie body stop kicking settle silence loosens pillow rewarded one last violent attempt life hand smack neck taut bounce grab face one last time hand left enough power caress face go limp Silence David cry turn whimper look pillow Julie head confused puddle jagged adrenaline want remove pillow fear could underneath rise elbow across lifeless chest true horror know ha move hand hand reveal killed feel like killed someone feel like dream need help need help plead believe see trial McCABE McCABE COME BACK think McCabe stride purposefully past Building Guard Aaron show pas hustle keep name Libby stunning young woman rise move greet laughed Jules Verne Lucid Dream option dream wa mistake dream became nightmare want wake want wake Aaron grab David wrench free nightmare door shut Music rising Tech Support Music stop hear ding elevator Tech support Oh shit sold Lucid Dream Ventura smile Well hell happened True moment choice Lucid Dream begin trying remember Yes remembers word splice big fan height reaching understand erased recognizing piece mother favorite album cover happened real life Something happened erase Tell everything kill Sofia warmly Tommy vague memory somebody died found Internet signed contract remember come back powerfully Somebody died wa tear eye little thing nothing bigger imagine something wanted McCabe come back right McCabe come flying door world bring back like Benny Dog wake chose scenario want live real life want dream longer Let read mind Look u frozen dead love lost got car sorry look beguiling understanding remember told Every passing minute another chance turn around kiss see another life cat David back begin run arrives edge looking distance ground stopping precipice look back Sofia one last time leap celestial future fraction moment suspended mid air hurtles ground ground hurtles meet,playful pleasure Sofia Serrano sorry coat big closet overdressed mean underdressed David another room put shove David playfully touche Happy Birthday upbeat physicality intoxicating Sofia hand David present Welcome Okay become rock roll smashed guitar behind glass case displayed rich guy wall apologetic like turn walk away David following close behind get stuff apartment life David looking shoulder turn see almost disturbingly large portrait David Aames Sr turn back see food good sound life threatening Someone pass bumping slightly improvise Red dress strappy shoe beat jarred wow really staring seems growing le happy think saddest girl ever hold martini Julie Gianni sits step watching girl dress looked much happier bedroom Julie rise begin move another apartment going hear coming David pull inside Shuts door behind painting Well two genius laugh actress compliment phone voice Oh disappoint See qualified spell surprised surprised neither Beat drop act powerful awkward moment door open Brian Come looked dangerous embarrassed worry get u something Jacks Cokes exit leaving two friend going Huh Hang go work tomorrow Hey Paulo large goofy dog come running proceeds slather David love room love living refuse clean got work around clock keep place David eas dog away examines oddly exquisite doll grab look room bit leg boot skirt admires doll 14 year dance like dance laugh steal look Turns away want something drink Well mine David examines humorously embarrassing vacation photo sloshed Sofia guy arm reaching breast Dedication read Sergio Marry nickname long story know really arm dealer nickname David freeze decides hell tell truth staying Oh please Somehow play violin beat Although must hard controlling people life Everyone party connected survival way seems David look mentally assessing level guile Ever married playful self deprecating 12 008 Right going CDs want hear Jeff Buckley Vikki Carr Everyone said go New York think good think naive decides real turn back photo fridge get sleep Truthfully also working morning dental assistant confidently never drawn true likeness Already Hang Okay done Sofia offer drawing caricature good looking guy surrounded money car thin girl snatch study see hurt surprising way Maybe add enough money Let see Wow feel bad regarding carefully said draw caricature Well good monster much serious happens friend call tomorrow see friendship important career one worry David look hit nerve sorry change direct slightly whimsical Every passing minute another chance turn around David shake head little word strike right heart watching v seen thirty time fraud Good point Oh well comforting safe Benny David move closer better watch regard David get sofa true promise great savor walk away Thrill remains air going Come want tell secret pause moment turn instant fleeting instant oddest thing see entire meant forehead David stand look around small apartment Pleasure delayer still somewhat stunned evening girl actually want run company Hello steal kiss feel like getting away something get work alright dreamed never see Julie thought going straight work shushing wa house party PARTY Remember Red dress strappy shoe spilled something SHIRT sweet sour saddest girl ever hold martini look completely lost spacy long time tried see people let convincing Sure Let go something little big Hi Nothing bathroom Hello touch playful talk like Red dress strappy shoe burst David tell later tell another life cat David look eye flash choice word Perhaps hope Sofia stare worried sanity go overboard praise turn phrase Push close ups struggle deal discomfort moment Well leave live around corner rather walk Seriously need walk home Thank unconvincing Great go catch movie something meet soon word sound lot like goodbye know worked Get helping right agree Ugh touch cheek David going lie liked way looked pull together forget guy know guy mother savior bone body coming inside Shut went raw truth wish gotten car girl eye apologized better Come Portrait two leading door crisp glycerine morning overhead Holy God going change life zillion different way must nut got take plate David going fine see hope shrew front desk gave shit Good know problem delaying something dreading Nooooo pull one plate mean agree important pull another one plate grows bit emotional right car pull another one plate Tearing slightly take want go 24 hour day Quadrant quadrant face restored pale skinned tender perfection Well ear right place rest bad Tenderly kiss hug love mean really love kill love love love dream snoring dreaming Mmmmmmm get go bathroom kiss kiss expands move back neck caress body kiss fingertip back Tangled sheet ease lovemaking perfect fit two body meant gently grab handful hair hand stop Sofia hair slowly turn face glimpse David shoulder woman Sofia leap bed falling floor sheet tangled around turn light Julie Gianni hide face light like night animal caught intrusive glare day speaks Sofia cadence accent whisper Yes David Sofia Sofia accepts whatever hold kiss gently powerfully Open eye walk away street beautiful Vanilla Sky Sofia slip arm around shoulder seen earlier problem find regard lost love taking David treasure last moment,Easy handle heavy conversation ungodly hour get rid board people drive nut suspicious pause fucked Julie Gianni David take driving know someone wa called tone imitates nasal phone voice Oh man got cold hanging tonight Fine whatever want life one day know love truly sour sweet know sour allows appreciate sweet dream girl Julie Gianni fuck buddy Brian emits another pained howl David reach change music Slow man Look Look David turn see hurtling back car stopped front Clenching hit brake narrowly avoiding high speech collision right another car come hurtling toward stop within inch deadly impact awful moment second car blare horn Traffic continues lingering feeling dread confusion still air Fuck know death wa right front know happened life flashed eye Almost worth dying Pedestrians continue walking around honking tangled mass near accident Hey man Happy birthday usual shit people say Sofia meet notorious Meet David Aames met today library believe pretending intellectual continue like actually listening invisible chemistry ceased exist picked together Neither look Brian Brian take breath picked together Stop flirting open Let get drink caught friend fun drunk Nobody stalk drink finish Jack Coke messily try hand drink David spill embarrassingly cool gone left friend covering cleaning stupid guy holding better hit drank much fucking eat moving away Fuck David paying write novel hit Sofia Fine Whatever say crazy blind Gimme cigarette wait rich woman love Ohio drunk tell truth dig never said girl could could could could girl fuckin dream know fuck tip friendship go hell allow bros wish believed Sure Brianprepares leave Sofia return drink Frank Frank must go good bid evening Sofialooks watch situation Stay baby great hand beat realizing humoring opinion matter Brian look two Life telling know time go Portrait man get want David note poetry friend lean close David never know exquisite pain guy go home alone without bitter baby sweet sweet good time exit like champ glorious sad sack hand flourish equally big Hey mood cheap sugary overpriced rum coke want one go get u Behind place next door chick mean girl look like Bjork leaf David turn Brian immediately Take love Take mask freaking Oh Trust little different Sofia asked Talk shrink call sometime instead hiding apartment take girl met Cut miss old miss old new guy shit David turn away perfectly wrong thing say Oh Man Wait came wrong love period arm man David shake head move toward bar Wait walk door got bike Shut drunk Okay call call David Brian walk Brian turn back see Sofia running corner Well real blast David bid good evening bike back hang soon Bring mask want getting used stop drank little much Call tomorrow want start Sofia direction need sleep Brian itching go Never little guilty harboring shit along never talked say Fine David face huge Brian viewfinder flatter fine Besides Sofia great mean one kind wa proximity infatuation Brian naturally suspicious somewhat jealous spot writer nearby table making note writer use mine writer look busted thing idea anyway friend Hey face Fuck seam opening something fucking sad shape man fucking ever hit girl man Hit fucking EVER hit girl David look see small security camera trained pull Brian station Oh wa Julie Gianni Sofia wa abducted Julie Julie posing Sofia J land man Julie Gianni fucking dead talk cop talked Sofia dropped Sofia saw everything raw finally Yes stole David back away Brian responds bitterly heart one girl really wanted took insane losing man David nod powerfully understands Brian one Oh yeah Listen cause last time ever gonna speak wa friend,going early ever say word never come bring chicken soup fuck brain Still Reyna Julianna missed audition dramatic like Bette Davis lost head Listen go whisper David Bye honey Hello handsome turn see Julie Gianni bathroom doorway wrapped comforter come wish happy birthday Yeah wa little weird mad dick made love four time night Two good Three good four four four hold Hold leave go talk cute brunette want meet fancy friend knew em back wa fancy hold talk friendly kiss look like moth David Sometimes worry one clever girl big silly coat play right way lose friend chicken soup party call say soon hate say soon David Aames David lean car turn shake head little wanted finish talking see walk sleep David turn Let see guess slept fun draw Sex good woman told friend never sleep must exhausted trying witty night long simple honest sorry got weird missed audition felt bad want make tell soul Slowly drawn old self rally one last time get car Would story made CD like music would buy CD happiness David happiness David look speed slowly stop caring consequence promise made know hard pretend buddy love David fucked four time one night inside swallowed come mean something Four time David mean something Four time grab wheel let go speed Twenty four hour day live aching possibility might call something know David Every time sleep someone body make promise whether Tell something David believe God Sweet pop music swell burst barrier winding road car sail embankment road sound disappears hear new kind music Ethereal almost wondrous music continues Boo recoil vision sharpens morning shadow increasing focus see actually Sofia happiness David scared uncomprehending Baby wrong gasp breath backing away Totally terrified Paralyzed low voice instinct protect lifeline Sofia pounce manic survive taunting sweet Sofia David hurt David return sits across bed terrified barely hanging Sofia heart breaking honey accident accident Honey please pick phone Dials 911 thought vandal Sofia Sofia David honey soon together forget Julianna afraid Let get cold towel exit struggle rise head swirling mess,Hey Listen blow packed going back London understand put attorney job fire classy move father would done became incompetent anything unbecoming aging mascot cared father lived breathed guy board think stupid corporate hazard rogue word stupid David heard loudest Nearby see Woman Partner one Seven Dwarves taking quick look David going find way get lined office David scan room Beneath good cheer see layer Lying Disloyalty part institution enjoys forgetting exists word bash soul job life position working day night cheat 51 vote going sell tradition tradition word eat better cafeteria know gesture grandly book surround people read David gaze fall upon Sofia looking directly one blinding moment something pass look away feel saved even nickname behind back David smile faintly Understandingly Tipp kiss cheek boldly drunkenly feel like hero Citizen Dildo David flinch little got great instinct say complete love Claim life Learn Asshole immediately Okay Forgive still believe family Even David continues tracking Sofia slip Peter Brown David David David want worry holding got situation law Board protect 51 vote mentally acute sorry poor girl died given Board real gift mishap like declare incapacitated back sound good â let fight fucker _ full recovery maybe let people see mean last time together coma fucking rude say word Camera reveals extent David facial damage Guys give u minute Detective Larson Detective Andrews thank room empty Tipp approach David going handle exactly way father would handled got solved going fine David hug Tipp Yeah want look photo going destroy Sofia testimony also exist going press charge David wake friend think see Sofia press get hold get away quickly David lean back seat everybody Tipp open file thick paperwork two computer disc photo display photo David moving light see clearly Julie Gianni battered David Board taken care everything really great actually going disappear behind even Board David look Tipp clear one David attempt calm quiet helpful Get migraine thundering David head world spinning backwards
