,JESSICA,--,PAUL,REVEREND MOTHER,DUKE LETO
0,inner voice know ha come test man ha ever tested box Bene Gesserit woman may lose son door open meet Reverend Mother Gaius Helen Mohiam Emperor truthsayer take back toward Castle rain rush loudly storm drain Paul important Jessica leaf closing door behind Paul sits bed meant much vowed never regret decision pay mistake Paul Reverend Mother Gaius Helen Mohiam going observe Reverend Mother Please Reverence Paul please Paul listen Reverend Mother tell Jessica leaf room Reverend Mother speaks Paul using Voice Bene Gesserit training permit adept control others merely selected tone shading voice sound two people talking one normal gutteral slightly electronic effect strange yet subtle Paul try hold turning away inner voice must fear Fear mind killer little death brings total obliteration door spaceship close many reminder scarcity water way say Harkonnen know much reason hate inner voice noticing Yueh hand hiding something holding something back study face closely wife good man though probably trying save feeling see mouth could use Voice make tell would shame see eye must place trust friend see Yueh turn toward fearful inner voice must speak Leto staring blue eyed woman waiting possible danger Yes may refer lady noble born bound concubine Duke Leto mother heir designate Shadout ancient word know Bhotani Jib Chakobsa hunting language inner voice Missionaria Protectiva ha planting protective legend day Bene Gesserit need day ha come must play sham loud know Dark thing way Great Mother Miseces prejin Mapes take step backward flee know many thing know came prepared violence weapon bodice mean death prove otherwise inner voice see way decision tip Slowly Mapes reach dress brings sheathed knife unleashes inner voice could one thing loud crysknife inner voice Fremen ha taken service ask one question Delay dangerous wrong answer Shadout Chakobsa knife Chakobsa maker death loud maker Mapes SCREAMS elation grief inner voice Maker Maker key word tooth worm wa close loud think knowing mystery Great Mother would know maker inner voice must speak Leto 91 92 Deleted inner voice Leto inner voice Yueh sign left satchell Jessica Paul bound cabin strap lie back two guard control Outside thopters ship fly past toward city distant FIRES play Jessica face see Yueh triangular tattoo scratched cabin roof inner voice Oh great mother trying voice Reverend Mother said could save inner voice calming exercise inner voice Excellent Guard 1 find removing Jessica gag Guard 2 turn away control seems powerless stop Jessica smile seductively writhes thopter floor Voice need fight two men stare one another moment Guard 1 hand glinting silver flash Guard 2 chest killing Guard 1 pull knife smiling ornithopter begin veer dangerous nose dive Voice First cut son bond Voice blade cut strap holding Paul leg Paul kick upwards extremely powerfully foot break man chest cavity drive heart head spewing blood man mouth Paul grab control late ship fall rock Oh God 131 131A Deleted Leto Leto Tears course cheek Paul turn Paul Leto dead dead think Bring satchel hand one starting cry million death enough Yueh inner voice inner voice know inner voice Paul leaf light thumper night tunnel hole tomorrow tomorrow 149 151 Deleted put noseplug ready Paul Jessica move camera exit right turn see run Yes Paul press narrow ledge left worm assault whispering Man carved step many consider training valuable teach way battle word bond Bene Gesserit Moisture look Paul notice inner voice want take Water Life Truthsayer drug dangerous yet must move swiftly secure place among Fremen loud try pas within inner voice must Paul unborn child inner voice ultimate awareness spectrum narcotic must transform poison configuration within body blue must made clean swallow body contorts spasm violently scream Reverend Mother scream kill men enter quickly take fetus back tunnel move Alia lift Alia Jessica see way speaks thing Alia listening exit Alia 226A Deleted struggling Alia Stop Think Chani carry name concubine history call u wife Alia enters two monk signal one place cloak Paul shoulder,Reverend Mother continues speaking Prophecy hear huge wind organ BLOWS louder louder obscuring voice picture FADES Emperor look Reverend Mother Guild Navigator shudder swish quite violently tank Page missing 26A 26B Deleted 28A Deleted Reverend Mother move face ancient face metal teeth gleaming inch away breathes hotly smiling 42A 45 Deleted Baron give hand signal seven gate wall open emitting tremendous SOUNDS Suddenly Baron begin float straight twenty five foot air frightening sight float giant humming electrical tube light rub head body black fluid drip tiny hole either side pink glow Feyd Rabban watch nervously Attendants stand completely still fear Baron swoop Boy stand petrified Harkonnen guard smile nervously step slightly backwards boy begin SCREAMING Baron pull boy heart plug located chest violet flower bumped disarrayed violence ensues Baron turn smiling Feyd SOUNDS continue roar 52A 52B Deleted 58 60 Deleted engineer activate series atometric Holtzman generator Suddenly SOUNDS begin machine start first low WHINE upwards high pitch pitch steady series lever pulled Page Missing Kynes come forward adjusts Duke suit checking seal pulling strap Duke accelerates ornithopter direction harvester Paul SEE 125 Deleted Guard 1 slowly cut Paul big strap never taking eye Jessica ornithopter get closer closer top jagged surface Shield Wall Paul move shadow Suddenly Jessica SEES burst LIGHTNING illuminate mountain rock distant vast dune LOW NOTE dip stick blown one Fremen tribe Jessica shift Paul see Stilgar begin reach weapon Jessica turn slash utters SOUND whirl rock behind hold Stilgar helpless front hand throat Paul move first move race rocky incline 191 Deleted Jessica spews water spout monk swirl jug sniff spout drink 204 209 Deleted Stilgar signal Fremen run behind 219J 222 Deleted Page Missing hollow huge dune Paul stop Chani share look eye Paul turn towards Fedaykin nod move quickly tie wrap Paul Fremen rope move back wait quietly Chani move close Paul hold glass vial blue water life 254 Deleted Gurney Stilgar understand Suddenly enormous dust cloud LIGHTNING sweep Shield Wall 270A 271 Deleted move thick gas ROARING Suddenly Paul see Third Stage Navigator Fedaykin stand forward recites prophecy time Paul jab crysknife Feyd move away effortlessly Feyd counter kick Paul ground,whispering nineteen light year beyond whispering doe look dry Harkonnens without turning know Thufir sitting back door Hawat suppresses smile heard Dr Yueh Gurney coming hall know difference Paul rise turn face father sent test Music Thufir scowl Shield practice Gurney practice morning mood sorry Gurney inner voice gotten Gurney faking Paul press forward fight move quickly around room smell ozone grows stronger shield hit SPARK one another Paul directs parry downwards turn lead Gurney table plunging right moment pin Gurney table top blade right Gurney neck strange shielded voice seek Would really drawn blood Things serious lately Dr Yueh information worm Arrakis smile storm worm true sand blow seven hundred kilometer per hour Well Fremen survive smiling eye yes yes saturation blood spice melange Could spice affect u way rising Harkonnens enemy yes behind suspect Emperor know trap going bull killed grandfather evil omen Suddenly DUNCAN IDAHO appears behind giant black head happily Duncan wish coming u May hand God u Duncan diffident Father want proud Paul smile father WIND blow Duke hair behind stand castle green black Atreides banner night sky beyond RAIN start lightly Paul take closer look Atreides banner moving wind whispering Arrakis Dune Desert planet moving moving CU Paul face Paul eye snap open hears footstep outside door door open close eye however pretend asleep Jessica Reverend Mother enter stand doorway looking Kwisatz Haderach father nothing inner voice doe fear loud Father inner voice using Voice loud see struggling inner voice Voice suggesting Duke son animal whispering burn inner voice struggling compose must fear Fear mind killer Fear little death brings total obliteration face fear permit pas cannot help explosion see truth know Suddenly Reverend Mother hold hand Paul head close eye know one heard try fail heard enough safety father heard talking speak wa dead Well Well die Tell die MOTHER Tell Reverend Mother cover move quickly door inner voice Far control room Travelling without moving wait 56 Deleted inner voice Spice continues eating notice sunlight slate window begin GLOW white hot Paul eye intense light GLOWS brilliantly whispering inner voice Terrible purpose Fremen Could operator inner voice traitor speak Shadout Mapes gone running passageway Jessica enters look Jessica traitor among u 80A Deleted Fremen inner voice hiding something gift blessing river Kynes FREMEN GUARDS hearing siezed agitation Kynes QUIETS study Paul one seemed proper way see worm Always come inner voice blinding light come go Spice pure un refined spice inner voice Liet struggling painfully Father father drugged seeing Duncan Duncan Duncan Paul Jessica carried quickly darkness battle SOUNDS thundering struggling use Voice touch mother using Voice Remove gag maintain altitude never reach safety rock Maybe small rock South Polar region forbidden area must make rock Hurry jump seat doorway Hurry crashing may bring worm Paul put satchel shoulder feel something look father ring stare silently close hand around jump outside inner voice reacting mother tear feeling feel one Listen wanted know dream waking dream know spice everything air soil food like Truthsayer drug poison knew spice would change thanks teaching changed consciousness see see carry unborn sister womb Bene Gesserit sisterhood Kwisatz Haderach something different something unexpected inner voice seed load much begin know 141 142A Deleted inner voice Father become killer continue kill avenged death loud Father Jessica cry stare son 143 143A Deleted inner voice Yueh left plan weirding module get mountain rock entered time turn u seek life Jessica get make way crest dune small rock thought worm sure come plant thumper divert returning Remember walk without rhythm attract worm go thumper Keep going Faster screaming Run Drum sand DRUMMING sound ECHOES deep within ground Jessica fall Paul stop drag run worm SOUND becomes unbearably loud Static electricity SPARKS giant bolt pure white LIGHTNING air turn ozone Finally find rock Behind SOUND worm change turn inner voice Cinnamon spice loud smell inner voice know secret worm spice spice worm 157 Deleted inner voice thumper 161A Deleted breathing heavily Someone started another thumper alone climb upwards ledge end mouth dark crevice Paul Jessica try see inky black hole whispering Yes climb step enter extremely narrow dark channel stone make way rock suddenly burst lightning illuminates whole troop Fremen standing silently front inner voice dream beautiful Liet Kynes daughter Paul stare wonder thinking call mouse shadow second moon Could known Paul Muad dib Wind trap huge one long sloping narrow passageway go reach stairway cut stone dark get increasingly darker descend WIND sound grows air grows colder damper Paul Jessica share another questioning look bottom stair pas narrow slot doorway suddenly open something totally unexpected shock Paul inner voice Water Arrakis seen place dream loud treasure inner voice seed loud Usul Paul Muad dib inner voice one ever dreamed would many loud shared enemy Harkonnens control Arrakis Stilgar leader ha asked mother crush Harkonnens must must totally destroy spice production Arrakis Guild entire universe depends spice destroy thing control thing take one hundred warrior train one hundred train thousand remain spice flow stop eye turn Arrakis Baron Emperor forced deal u Arrakis become center Universe inner voice dream unfolds 181 181A Deleted weirding way ha long Bene Gesserit secret mother help father isolated element weirding way externalised Move back Paul also move back switch weirding module open mouth make small SOUND module amplifies Chuksa sound shatters obelisk piece one hundred Fremen YELL surprise awe inner voice avenge father turn killing machine Stilgar turn Jessica inner voice lethal poison Universe HEAR Paul memory conversation Reverend Mother try fail inner voice turning mother fail brings jug close Jessica inner voice Chani love always loved Activate weirding module Paul activates Fremens follow suit Set range two meter Paul walk line Fremen Korba point robot arm Motion Chuuk sa inner voice name killing word healing word well V past spice flow stop entire Universe turn Arrakis Baron Emperor forced deal u inner voice strong one travel deep SOUND VIBRATIONS continue build distance Fedaykin Stilgar watch inner voice sandrider Paul work hook breathing hole along body yelling Long live fighter return traditional CALL Paul steer maker giant circle head across dune 219G Deleted surprised band smuggler Gurney figure stop stunned need weapon Gurney Halleck trust eye Hurry see darkness inner voice test water life wait darkness Father Father SLEEPER Arrakis Dune Desert Planet quiet haunting MOAN recognition master rise Fremen loud time ha come inner voice Father time ha come loud storm coming storm come shake Universe Emperor come thunderous ROAR arises War DRUMS pound ORGAN blow hurricaine power sietch raise crysknife Long live fighter Gurney storm hit set atomics want opening entire Shield Wall Stilgar wormsign Stilgar Gurney laugh laugh Gurney Stilgar Alia keep pace storm Gurney Gurney give hand signal Let stand free Emperor turn nervously Feyd pass golden dagger Thufir inner voice knife loud payment many year service family may know ask anything wish Anything quietly need life old friend turn back quiet Thufir eye grow sad wide mean Thufir strike Thufir hand rise Jessica gasp old Mentat pull heart plug quick tearing motion Paul turn catch sag head lolls back look Paul urgently guard Carry noble Atreides warrior away honor guard instructed Emperor Shadam IV Guild Heighliners u containing many Great Houses Lansraad SEND Guildsmen Good idea would tell one ha never seen one hide deep Heighliner control room hear first try power Try looking place dare look find staring back Bene Gesserit waited ninety generation produce one person scheme required stand never saw part race need beginning time perverted truth sought control human breeding intermix select according selfish master plan little understand using Voice remember gom jabbar remember mine kill word Emperor Harkonnen among Give Harkonnen blade let stand forth Emperor blade Feyd take Emperor blade smile Paul take crysknife begin circle Paul smile circling still Suddenly Feyd leap blade jabbing savagely outward Paul easily evades moving away begin circle make another pas Paul come dangerously close Paul away frozen smile face tell Irulan shall wife opening way Atreides take throne Chani Princess shall name child mine touch softness glance instant desire promise whispering love Paul turn back others Jessica turn Chani whisper Fremen word Muad dib Holy War cleanse Universe Arrakis Dune planet flowing water open sky rich green oasis spice always desert fierce wind trial toughen men Fremen saying stare Reverend Mother God created Arrakis train faithful One cannot go word God Everyone room stare soundlessly,felt presence mind move strange direction Forced spice evolution human change many thing must sit close Truthsayer lord sensing something outside room lord carved inscription Law Ultimate Science door Emperor chamber slide open FIFTY GUILDSMEN wheel forty foot long giant black box One Guildsmen address Emperor translating device Yes Lord salvage tell dear God father nothing Jessica turn Reverend Mother stunned turn back look Paul hand tremble really think could bear Kwisatz Haderach dare greatest student greatest disappointment awake listening u considering Good Ready young Paul Atreides want see mother chamber one quarter hour turn walk away Jessica remains door call Paul darkness thought Duke desire son Desires figure Atreides daughter could wed Harkonnen heir sealed breach may lose blood line son pay using Voice come Paul find cannot help obey yet fight controlling inner voice strength Surprising loud Come Reverend Mother hold green metal cube See Put right hand box Paul stare hole box Pain raise one hand neck Paul see glint metal try back away Voice STOP Put hand box Paul hand go Fear pass face hold neck gom jabbar pull away feel poison Duke son must know many poison one kill animal Let u say suggest may human awareness may powerful enough control instinct instinct remove hand box die feel itching see itching becomes burning heat upon heat upon heat feel flesh crisping Flesh dropping ENOUGH Kull wahad woman child ever withstood much must wanted fail Take hand box look young human Paul pull hand box sign anything wrong turn hand flex finger look Reverend Mother explaining Pain nerve induction human resist pain test crisis observation mother want tell dream want know one thing come true Perhaps Kwisatz Haderach profoundly person many place one bridge space time look cannot know Water Life Truthsayer drug tried died call loudly Jessica Jessica enters immediately see great relief Paul still active sense teaching Ignore regular order training safety requires Voice done ha done Many men tried tried died struggling speaking Kill child abomination Kill point Alia smiling Get mind strained speech void emotion Sister Paul Muad dib Reverend Mother slump Baron mouth fly open Emperor face go pale lip tremble Stop Jessica speak,Thank joining Paul voice tired good get new home upset behind u inner voice son loud Thufir Hawat ha served House Atreides three generation swears finest student ever taught Yueh Gurney Duncan say make feel proud studying dark sea miss sea person need new experience jar something deep inside allowing grow Without change something sleep inside u seldom awakens sleeper must awaken Paul attention go father hand see Duke signet ring smile father Soon begin fold space phone Thufir anything keep looking Inner voice traitor God help u angry attempt failed Harkonnen captive already taken must crush Harkonnen machine Arrakis know Turning towards Gurney Gurney desperately need spice miner many threatening leave next shuttle need spice driver weather scanner dune men open sand experience must persuade enlist u squint Gurney moving Gurney way take care Dr Kynes Paul arrive prisoner place Dr Kynes Imperial Ecologist son Paul understand thank stillsuits Doctor right Gurney Gurney step back thanks Wormsign wormsign happens Damn Harkonnens punch control button grab microphone microphone coming take harvester spotter ordered comply many men Damn spice Get yelling men Two men spotter run ground really shaking tremendous low THUNDERING sound grows along high rasping yelling saying Someone going pay promise happily Duncan discovered Fremen Duncan tell heard Sleep well son Duke smile Paul leaf room go Paul strain might lift call happened Mapes dy shield Duke reach activate shield large dart shot shoulder Duke lurch upwards tumble ground darkness come Dr Yueh dart drop CLATTERS dream mind racing struggling Yueh inner voice sabotaged house generator wide open hoarse whisper generator WHINES lower lower Refuse inner voice Yueh Yueh dead Paul Jessica safe tooth inner voice Wait must near faint little closer water life Paul Baron briefly wonder word turn Piter hear CRUNCH hear tumultuous RUSHING SOUND Piter face pushed forcibly away Baron turning dumbfounded look face drop plate back away tremendous ROARING Bits vision Caladan rush Leto ever darkening consciousness
