,SELENA,JIM,FRANK,HENRY,HANNAH
0,come hospital doctor patient began rioting right beginning knew something bad wa going rioter killing people TV anymore wa street outside wa coming window guessed wa virus infection need doctor tell wa blood dead go come back anyone human Anyone died peacefully grateful time get back shop dark stay tonight Jim nod sure want say sleep room safer bitten bitten Jim look Selena still holding machete ready blood get mouth Mark Jim turn Mark standing middle room Stepped away window Girl blood arm wiping away skin long scratch cut well fresh blood moment Mark look Selena slightly startled Get cleaned Jim pick rag hurriedly start wipe Infected blood around neck clothes get get dressed leave practiced speed Selena start open kitchen cupboard selecting packet biscuit shelf stuffing backpack infected coming always blood Five day six matter Jim say nothing wa full plan Long distance weapon get close newsagent metal grill sleep Petrol bomb blood splash Selena look Jim dispassionately Got plan yet Jim want u find cure save world fall love fuck Selena look away Plans pointless Staying alive good get Silence Shhh ha seen something line tower block distance away standing night sky one hanging window one highest story colored fairy light lit blinking gently Need break continue step Bad say something going bag got fat eat sugar crashing Unfortunately lot except pump full painkiller give sugar eat hold bottle codeine tablet pass Jim sugar Lilt Tango Actually Sprite Suddenly loud scream coming somewhere lower building Jim Selena make grab weapon Quiet scream come noise chilling echoing empty stairwell something strange noise human oddly autistic held slightly long stop abruptly infected sound metal scraping clattering blockade Come Let u door open fraction chain face girl appears fourteen pale solemn faced Selena Frank beam suddenly seems much le frightening imposing anything nervous Jim Selena Shall Jim Selena take sofa Hannah stay standing grateful seen people outside Frank eye flick Hannah come back good set spruce Uh huh Jim sits armchair Selena move look picture wall photo Frank family black cab desperate Probably need u need Good people Well nice concerned whether going slow leave behind Yeah going wind getting killed moment Selena stand going get sleep Sure mean sure Good night Jim exit leaving Jim alone broadcast week moment Frank give short embarrassed laugh recording know soldier made dead stuff answer infection answer infection already done pretty much damage Maybe got nothing could die trying direct route side river running infected answer howl Infected echo tunnel Hannah desperately position jack underneath cab rate run face straining Whoa Stop cab Stop cab Un Believable open door cab holding machete place looted gold mine Food drink need Selena get living Mars Bars Coke two week need tinned fruit Let shop take anything need cook Jim look item hand caviar Ugh never see chocolate soon beat something catch eye whip shelf counting Terry Chocolate Orange course Yorkies obviously could problem Stay close Jim heard going Jim point bat direction cafe got enough food Find anything Jim say nothing Find anything Jim Oh God yes taste vitamin C feel blood thinking never hear another piece original music ever never read book already written see film already shot Jim smile wa thinking wa wrong death shit really mean anything Frank Hannah got dad got daughter okay beat looking back Jim wa wrong told staying alive good get smiling back Jim Sorry fire crew put see looking might attract wrong kind attention overrun Frank flick radio static switch like think go Frank Yes Jim breaking run Jim infected holding Hannah back Jim Jim frozen holding baseball bat Frank scream drop knee Hannah struggle Selena trying get Frank Jim Jim still frozen baseball bat half raised lost dad Shut Jim shut want fucking cope want okay Hannah dad wa okay Remember wa okay wa okay u fucked Fuck Wha fourteen need give moment Hannah Alone Clifton nod seems little dazed want u dress nice pick two dress Bedford ha thrown red dress want u change get room moment calm powerful fucking polite Another moment Clifton nod Acquiesces Eat Hannah hesitates making care Locked eye Selena Hannah raise first pill mouth next door behind open revealing soldier Clifton see happening Jim Hannah Hannah get Mailer vomit blood Clifton face Oh Jesus Jesus Hannah stay stay Hannah Hannah Jim Jim move forward kiss Simply Hard pull back leaving trace blood lip Behind Jim back door opposite corridor silently swing open thought thought Jim move forward kiss Passionately Jim break Hannah Stop okay infected long story interrupted sound Infected howling get Jim going crash gate loom Hannah speed towards going crash,Ow voice hoarse mouth dry Massaging throat walk door Hello Aside quiet rush wind silence traffic engine movement even birdsong Hello Immediately four head flick around Infected next moment powerful thump door far end gallery Jim whirl source Infected start move door thump another stunningly powerful blow noise echoing around chamber Confused fist closing around bag soft drink Jim step onto gallery facing door smash open Revealing Infected Priest lock sight Jim start sprint Father Priest half way across gallery Father moonlight catch Priest face Showing clearly eye blood smeared collected around nose ear mouth Darkened crusted accumulated day week Fresh blood glistening Jesus movement pure instinct Jim swing bag Priest reach connects squarely man head Oh wa bad wa bad done break run Shit bicycle courier wa riding package Farringdon Shaftesbury Avenue car cut across wake hospital today wake hallucinating Jim family going find live Greenwich walk heading exit going go pulling grill Yes go come back understand understand Selena shoot glance Jim Jim gazing house grateful Jim word hang moment Mark talk simply unemotionally matter fact throughout old room wa end landing two take sleep draining carton giving shake empty Mr Bridges Selena turn Jim hyperventilating control steel voice life four door Jim turn Girl sprawled half way window daughter fazed frightened know think blood wa everywhere long known Let hope get hurry begin climb completely breath need break way Selena nod stop stair Jim slip backpack sits pulling face doe Nothing give cut crap expression got headache Pretty bad think give shit moment unclear Selena react slip backpack Jesus breath barely able speak Selena continues Jim look edge stairwell landing two Infected appear tearing around corner Jim place Hannah nod nice Hannah nod Frank enters Frank beaming holding creme de menthe four wine glass others building Frank shake head Yes Fine fine take living room Good night Frank Frank smile head bedroom shredded make think good people Yeah Right slowed heartbeat Selena think get get know dead already met Selena hesitates door turn look mean thank Good night Jim walk around room blowing candle leaf one burning beside sofa Morning looking pan empty Right recording Frank switch radio produce map Britain open table North Maybe got cure Get go indirect route one broad daylight underground knew wa shit idea know wa really obviously shit idea Driving dark tunnel full smashed car broken glass really fucking obviously shit idea Jim speaks gloom caught headlight huge pile car appears stretching across full width tunnel Frank slam foot accelerator Oh world worst place get flat heard Holy shit tide rat rushing foot Infected Fuck Frank slam foot tear getting Wait okay think eat stuff raw crap whisky might good Jesus Christ never going able get London cheeseburger Selena let pas moment broken Frank stand unbelievably hungry Let picnic cracking bun half great like huge biscuit offer half Hannah take bite know wa thinking Selena considers moment thinking Uh huh stole thought Selena lean give Jim light kiss cheek slightly surprised feel safe outdoors like know noticed reaching shaking manage get sleep Selena give dozy grumble sits reach backpack pull several bottle pill hand one Jim inspecting bottle Valium Great get u sleep get attacked night even care pop lid Two Fuck confused semi conscious Frank sitting beside see first time Frank awake keeping guard sleep mumbled half asleep go Frank catch dew covered fucking stuff Bloody hell whole Manchester whole city Try horn look deserted leave Inside several body bag lie buzzing fly Selena stand several foot away one packing case pull tangle camouflage webbing let drop back inside Yes hoping know imagine feel lucky found keeping alive ha Hey Look Hannah Hannah Frank said wa Tough Strong like like cope Look grateful grateful protection found people going stay going stop men boy killed boy Yes Get Get got get hauling leaving Quarantine door cellar burst open revealing Mitchell Jones Hannah Selena try another door Open wa longer heartbeat Listen got tell got tell world fucked going okay got chance get Selena interrupt continuing kiss Jim responds behind small figure red dress slip room vase smash back Jim head Ow reel back Hannah jumping back hitting fist holding back fucking Jesus curtain looked right know Selena ignores Jim walk front door open Pull back reveal think saw u time,Jim Selena Good meet daughter Hannah turning Hannah Come sweetheart Say hello Hannah take step room say nothing great great call celebration Yes creme de menthe Great Look sit please Get comfortable Sit tight get Frank exit Selena Jim Hannah stand Selena gesture sofa know much well cheer Normally keep window covered night light attracts saw petrol station fire knew survivor hooked Christmas tree light Like beacon Finished sofa sits armchair Well grateful came wa starting really worry Like say seen sign anyone normal left block two week Stayed right sensible thing Everyone went two hundred flat food cereal something bad put hand Hannah shoulder give squeeze got empty morning chuck balcony mod con Well look pretty late going turn got spare room Selena Oh right mean yes good night anyway Morning Jim Listen got minute lost water pressure three week ago thought okay water flat cistern tank vanishes quick believe drink evaporates turn stagnant rained week Frank sits watching Jim set plastic sheet catch dew condensation Trap somehow saw TV experimenting get work happen Jim shake head never think Needing rain badly fucking England break Jim enough water Selena moment think Listen repeat recording telling u go Frank point location described way thing might need two three day get Sound carry flat Jerry built suppose Hannah need need u okay Look truth leave block two u Yes possible way find reach know take cheque credit card think Let get done Fuck Frank jump cab shine flashlight around tunnel Agreed think better quick know Hannah immediately run front cab hunch Meanwhile Frank unclips spare haul Jim Selena stand back cab weapon ready shining flashlight darkness front cab Hannah pump jack moving aching slowness back cab Jim Selena wait nervously noise tunnel direction came scrabbling rush movement quiet human Jim Selena exchange glance front rat rush around Hannah get get Jim Selena lift LIFT Jim Selena Frank get hand side cab pull upwards cab rise Hannah great skill speed fit new tire like pit stop mechanic grand prix Honey cab driver daughter Mmm Irradiated Put back take crap arguing whisky saying get cheap blend Frank take bottle Lagavulin Single malt Eighteen year old Dark full flavor Jim start back trolley away Warm aggressive Peaty taste worry sat twenty year seat got route Okay either walking anything go wrong drive put foot go far response Hannah hear Hannah Okay done lift hand Hannah Ayrton Senna bloody daughter Hey Everyone turn Look think fine think safe enough couple moment pas Bloody hell must needed hell prescription lot thanks right right Give half one Shh bad dream Jim face relaxes little packing spare away Okay Let get rolling check watch make good time midday must Manchester hitting windscreen Okay everyone think think Let check Nothing Nothing believe go breath Get fine honey sorry lost temper break Hannah Abruptly color draining face Get away,Major Henry West Welcome got bed clean sheet boiler produce hot water shower look like need one Jim Selena tear streaked Hannah gaze back Henry blankly heard broadcast must disappointment hoping full brigade army base helicopter field hospital answer infection Well said Though may quite imagined lucky fire drove hundred infected Manchester surrounding area teeming Henry glance back Jim need worry well protected Three sixty visibility Flat terrain around house Floodlights rigged generator like waste fuel want turn night day Moving High perimeter wall help lacing ground trip wire land mine Henry indicates Farrell Smith Davis seen running trip wire want go mowing lawn get hear Secondary protection real job rebuild Start wood fired boiler provides u hot water first step civilization kitchen kitchen cooking Jones finally laundry start billow hear sound rushing movement darkly stained sheet ripped aside Infected revealed foot away Jim jump back Henry stay put Infected suddenly jerked backwards chain around neck meet Mailer Mailer uniformed soldier Apart chain around neck gagged filthy blood blackened rag tied tight mouth Mailer Jim Jim Mailer Got infected three day ago Mitchell managed knock cold Got chain around neck idea wa learn something infection teach way Dinner seven forget tell girl Henry exit leaving Jim Mailer Mailer lunge Jim moment Jim exit Tinned ham tinned pea omelette prepared feast Jones Absolutely wa going suggest toast omelette well cut chunk omelette raise new friend Henry pop omelette mouth promptly spit Jones notice cooking egg pushing plate away Get rid Henry turn Hannah Jones sheepishly exit carrying omelette suppose cook tell badly need someone show little flair kitchen Hannah ignore unaware Henry attempt bring shell Meanwhile soldier start helping food table Jim Selena met new age sergeant seen four week since infection People killing people much saw four week infection four week far back care remember People killing people mind put u state normality right Selena turn Hannah must eat Hannah Corporal first point order attack get Jones Bedford go Clear body lawn rest go soldier exit leaving Jim Henry Selena room Selena shaken meet Jim eye Henry hand Selena machete back apology Selena take machete exit Jim follow Obviously something want say Henry Drink Henry walk drink cabinet pours two brandy waiting Jim speak killed Since began killed alive killed somebody child Otherwise killed Survival understand Eight day ago found Jones gun mouth said wa going kill wa future could say kill infected wait starve death nine men except wait die child mean future want give chance u Jim stare back Henry gaze Jim searching behind Jim eye understands find Okay Jim Okay Henry give Jim cheek soft pat rise Shut Davis coming Okay Let see sidestep cat mouse bullshit Henry open fire Davis figure move Henry approach cautiously gun raised find Fine Fine little bastard Fucking die Henry haul Davis body get driver seat turning ignition nothing happening Henry turn key desperately motor even turn Reaching dashboard pull handful wire Jim moment Infected slam onto windscreen face glass Henry shout surprise anger lifting gun fire point blank range glass Infected face windscreen shatters blown outwards view wa obscured rain washed glass see clearly Infected blockade coming downpour running towards jeep Henry open fire cut killed boy Henry pull trigger single shot Jim hit stomach fall backwards Selena arm Hannah Hannah cab revers fast Hannah slam brake cab slide halt Infected slam Henry window moment back windscreen smash hand Infected grab hold Henry head Hannah watch turned around seat Henry scream see Mailer face behind Hannah floor accelerator time forward gear Henry sucked back window,Middle cupboard Top cupboard Another short uncomfortable pause Hannah look Jim Selena position near doorway expression blank unreadable die Hannah speaks rarely interjection seems take everyone surprise Including moment look flustered continues anyway true Dad said need u need need never safe city soldier could keep u safe pause breath try get Almost Hannah put expert twist last wheel nut cab back light pick face Infected spilling barricade know taking handful Yes Dad Frank Jim Selena begin walk towards service station holding weapon ready leaning true like biscuit think infected sleep Selena seem trouble Dad Da ad plee ease sleep snow understand leave Jim push open flap another tent baseball bat Dad okay Frank turn Hannah Jim Selena stand little way back Frank frown hand go temple Dad moving Frank Frank lash shove Hannah away knocking back ground Hannah lunge towards dad caught Selena Dad Dad Selena let Hannah go Suddenly GUNFIRE come Three shot quick succession Frank motionless body daze Hannah start towards dead father want eat Henry pick exchange want eat want bury dad one people talking silence dinner table Broken thud mine detonation killing pill think effect feel feel sleepy sentence trail turn Jones going come back bos Henry dead way work Selena look Hannah quickly think coming back think killed going next moment mine detonates mansion ground relaxed yanked thought wa biting
